Format Version,1.22,Take Name,hw3_v2_B_004,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 01:12:40 +0800,Total Frames in Take,669,Total Exported Frames,669,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7,0.019444,,,,,,,,-0.121097,-0.253697,0.229246,-0.931890,-0.833842,0.178574,0.683418
8,0.022222,,,,,,,,-0.120966,-0.253657,0.229275,-0.931911,-0.833850,0.178650,0.683446
9,0.025000,,,,,,,,-0.120939,-0.253842,0.229564,-0.931793,-0.833896,0.178264,0.683210
10,0.027778,,,,,,,,-0.120942,-0.253834,0.229559,-0.931796,-0.833899,0.178263,0.683202
11,0.030556,,,,,,,,-0.121179,-0.253842,0.229403,-0.931802,-0.833911,0.178600,0.683394
12,0.033333,,,,,,,,-0.120991,-0.253651,0.229222,-0.931923,-0.833856,0.178644,0.683453
13,0.036111,,,,,,,,-0.120982,-0.253632,0.229291,-0.931912,-0.833852,0.178650,0.683445
14,0.038889,,,,,,,,-0.121106,-0.253686,0.229261,-0.931888,-0.833845,0.178584,0.683417
15,0.041667,,,,,,,,-0.121119,-0.253688,0.229273,-0.931883,-0.833847,0.178578,0.683420
16,0.044444,,,,,,,,-0.121117,-0.253677,0.229201,-0.931904,-0.833853,0.178575,0.683427
17,0.047222,,,,,,,,-0.121183,-0.253855,0.229395,-0.931799,-0.833907,0.178605,0.683398
18,0.050000,,,,,,,,-0.121108,-0.253702,0.229262,-0.931884,-0.833843,0.178580,0.683420
19,0.052778,,,,,,,,-0.121181,-0.253848,0.229401,-0.931800,-0.833903,0.178609,0.683396
20,0.055556,,,,,,,,-0.120971,-0.253665,0.229290,-0.931905,-0.833847,0.178650,0.683444
21,0.058333,,,,,,,,-0.121103,-0.253682,0.229261,-0.931890,-0.833845,0.178574,0.683418
22,0.061111,,,,,,,,-0.121108,-0.253684,0.229250,-0.931892,-0.833834,0.178581,0.683420
23,0.063889,,,,,,,,-0.121097,-0.253675,0.229268,-0.931891,-0.833843,0.178576,0.683419
24,0.066667,,,,,,,,-0.121124,-0.253684,0.229214,-0.931898,-0.833855,0.178564,0.683429
25,0.069444,,,,,,,,-0.121102,-0.253685,0.229239,-0.931895,-0.833843,0.178579,0.683424
26,0.072222,,,,,,,,-0.121111,-0.253682,0.229259,-0.931889,-0.833843,0.178579,0.683420
27,0.075000,,,,,,,,-0.121109,-0.253691,0.229233,-0.931893,-0.833840,0.178583,0.683417
28,0.077778,,,,,,,,-0.121087,-0.253673,0.229248,-0.931898,-0.833843,0.178586,0.683415
29,0.080556,,,,,,,,-0.121095,-0.253700,0.229227,-0.931895,-0.833839,0.178586,0.683410
30,0.083333,,,,,,,,-0.120994,-0.253648,0.229217,-0.931924,-0.833852,0.178642,0.683454
31,0.086111,,,,,,,,-0.121083,-0.253690,0.229250,-0.931893,-0.833840,0.178585,0.683418
32,0.088889,,,,,,,,-0.120948,-0.253852,0.229545,-0.931794,-0.833893,0.178284,0.683213
33,0.091667,,,,,,,,-0.121102,-0.253687,0.229262,-0.931888,-0.833843,0.178571,0.683406
34,0.094444,,,,,,,,-0.120970,-0.253835,0.229565,-0.931791,-0.833901,0.178278,0.683214
35,0.097222,,,,,,,,-0.121106,-0.253695,0.229269,-0.931884,-0.833845,0.178563,0.683405
36,0.100000,,,,,,,,-0.120998,-0.253649,0.229261,-0.931912,-0.833849,0.178648,0.683445
37,0.102778,,,,,,,,-0.121123,-0.253685,0.229193,-0.931903,-0.833850,0.178570,0.683428
38,0.105556,,,,,,,,-0.120982,-0.253652,0.229249,-0.931917,-0.833846,0.178642,0.683453
39,0.108333,,,,,,,,-0.121078,-0.253695,0.229233,-0.931897,-0.833845,0.178579,0.683421
40,0.111111,,,,,,,,-0.121104,-0.253690,0.229259,-0.931888,-0.833838,0.178583,0.683424
41,0.113889,,,,,,,,-0.120975,-0.253653,0.229252,-0.931917,-0.833845,0.178641,0.683449
42,0.116667,,,,,,,,-0.121102,-0.253682,0.229246,-0.931894,-0.833839,0.178586,0.683426
43,0.119444,,,,,,,,-0.121115,-0.253688,0.229256,-0.931888,-0.833838,0.178581,0.683425
44,0.122222,,,,,,,,-0.121114,-0.253686,0.229268,-0.931886,-0.833839,0.178587,0.683418
45,0.125000,,,,,,,,-0.121088,-0.253691,0.229238,-0.931895,-0.833843,0.178581,0.683417
46,0.127778,,,,,,,,-0.120847,-0.253821,0.229577,-0.931807,-0.833895,0.178346,0.683239
47,0.130556,,,,,,,,-0.121090,-0.253696,0.229269,-0.931886,-0.833841,0.178572,0.683404
48,0.133333,,,,,,,,-0.121113,-0.253673,0.229251,-0.931894,-0.833842,0.178581,0.683418
49,0.136111,,,,,,,,-0.120998,-0.253633,0.229280,-0.931912,-0.833843,0.178648,0.683443
50,0.138889,,,,,,,,-0.120852,-0.253806,0.229593,-0.931807,-0.833904,0.178342,0.683244
51,0.141667,,,,,,,,-0.121079,-0.253709,0.229283,-0.931880,-0.833843,0.178566,0.683401
52,0.144444,,,,,,,,-0.121097,-0.253693,0.229242,-0.931892,-0.833844,0.178578,0.683415
53,0.147222,,,,,,,,-0.120996,-0.253635,0.229269,-0.931915,-0.833850,0.178643,0.683442
54,0.150000,,,,,,,,-0.120988,-0.253635,0.229278,-0.931914,-0.833849,0.178652,0.683442
55,0.152778,,,,,,,,-0.121161,-0.253836,0.229397,-0.931807,-0.833904,0.178614,0.683393
56,0.155556,,,,,,,,-0.121198,-0.253843,0.229414,-0.931796,-0.833908,0.178610,0.683390
57,0.158333,,,,,,,,-0.121135,-0.253683,0.229229,-0.931893,-0.833859,0.178572,0.683422
58,0.161111,,,,,,,,-0.121182,-0.253819,0.229384,-0.931812,-0.833900,0.178606,0.683395
59,0.163889,,,,,,,,-0.121120,-0.253692,0.229272,-0.931882,-0.833848,0.178578,0.683414
60,0.166667,,,,,,,,-0.121109,-0.253686,0.229259,-0.931889,-0.833837,0.178585,0.683423
61,0.169444,,,,,,,,-0.121194,-0.253834,0.229351,-0.931815,-0.833914,0.178601,0.683405
62,0.172222,,,,,,,,-0.121135,-0.253711,0.229225,-0.931887,-0.833861,0.178570,0.683429
63,0.175000,,,,,,,,-0.121094,-0.253700,0.229232,-0.931894,-0.833837,0.178586,0.683422
64,0.177778,,,,,,,,-0.121181,-0.253816,0.229397,-0.931810,-0.833897,0.178606,0.683403
65,0.180556,,,,,,,,-0.121111,-0.253714,0.229271,-0.931878,-0.833846,0.178580,0.683420
66,0.183333,,,,,,,,-0.121024,-0.253630,0.229225,-0.931923,-0.833853,0.178627,0.683455
67,0.186111,,,,,,,,-0.120999,-0.253617,0.229271,-0.931919,-0.833853,0.178647,0.683454
68,0.188889,,,,,,,,-0.121095,-0.253677,0.229253,-0.931894,-0.833842,0.178586,0.683423
69,0.191667,,,,,,,,-0.121106,-0.253683,0.229235,-0.931896,-0.833844,0.178578,0.683420
70,0.194444,,,,,,,,-0.121112,-0.253690,0.229256,-0.931888,-0.833845,0.178581,0.683412
71,0.197222,,,,,,,,-0.120978,-0.253831,0.229540,-0.931797,-0.833892,0.178299,0.683218
72,0.200000,,,,,,,,-0.121083,-0.253715,0.229285,-0.931878,-0.833844,0.178548,0.683390
73,0.202778,,,,,,,,-0.121110,-0.253690,0.229256,-0.931888,-0.833842,0.178587,0.683418
74,0.205556,,,,,,,,-0.121106,-0.253684,0.229260,-0.931889,-0.833841,0.178589,0.683416
75,0.208333,,,,,,,,-0.121098,-0.253685,0.229249,-0.931893,-0.833834,0.178594,0.683417
76,0.211111,,,,,,,,-0.121000,-0.253646,0.229283,-0.931908,-0.833853,0.178648,0.683444
77,0.213889,,,,,,,,-0.121087,-0.253676,0.229245,-0.931898,-0.833837,0.178595,0.683417
78,0.216667,,,,,,,,-0.121105,-0.253676,0.229258,-0.931892,-0.833844,0.178581,0.683417
79,0.219444,,,,,,,,-0.121117,-0.253687,0.229257,-0.931888,-0.833842,0.178583,0.683414
80,0.222222,,,,,,,,-0.121110,-0.253683,0.229253,-0.931891,-0.833839,0.178574,0.683417
81,0.225000,,,,,,,,-0.121097,-0.253684,0.229263,-0.931890,-0.833836,0.178575,0.683417
82,0.227778,,,,,,,,-0.121168,-0.253834,0.229378,-0.931811,-0.833897,0.178604,0.683397
83,0.230556,,,,,,,,-0.121118,-0.253713,0.229219,-0.931890,-0.833859,0.178562,0.683427
84,0.233333,,,,,,,,-0.121111,-0.253684,0.229249,-0.931892,-0.833846,0.178571,0.683422
85,0.236111,,,,,,,,-0.120996,-0.253820,0.229493,-0.931809,-0.833903,0.178284,0.683239
86,0.238889,,,,,,,,-0.120972,-0.253832,0.229569,-0.931790,-0.833902,0.178253,0.683207
87,0.241667,,,,,,,,-0.121091,-0.253707,0.229311,-0.931872,-0.833848,0.178534,0.683395
88,0.244444,,,,,,,,-0.121102,-0.253699,0.229256,-0.931887,-0.833840,0.178581,0.683423
89,0.247222,,,,,,,,-0.121109,-0.253695,0.229232,-0.931893,-0.833846,0.178581,0.683419
90,0.250000,,,,,,,,-0.121126,-0.253685,0.229215,-0.931898,-0.833851,0.178574,0.683426
91,0.252778,,,,,,,,-0.121189,-0.253812,0.229388,-0.931812,-0.833897,0.178611,0.683391
92,0.255556,,,,,,,,-0.121124,-0.253705,0.229231,-0.931889,-0.833853,0.178586,0.683420
93,0.258333,,,,,,,,-0.121093,-0.253693,0.229241,-0.931893,-0.833837,0.178588,0.683420
94,0.261111,,,,,,,,,,,,,,
95,0.263889,,,,,,,,-0.121105,-0.253693,0.229247,-0.931890,-0.833836,0.178588,0.683419
96,0.266667,,,,,,,,-0.121099,-0.253701,0.229257,-0.931887,-0.833840,0.178587,0.683417
97,0.269444,,,,,,,,-0.121094,-0.253691,0.229256,-0.931890,-0.833840,0.178583,0.683416
98,0.272222,,,,,,,,-0.121096,-0.253694,0.229247,-0.931891,-0.833835,0.178587,0.683420
99,0.275000,,,,,,,,-0.121106,-0.253688,0.229240,-0.931893,-0.833832,0.178588,0.683416
100,0.277778,,,,,,,,-0.121129,-0.253677,0.229204,-0.931902,-0.833849,0.178579,0.683426
101,0.280556,,,,,,,,-0.120979,-0.253823,0.229516,-0.931805,-0.833889,0.178313,0.683238
102,0.283333,,,,,,,,-0.121096,-0.253714,0.229302,-0.931872,-0.833853,0.178526,0.683384
103,0.286111,,,,,,,,-0.121109,-0.253693,0.229261,-0.931886,-0.833841,0.178576,0.683418
104,0.288889,,,,,,,,-0.121084,-0.253702,0.229265,-0.931886,-0.833839,0.178578,0.683420
105,0.291667,,,,,,,,-0.121094,-0.253692,0.229250,-0.931891,-0.833837,0.178581,0.683422
106,0.294444,,,,,,,,-0.121116,-0.253686,0.229242,-0.931892,-0.833834,0.178585,0.683419
107,0.297222,,,,,,,,-0.121006,-0.253642,0.229278,-0.931909,-0.833848,0.178630,0.683444
108,0.300000,,,,,,,,-0.120989,-0.253649,0.229266,-0.931913,-0.833846,0.178648,0.683444
109,0.302778,,,,,,,,-0.121088,-0.253672,0.229251,-0.931897,-0.833839,0.178593,0.683424
110,0.305556,,,,,,,,-0.121105,-0.253689,0.229248,-0.931891,-0.833843,0.178578,0.683421
111,0.308333,,,,,,,,-0.121005,-0.253644,0.229273,-0.931910,-0.833854,0.178629,0.683439
112,0.311111,,,,,,,,-0.121077,-0.253679,0.229249,-0.931897,-0.833839,0.178595,0.683426
113,0.313889,,,,,,,,-0.121104,-0.253685,0.229255,-0.931891,-0.833841,0.178583,0.683416
114,0.316667,,,,,,,,-0.121173,-0.253812,0.229370,-0.931819,-0.833896,0.178608,0.683396
115,0.319444,,,,,,,,-0.121110,-0.253718,0.229275,-0.931876,-0.833854,0.178591,0.683415
116,0.322222,,,,,,,,-0.121099,-0.253690,0.229258,-0.931889,-0.833844,0.178585,0.683416
117,0.325000,,,,,,,,-0.121104,-0.253689,0.229253,-0.931890,-0.833845,0.178582,0.683422
118,0.327778,,,,,,,,-0.120999,-0.253826,0.229516,-0.931802,-0.833893,0.178326,0.683239
119,0.330556,,,,,,,,-0.121093,-0.253697,0.229310,-0.931875,-0.833849,0.178532,0.683378
120,0.333333,,,,,,,,-0.121103,-0.253688,0.229247,-0.931892,-0.833839,0.178585,0.683413
121,0.336111,,,,,,,,-0.121126,-0.253672,0.229247,-0.931893,-0.833837,0.178585,0.683414
122,0.338889,,,,,,,,-0.121113,-0.253666,0.229253,-0.931895,-0.833842,0.178583,0.683411
123,0.341667,,,,,,,,-0.121016,-0.253643,0.229270,-0.931910,-0.833849,0.178637,0.683440
124,0.344444,,,,,,,,-0.121099,-0.253661,0.229260,-0.931897,-0.833847,0.178591,0.683425
125,0.347222,,,,,,,,-0.121006,-0.253656,0.229279,-0.931905,-0.833846,0.178636,0.683440
126,0.350000,,,,,,,,-0.121082,-0.253678,0.229259,-0.931894,-0.833838,0.178598,0.683420
127,0.352778,,,,,,,,-0.121100,-0.253690,0.229245,-0.931892,-0.833841,0.178580,0.683413
128,0.355556,,,,,,,,-0.121024,-0.253643,0.229276,-0.931907,-0.833848,0.178639,0.683443
129,0.358333,,,,,,,,-0.120970,-0.253817,0.229516,-0.931808,-0.833888,0.178344,0.683248
130,0.361111,,,,,,,,-0.121078,-0.253716,0.229328,-0.931867,-0.833854,0.178522,0.683374
131,0.363889,,,,,,,,-0.121104,-0.253680,0.229255,-0.931892,-0.833840,0.178581,0.683415
132,0.366667,,,,,,,,-0.121121,-0.253675,0.229254,-0.931891,-0.833845,0.178579,0.683415
133,0.369444,,,,,,,,-0.121105,-0.253670,0.229253,-0.931895,-0.833843,0.178584,0.683417
134,0.372222,,,,,,,,-0.121176,-0.253795,0.229384,-0.931819,-0.833895,0.178603,0.683401
135,0.375000,,,,,,,,-0.121136,-0.253698,0.229240,-0.931887,-0.833861,0.178584,0.683421
136,0.377778,,,,,,,,-0.121129,-0.253666,0.229191,-0.931908,-0.833851,0.178578,0.683427
137,0.380556,,,,,,,,-0.121102,-0.253679,0.229242,-0.931896,-0.833842,0.178580,0.683419
138,0.383333,,,,,,,,-0.121112,-0.253688,0.229212,-0.931899,-0.833852,0.178571,0.683423
139,0.386111,,,,,,,,-0.121167,-0.253811,0.229355,-0.931823,-0.833897,0.178602,0.683396
140,0.388889,,,,,,,,-0.121129,-0.253706,0.229275,-0.931877,-0.833858,0.178588,0.683408
141,0.391667,,,,,,,,-0.121116,-0.253673,0.229241,-0.931896,-0.833845,0.178584,0.683412
142,0.394444,,,,,,,,-0.121024,-0.253642,0.229261,-0.931911,-0.833855,0.178640,0.683435
143,0.397222,,,,,,,,-0.120966,-0.253795,0.229503,-0.931818,-0.833890,0.178345,0.683247
144,0.400000,,,,,,,,-0.121065,-0.253726,0.229318,-0.931869,-0.833855,0.178512,0.683362
145,0.402778,,,,,,,,-0.121105,-0.253688,0.229254,-0.931890,-0.833848,0.178584,0.683411
146,0.405556,,,,,,,,-0.121112,-0.253679,0.229254,-0.931891,-0.833843,0.178587,0.683411
147,0.408333,,,,,,,,-0.121106,-0.253674,0.229245,-0.931896,-0.833843,0.178582,0.683415
148,0.411111,,,,,,,,-0.121102,-0.253683,0.229255,-0.931891,-0.833842,0.178587,0.683408
149,0.413889,,,,,,,,-0.121115,-0.253665,0.229254,-0.931895,-0.833845,0.178582,0.683408
150,0.416667,,,,,,,,-0.121114,-0.253663,0.229253,-0.931895,-0.833846,0.178584,0.683413
151,0.419444,,,,,,,,-0.121029,-0.253640,0.229276,-0.931907,-0.833852,0.178640,0.683441
152,0.422222,,,,,,,,-0.121014,-0.253575,0.229184,-0.931950,-0.833880,0.178630,0.683456
153,0.425000,,,,,,,,-0.121088,-0.253647,0.229221,-0.931911,-0.833854,0.178588,0.683423
154,0.427778,,,,,,,,-0.120986,-0.253804,0.229488,-0.931816,-0.833885,0.178331,0.683246
155,0.430556,,,,,,,,-0.121143,-0.253826,0.229445,-0.931800,-0.833904,0.178527,0.683348
156,0.433333,,,,,,,,-0.121126,-0.253707,0.229292,-0.931873,-0.833860,0.178580,0.683411
157,0.436111,,,,,,,,-0.121119,-0.253673,0.229228,-0.931899,-0.833853,0.178564,0.683423
158,0.438889,,,,,,,,-0.120983,-0.253795,0.229477,-0.931822,-0.833892,0.178332,0.683252
159,0.441667,,,,,,,,-0.121072,-0.253712,0.229309,-0.931874,-0.833858,0.178504,0.683365
160,0.444444,,,,,,,,-0.121111,-0.253672,0.229246,-0.931895,-0.833846,0.178579,0.683417
161,0.447222,,,,,,,,-0.121121,-0.253668,0.229222,-0.931901,-0.833854,0.178572,0.683423
162,0.450000,,,,,,,,-0.121113,-0.253687,0.229242,-0.931892,-0.833844,0.178579,0.683411
163,0.452778,,,,,,,,-0.121119,-0.253674,0.229261,-0.931890,-0.833845,0.178584,0.683412
164,0.455556,,,,,,,,-0.121120,-0.253662,0.229258,-0.931894,-0.833845,0.178584,0.683415
165,0.458333,,,,,,,,-0.121127,-0.253668,0.229214,-0.931902,-0.833851,0.178580,0.683416
166,0.461111,,,,,,,,-0.121133,-0.253659,0.229250,-0.931895,-0.833847,0.178581,0.683411
167,0.463889,,,,,,,,-0.121000,-0.253795,0.229491,-0.931816,-0.833889,0.178340,0.683245
168,0.466667,,,,,,,,-0.121079,-0.253782,0.229444,-0.931821,-0.833922,0.178569,0.683369
169,0.469444,,,,,,,,-0.121009,-0.253818,0.229531,-0.931799,-0.833904,0.178367,0.683252
170,0.472222,,,,,,,,-0.121082,-0.253723,0.229345,-0.931861,-0.833860,0.178505,0.683358
171,0.475000,,,,,,,,-0.121122,-0.253675,0.229255,-0.931891,-0.833844,0.178583,0.683414
172,0.477778,,,,,,,,-0.121118,-0.253662,0.229246,-0.931897,-0.833845,0.178586,0.683416
173,0.480556,,,,,,,,-0.121125,-0.253661,0.229244,-0.931897,-0.833843,0.178584,0.683412
174,0.483333,,,,,,,,-0.121113,-0.253682,0.229254,-0.931890,-0.833843,0.178583,0.683416
175,0.486111,,,,,,,,-0.121119,-0.253670,0.229253,-0.931893,-0.833845,0.178585,0.683419
176,0.488889,,,,,,,,-0.121006,-0.253768,0.229438,-0.931836,-0.833899,0.178340,0.683255
177,0.491667,,,,,,,,-0.121075,-0.253707,0.229326,-0.931871,-0.833864,0.178497,0.683353
178,0.494444,,,,,,,,-0.121123,-0.253668,0.229257,-0.931892,-0.833848,0.178579,0.683421
179,0.497222,,,,,,,,-0.120993,-0.253804,0.229471,-0.931819,-0.833889,0.178343,0.683258
180,0.500000,,,,,,,,-0.120947,-0.253845,0.229563,-0.931792,-0.833898,0.178261,0.683195
181,0.502778,,,,,,,,-0.121131,-0.253830,0.229434,-0.931803,-0.833909,0.178511,0.683340
182,0.505556,,,,,,,,-0.121136,-0.253724,0.229286,-0.931868,-0.833861,0.178581,0.683408
183,0.508333,,,,,,,,-0.121025,-0.253788,0.229449,-0.931825,-0.833892,0.178339,0.683263
184,0.511111,,,,,,,,-0.120978,-0.253841,0.229554,-0.931791,-0.833904,0.178259,0.683200
185,0.513889,,,,,,,,-0.120971,-0.253853,0.229565,-0.931786,-0.833899,0.178258,0.683195
186,0.516667,,,,,,,,-0.121079,-0.253725,0.229331,-0.931864,-0.833860,0.178489,0.683353
187,0.519444,,,,,,,,-0.121134,-0.253670,0.229255,-0.931891,-0.833846,0.178577,0.683415
188,0.522222,,,,,,,,-0.121119,-0.253672,0.229251,-0.931893,-0.833848,0.178576,0.683410
189,0.525000,,,,,,,,-0.121123,-0.253667,0.229262,-0.931891,-0.833850,0.178577,0.683409
190,0.527778,,,,,,,,-0.121006,-0.253805,0.229475,-0.931816,-0.833884,0.178360,0.683258
191,0.530556,,,,,,,,-0.121067,-0.253730,0.229338,-0.931863,-0.833858,0.178497,0.683347
192,0.533333,,,,,,,,-0.121110,-0.253671,0.229251,-0.931895,-0.833843,0.178584,0.683409
193,0.536111,,,,,,,,-0.121118,-0.253675,0.229252,-0.931892,-0.833840,0.178589,0.683410
194,0.538889,,,,,,,,-0.121128,-0.253669,0.229257,-0.931891,-0.833841,0.178587,0.683413
195,0.541667,,,,,,,,-0.121134,-0.253656,0.229221,-0.931903,-0.833854,0.178571,0.683419
196,0.544444,,,,,,,,-0.121122,-0.253672,0.229244,-0.931894,-0.833851,0.178576,0.683418
197,0.547222,,,,,,,,-0.121192,-0.253776,0.229323,-0.931838,-0.833898,0.178592,0.683405
198,0.550000,,,,,,,,-0.121037,-0.253835,0.229504,-0.931797,-0.833903,0.178363,0.683257
199,0.552778,,,,,,,,-0.121071,-0.253719,0.229348,-0.931863,-0.833866,0.178480,0.683351
200,0.555556,,,,,,,,-0.121006,-0.253792,0.229459,-0.931824,-0.833887,0.178355,0.683262
201,0.558333,,,,,,,,-0.121066,-0.253736,0.229334,-0.931862,-0.833861,0.178484,0.683353
202,0.561111,,,,,,,,-0.121188,-0.253774,0.229365,-0.931828,-0.833892,0.178596,0.683402
203,0.563889,,,,,,,,-0.121138,-0.253719,0.229307,-0.931864,-0.833865,0.178585,0.683407
204,0.566667,,,,,,,,-0.121037,-0.253744,0.229347,-0.931861,-0.833910,0.178329,0.683278
205,0.569444,,,,,,,,-0.120974,-0.253819,0.229506,-0.931809,-0.833913,0.178251,0.683203
206,0.572222,,,,,,,,-0.120965,-0.253844,0.229583,-0.931785,-0.833899,0.178259,0.683195
207,0.575000,,,,,,,,-0.121129,-0.253834,0.229463,-0.931795,-0.833905,0.178505,0.683329
208,0.577778,,,,,,,,-0.121138,-0.253728,0.229292,-0.931865,-0.833860,0.178595,0.683408
209,0.580556,,,,,,,,-0.121115,-0.253669,0.229248,-0.931895,-0.833841,0.178581,0.683411
210,0.583333,,,,,,,,-0.121128,-0.253668,0.229215,-0.931902,-0.833853,0.178575,0.683420
211,0.586111,,,,,,,,-0.121123,-0.253677,0.229242,-0.931893,-0.833844,0.178584,0.683414
212,0.588889,,,,,,,,-0.121103,-0.253683,0.229250,-0.931892,-0.833839,0.178587,0.683411
213,0.591667,,,,,,,,-0.121108,-0.253683,0.229253,-0.931891,-0.833841,0.178582,0.683412
214,0.594444,,,,,,,,-0.121109,-0.253686,0.229256,-0.931890,-0.833843,0.178582,0.683412
215,0.597222,,,,,,,,-0.121124,-0.253675,0.229254,-0.931891,-0.833842,0.178587,0.683414
216,0.600000,,,,,,,,-0.121117,-0.253661,0.229254,-0.931896,-0.833841,0.178586,0.683412
217,0.602778,,,,,,,,-0.121116,-0.253666,0.229218,-0.931903,-0.833850,0.178576,0.683418
218,0.605556,,,,,,,,-0.121124,-0.253669,0.229227,-0.931899,-0.833847,0.178579,0.683417
219,0.608333,,,,,,,,-0.121031,-0.253778,0.229428,-0.931832,-0.833887,0.178360,0.683275
220,0.611111,,,,,,,,-0.121083,-0.253714,0.229351,-0.931862,-0.833866,0.178471,0.683347
221,0.613889,,,,,,,,-0.121024,-0.253787,0.229435,-0.931829,-0.833887,0.178360,0.683275
222,0.616667,,,,,,,,-0.121059,-0.253731,0.229334,-0.931865,-0.833864,0.178468,0.683345
223,0.619444,,,,,,,,-0.121170,-0.253770,0.229355,-0.931834,-0.833890,0.178594,0.683406
224,0.622222,,,,,,,,-0.121141,-0.253730,0.229308,-0.931860,-0.833867,0.178587,0.683413
225,0.625000,,,,,,,,-0.121118,-0.253670,0.229258,-0.931892,-0.833843,0.178580,0.683419
226,0.627778,,,,,,,,-0.121118,-0.253664,0.229249,-0.931896,-0.833845,0.178577,0.683421
227,0.630556,,,,,,,,-0.121127,-0.253669,0.229226,-0.931899,-0.833852,0.178566,0.683426
228,0.633333,,,,,,,,-0.121171,-0.253772,0.229341,-0.931837,-0.833887,0.178596,0.683407
229,0.636111,,,,,,,,-0.121131,-0.253732,0.229291,-0.931866,-0.833861,0.178594,0.683414
230,0.638889,,,,,,,,-0.121117,-0.253665,0.229248,-0.931896,-0.833841,0.178583,0.683419
231,0.641667,,,,,,,,-0.121118,-0.253670,0.229255,-0.931893,-0.833842,0.178582,0.683415
232,0.644444,,,,,,,,-0.121111,-0.253683,0.229257,-0.931890,-0.833845,0.178580,0.683415
233,0.647222,,,,,,,,-0.121111,-0.253685,0.229259,-0.931888,-0.833841,0.178585,0.683419
234,0.650000,,,,,,,,-0.121119,-0.253671,0.229252,-0.931893,-0.833841,0.178583,0.683416
235,0.652778,,,,,,,,-0.121123,-0.253672,0.229208,-0.931903,-0.833850,0.178575,0.683420
236,0.655556,,,,,,,,-0.121126,-0.253669,0.229223,-0.931900,-0.833849,0.178580,0.683416
237,0.658333,,,,,,,,-0.121121,-0.253669,0.229261,-0.931891,-0.833844,0.178582,0.683414
238,0.661111,,,,,,,,-0.121104,-0.253677,0.229245,-0.931895,-0.833842,0.178583,0.683414
239,0.663889,,,,,,,,-0.121006,-0.253785,0.229450,-0.931828,-0.833880,0.178383,0.683273
240,0.666667,,,,,,,,-0.121075,-0.253727,0.229345,-0.931861,-0.833872,0.178463,0.683342
241,0.669444,,,,,,,,-0.121119,-0.253673,0.229237,-0.931896,-0.833848,0.178579,0.683417
242,0.672222,,,,,,,,-0.121111,-0.253680,0.229253,-0.931892,-0.833841,0.178582,0.683413
243,0.675000,,,,,,,,-0.121181,-0.253766,0.229318,-0.931843,-0.833894,0.178588,0.683407
