Format Version,1.22,Take Name,hw3_v2_B_008,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 01:14:50 +0800,Total Frames in Take,1114,Total Exported Frames,1114,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7,0.019444,,,,,,,,-0.037052,-0.349210,0.074490,-0.933344,-0.855210,0.172592,0.647999
8,0.022222,,,,,,,,-0.037002,-0.349176,0.074563,-0.933353,-0.855220,0.172663,0.647977
9,0.025000,,,,,,,,-0.036984,-0.349191,0.074546,-0.933349,-0.855227,0.172662,0.647985
10,0.027778,,,,,,,,-0.037066,-0.349206,0.074467,-0.933347,-0.855225,0.172634,0.648008
11,0.030556,,,,,,,,-0.037017,-0.349186,0.074577,-0.933347,-0.855221,0.172665,0.647987
12,0.033333,,,,,,,,-0.037072,-0.349200,0.074489,-0.933347,-0.855223,0.172635,0.648007
13,0.036111,,,,,,,,-0.036986,-0.349203,0.074560,-0.933343,-0.855224,0.172667,0.647994
14,0.038889,,,,,,,,-0.037077,-0.349189,0.074511,-0.933349,-0.855220,0.172628,0.648016
15,0.041667,,,,,,,,-0.036980,-0.349185,0.074629,-0.933345,-0.855224,0.172651,0.648003
16,0.044444,,,,,,,,-0.037076,-0.349195,0.074503,-0.933348,-0.855223,0.172622,0.648014
17,0.047222,,,,,,,,-0.037060,-0.349225,0.074503,-0.933337,-0.855227,0.172619,0.648008
18,0.050000,,,,,,,,-0.037076,-0.349188,0.074474,-0.933352,-0.855217,0.172613,0.648004
19,0.052778,,,,,,,,-0.037040,-0.349195,0.074519,-0.933348,-0.855216,0.172610,0.648022
20,0.055556,,,,,,,,-0.037078,-0.349198,0.074491,-0.933347,-0.855223,0.172630,0.648014
21,0.058333,,,,,,,,-0.037060,-0.349213,0.074506,-0.933341,-0.855224,0.172624,0.648005
22,0.061111,,,,,,,,-0.037020,-0.349154,0.074541,-0.933362,-0.855249,0.172699,0.647991
23,0.063889,,,,,,,,-0.037017,-0.349191,0.074564,-0.933346,-0.855222,0.172666,0.647978
24,0.066667,,,,,,,,-0.037070,-0.349219,0.074520,-0.933337,-0.855222,0.172627,0.647996
25,0.069444,,,,,,,,-0.037077,-0.349193,0.074468,-0.933351,-0.855225,0.172616,0.647989
26,0.072222,,,,,,,,-0.037082,-0.349190,0.074504,-0.933349,-0.855220,0.172625,0.647997
27,0.075000,,,,,,,,-0.036984,-0.349177,0.074583,-0.933352,-0.855216,0.172667,0.647998
28,0.077778,,,,,,,,-0.036985,-0.349197,0.074562,-0.933346,-0.855224,0.172668,0.647982
29,0.080556,,,,,,,,-0.037081,-0.349209,0.074496,-0.933343,-0.855228,0.172626,0.648002
30,0.083333,,,,,,,,-0.037019,-0.349193,0.074575,-0.933345,-0.855221,0.172667,0.647983
31,0.086111,,,,,,,,-0.037088,-0.349198,0.074500,-0.933346,-0.855222,0.172629,0.648003
32,0.088889,,,,,,,,-0.036965,-0.349184,0.074603,-0.933348,-0.855221,0.172654,0.647997
33,0.091667,,,,,,,,-0.037066,-0.349213,0.074512,-0.933340,-0.855223,0.172629,0.648009
34,0.094444,,,,,,,,-0.037000,-0.349196,0.074576,-0.933344,-0.855224,0.172662,0.647986
35,0.097222,,,,,,,,-0.036998,-0.349183,0.074599,-0.933348,-0.855224,0.172666,0.647985
36,0.100000,,,,,,,,-0.037066,-0.349212,0.074500,-0.933342,-0.855219,0.172623,0.648005
37,0.102778,,,,,,,,-0.037074,-0.349202,0.074497,-0.933346,-0.855222,0.172620,0.648005
38,0.105556,,,,,,,,-0.037069,-0.349210,0.074507,-0.933342,-0.855224,0.172622,0.648003
39,0.108333,,,,,,,,-0.037106,-0.349177,0.074495,-0.933354,-0.855227,0.172609,0.648007
40,0.111111,,,,,,,,-0.037074,-0.349192,0.074512,-0.933348,-0.855222,0.172621,0.648010
41,0.113889,,,,,,,,-0.037063,-0.349176,0.074528,-0.933353,-0.855218,0.172609,0.648024
42,0.116667,,,,,,,,-0.037072,-0.349190,0.074512,-0.933349,-0.855224,0.172623,0.648011
43,0.119444,,,,,,,,-0.036989,-0.349198,0.074580,-0.933344,-0.855224,0.172651,0.647990
44,0.122222,,,,,,,,-0.037012,-0.349175,0.074573,-0.933352,-0.855230,0.172656,0.647988
45,0.125000,,,,,,,,-0.037112,-0.349198,0.074494,-0.933345,-0.855215,0.172604,0.647996
46,0.127778,,,,,,,,-0.037020,-0.349164,0.074519,-0.933360,-0.855252,0.172685,0.647992
47,0.130556,,,,,,,,-0.037007,-0.349182,0.074576,-0.933349,-0.855219,0.172659,0.647988
48,0.133333,,,,,,,,-0.036992,-0.349156,0.074532,-0.933363,-0.855251,0.172700,0.647986
49,0.136111,,,,,,,,-0.037057,-0.349206,0.074502,-0.933344,-0.855225,0.172629,0.648000
50,0.138889,,,,,,,,-0.037082,-0.349203,0.074500,-0.933344,-0.855224,0.172634,0.647997
51,0.141667,,,,,,,,-0.037012,-0.349188,0.074571,-0.933347,-0.855222,0.172667,0.647975
52,0.144444,,,,,,,,-0.037080,-0.349180,0.074490,-0.933354,-0.855224,0.172614,0.647993
53,0.147222,,,,,,,,-0.037264,-0.349332,0.074451,-0.933293,-0.855152,0.172497,0.647973
54,0.150000,,,,,,,,-0.037101,-0.349196,0.074504,-0.933346,-0.855216,0.172633,0.647997
55,0.152778,,,,,,,,-0.037028,-0.349169,0.074503,-0.933359,-0.855244,0.172677,0.647973
56,0.155556,,,,,,,,-0.036980,-0.349182,0.074575,-0.933350,-0.855223,0.172634,0.647973
57,0.158333,,,,,,,,-0.036978,-0.349171,0.074595,-0.933353,-0.855227,0.172651,0.647994
58,0.161111,,,,,,,,-0.037016,-0.349194,0.074580,-0.933344,-0.855218,0.172636,0.647964
59,0.163889,,,,,,,,-0.037086,-0.349204,0.074500,-0.933344,-0.855211,0.172603,0.647987
60,0.166667,,,,,,,,-0.036942,-0.349152,0.074608,-0.933360,-0.855253,0.172723,0.647970
61,0.169444,,,,,,,,-0.037080,-0.349185,0.074474,-0.933353,-0.855229,0.172613,0.648000
62,0.172222,,,,,,,,-0.037092,-0.349218,0.074494,-0.933339,-0.855216,0.172600,0.647999
63,0.175000,,,,,,,,-0.037087,-0.349186,0.074470,-0.933353,-0.855229,0.172601,0.648000
64,0.177778,,,,,,,,-0.037078,-0.349194,0.074494,-0.933349,-0.855221,0.172625,0.648009
65,0.180556,,,,,,,,-0.036997,-0.349194,0.074575,-0.933345,-0.855224,0.172656,0.647985
66,0.183333,,,,,,,,-0.037019,-0.349175,0.074527,-0.933355,-0.855250,0.172665,0.647974
67,0.186111,,,,,,,,-0.036995,-0.349198,0.074568,-0.933344,-0.855225,0.172666,0.647984
68,0.188889,,,,,,,,-0.036995,-0.349177,0.074519,-0.933356,-0.855233,0.172648,0.647972
69,0.191667,,,,,,,,-0.037076,-0.349194,0.074504,-0.933348,-0.855216,0.172634,0.648005
70,0.194444,,,,,,,,-0.037007,-0.349196,0.074562,-0.933345,-0.855222,0.172663,0.647982
71,0.197222,,,,,,,,-0.036982,-0.349195,0.074574,-0.933346,-0.855228,0.172659,0.647974
72,0.200000,,,,,,,,-0.036985,-0.349199,0.074563,-0.933345,-0.855225,0.172664,0.647971
73,0.202778,,,,,,,,-0.037052,-0.349186,0.074527,-0.933350,-0.855220,0.172627,0.648013
74,0.205556,,,,,,,,-0.037038,-0.349164,0.074528,-0.933359,-0.855247,0.172675,0.647970
75,0.208333,,,,,,,,-0.036999,-0.349178,0.074569,-0.933351,-0.855229,0.172663,0.647971
76,0.211111,,,,,,,,-0.037093,-0.349201,0.074482,-0.933346,-0.855211,0.172614,0.647987
77,0.213889,,,,,,,,-0.037012,-0.349181,0.074588,-0.933348,-0.855220,0.172659,0.647979
78,0.216667,,,,,,,,-0.036996,-0.349190,0.074587,-0.933346,-0.855220,0.172665,0.647977
79,0.219444,,,,,,,,-0.037079,-0.349200,0.074501,-0.933346,-0.855226,0.172633,0.648004
80,0.222222,,,,,,,,-0.037012,-0.349188,0.074585,-0.933346,-0.855225,0.172661,0.647990
81,0.225000,,,,,,,,-0.037020,-0.349154,0.074544,-0.933362,-0.855254,0.172691,0.647991
82,0.227778,,,,,,,,-0.037000,-0.349211,0.074547,-0.933341,-0.855225,0.172640,0.647974
83,0.230556,,,,,,,,-0.037090,-0.349201,0.074501,-0.933345,-0.855217,0.172603,0.647989
84,0.233333,,,,,,,,-0.037071,-0.349208,0.074496,-0.933343,-0.855225,0.172621,0.648008
85,0.236111,,,,,,,,-0.036973,-0.349199,0.074601,-0.933342,-0.855221,0.172643,0.648001
86,0.238889,,,,,,,,-0.036998,-0.349159,0.074545,-0.933361,-0.855255,0.172684,0.647994
87,0.241667,,,,,,,,-0.037041,-0.349172,0.074506,-0.933357,-0.855225,0.172619,0.648026
88,0.244444,,,,,,,,-0.037061,-0.349200,0.074496,-0.933347,-0.855230,0.172614,0.648012
89,0.247222,,,,,,,,-0.037068,-0.349201,0.074498,-0.933346,-0.855223,0.172629,0.648010
90,0.250000,,,,,,,,-0.037078,-0.349201,0.074510,-0.933345,-0.855221,0.172629,0.648008
91,0.252778,,,,,,,,-0.037064,-0.349213,0.074512,-0.933341,-0.855226,0.172626,0.648002
92,0.255556,,,,,,,,-0.037040,-0.349182,0.074554,-0.933350,-0.855218,0.172639,0.647968
93,0.258333,,,,,,,,-0.037074,-0.349195,0.074501,-0.933348,-0.855216,0.172592,0.648002
94,0.261111,,,,,,,,-0.037084,-0.349211,0.074484,-0.933343,-0.855216,0.172596,0.647993
95,0.263889,,,,,,,,-0.037077,-0.349204,0.074483,-0.933346,-0.855222,0.172627,0.647998
96,0.266667,,,,,,,,-0.037066,-0.349200,0.074492,-0.933347,-0.855225,0.172627,0.647998
97,0.269444,,,,,,,,-0.037004,-0.349191,0.074567,-0.933347,-0.855228,0.172653,0.647969
98,0.272222,,,,,,,,-0.037068,-0.349197,0.074488,-0.933348,-0.855225,0.172633,0.648001
99,0.275000,,,,,,,,-0.037086,-0.349206,0.074508,-0.933343,-0.855219,0.172633,0.647994
100,0.277778,,,,,,,,-0.037068,-0.349220,0.074493,-0.933339,-0.855223,0.172627,0.648006
101,0.280556,,,,,,,,-0.037065,-0.349211,0.074487,-0.933343,-0.855225,0.172626,0.648006
102,0.283333,,,,,,,,-0.037078,-0.349197,0.074494,-0.933347,-0.855226,0.172634,0.648004
103,0.286111,,,,,,,,-0.037070,-0.349209,0.074497,-0.933343,-0.855231,0.172630,0.648009
104,0.288889,,,,,,,,-0.036994,-0.349190,0.074569,-0.933347,-0.855228,0.172654,0.647991
105,0.291667,,,,,,,,-0.037078,-0.349191,0.074511,-0.933348,-0.855224,0.172632,0.648003
106,0.294444,,,,,,,,-0.037077,-0.349193,0.074498,-0.933348,-0.855222,0.172621,0.648004
107,0.297222,,,,,,,,,,,,,,
108,0.300000,,,,,,,,-0.036990,-0.349197,0.074581,-0.933344,-0.855231,0.172648,0.647985
109,0.302778,,,,,,,,-0.036990,-0.349187,0.074583,-0.933347,-0.855223,0.172655,0.647985
110,0.305556,,,,,,,,-0.037032,-0.349150,0.074525,-0.933364,-0.855247,0.172666,0.647974
111,0.308333,,,,,,,,-0.036945,-0.349146,0.074604,-0.933363,-0.855257,0.172717,0.647965
112,0.311111,,,,,,,,-0.037069,-0.349196,0.074511,-0.933347,-0.855225,0.172631,0.648002
113,0.313889,,,,,,,,-0.036983,-0.349172,0.074585,-0.933353,-0.855223,0.172644,0.647997
114,0.316667,,,,,,,,-0.037063,-0.349205,0.074508,-0.933344,-0.855226,0.172627,0.648000
115,0.319444,,,,,,,,-0.037077,-0.349218,0.074501,-0.933339,-0.855225,0.172622,0.648001
116,0.322222,,,,,,,,-0.037074,-0.349209,0.074456,-0.933346,-0.855215,0.172598,0.647988
117,0.325000,,,,,,,,-0.037001,-0.349185,0.074551,-0.933351,-0.855223,0.172652,0.647975
118,0.327778,,,,,,,,-0.036946,-0.349147,0.074589,-0.933364,-0.855245,0.172699,0.647944
119,0.330556,,,,,,,,-0.037052,-0.349209,0.074511,-0.933343,-0.855229,0.172635,0.647992
120,0.333333,,,,,,,,-0.037007,-0.349198,0.074563,-0.933345,-0.855227,0.172660,0.647981
121,0.336111,,,,,,,,-0.037011,-0.349178,0.074580,-0.933350,-0.855224,0.172662,0.647976
122,0.338889,,,,,,,,-0.037021,-0.349157,0.074541,-0.933361,-0.855255,0.172696,0.647984
123,0.341667,,,,,,,,-0.036999,-0.349169,0.074555,-0.933356,-0.855228,0.172668,0.647974
124,0.344444,,,,,,,,-0.037061,-0.349208,0.074512,-0.933342,-0.855221,0.172635,0.647994
125,0.347222,,,,,,,,-0.037030,-0.349173,0.074594,-0.933350,-0.855226,0.172661,0.647987
126,0.350000,,,,,,,,-0.037062,-0.349204,0.074518,-0.933344,-0.855224,0.172633,0.648000
127,0.352778,,,,,,,,-0.037074,-0.349205,0.074496,-0.933344,-0.855221,0.172627,0.647998
128,0.355556,,,,,,,,-0.036986,-0.349194,0.074570,-0.933346,-0.855215,0.172626,0.647981
129,0.358333,,,,,,,,-0.036995,-0.349165,0.074532,-0.933360,-0.855254,0.172681,0.647986
130,0.361111,,,,,,,,-0.037065,-0.349197,0.074504,-0.933347,-0.855230,0.172629,0.647999
131,0.363889,,,,,,,,-0.037030,-0.349193,0.074548,-0.933346,-0.855215,0.172637,0.647971
132,0.366667,,,,,,,,-0.037019,-0.349193,0.074556,-0.933346,-0.855213,0.172628,0.647965
133,0.369444,,,,,,,,-0.037078,-0.349200,0.074504,-0.933346,-0.855221,0.172623,0.648005
134,0.372222,,,,,,,,-0.036946,-0.349146,0.074599,-0.933363,-0.855252,0.172707,0.647967
135,0.375000,,,,,,,,-0.037070,-0.349183,0.074488,-0.933354,-0.855233,0.172617,0.647990
136,0.377778,,,,,,,,-0.037052,-0.349195,0.074510,-0.933348,-0.855221,0.172609,0.648013
137,0.380556,,,,,,,,-0.037072,-0.349199,0.074492,-0.933347,-0.855225,0.172617,0.648002
138,0.383333,,,,,,,,-0.037069,-0.349201,0.074491,-0.933347,-0.855226,0.172623,0.648000
139,0.386111,,,,,,,,-0.037087,-0.349214,0.074473,-0.933342,-0.855219,0.172603,0.647984
140,0.388889,,,,,,,,-0.037043,-0.349148,0.074474,-0.933369,-0.855241,0.172651,0.648006
141,0.391667,,,,,,,,-0.037011,-0.349170,0.074547,-0.933356,-0.855226,0.172665,0.647977
142,0.394444,,,,,,,,-0.036993,-0.349179,0.074572,-0.933351,-0.855228,0.172666,0.647971
143,0.397222,,,,,,,,-0.037007,-0.349179,0.074565,-0.933351,-0.855225,0.172662,0.647974
144,0.400000,,,,,,,,-0.037059,-0.349217,0.074488,-0.933341,-0.855220,0.172638,0.647993
145,0.402778,,,,,,,,-0.037027,-0.349184,0.074569,-0.933348,-0.855221,0.172669,0.647976
146,0.405556,,,,,,,,-0.037089,-0.349183,0.074506,-0.933351,-0.855220,0.172638,0.647991
147,0.408333,,,,,,,,-0.037021,-0.349183,0.074573,-0.933349,-0.855222,0.172660,0.647981
148,0.411111,,,,,,,,-0.036949,-0.349144,0.074603,-0.933364,-0.855248,0.172728,0.647959
149,0.413889,,,,,,,,-0.036969,-0.349162,0.074600,-0.933356,-0.855227,0.172667,0.647988
150,0.416667,,,,,,,,-0.036982,-0.349191,0.074571,-0.933347,-0.855224,0.172658,0.647979
151,0.419444,,,,,,,,-0.036987,-0.349193,0.074572,-0.933346,-0.855227,0.172655,0.647980
152,0.422222,,,,,,,,-0.037002,-0.349189,0.074586,-0.933346,-0.855218,0.172666,0.647981
153,0.425000,,,,,,,,-0.037068,-0.349183,0.074485,-0.933354,-0.855219,0.172609,0.647995
154,0.427778,,,,,,,,-0.037006,-0.349188,0.074558,-0.933349,-0.855220,0.172652,0.647986
155,0.430556,,,,,,,,-0.037071,-0.349191,0.074516,-0.933348,-0.855217,0.172631,0.648005
156,0.433333,,,,,,,,-0.037037,-0.349182,0.074542,-0.933351,-0.855218,0.172632,0.647975
157,0.436111,,,,,,,,-0.037076,-0.349194,0.074515,-0.933347,-0.855222,0.172634,0.647999
158,0.438889,,,,,,,,-0.037097,-0.349187,0.074506,-0.933349,-0.855220,0.172637,0.648004
159,0.441667,,,,,,,,-0.037026,-0.349153,0.074514,-0.933364,-0.855247,0.172691,0.647990
160,0.444444,,,,,,,,-0.037000,-0.349182,0.074560,-0.933351,-0.855228,0.172666,0.647980
161,0.447222,,,,,,,,-0.037024,-0.349204,0.074571,-0.933341,-0.855215,0.172647,0.647967
162,0.450000,,,,,,,,-0.037058,-0.349207,0.074501,-0.933344,-0.855218,0.172630,0.647992
163,0.452778,,,,,,,,-0.036986,-0.349175,0.074563,-0.933354,-0.855217,0.172651,0.647989
164,0.455556,,,,,,,,-0.036995,-0.349172,0.074574,-0.933354,-0.855222,0.172659,0.647977
165,0.458333,,,,,,,,-0.037058,-0.349194,0.074497,-0.933349,-0.855221,0.172635,0.647993
166,0.461111,,,,,,,,-0.037035,-0.349183,0.074578,-0.933348,-0.855215,0.172665,0.647978
167,0.463889,,,,,,,,-0.037091,-0.349186,0.074524,-0.933349,-0.855213,0.172636,0.647993
168,0.466667,,,,,,,,-0.037022,-0.349202,0.074537,-0.933344,-0.855221,0.172645,0.647965
169,0.469444,,,,,,,,-0.036998,-0.349186,0.074568,-0.933349,-0.855221,0.172671,0.647974
170,0.472222,,,,,,,,-0.037054,-0.349206,0.074499,-0.933345,-0.855219,0.172643,0.647993
171,0.475000,,,,,,,,-0.037003,-0.349190,0.074565,-0.933347,-0.855216,0.172663,0.647981
172,0.477778,,,,,,,,-0.037026,-0.349181,0.074552,-0.933351,-0.855215,0.172647,0.647970
173,0.480556,,,,,,,,-0.037062,-0.349203,0.074507,-0.933345,-0.855215,0.172632,0.647998
174,0.483333,,,,,,,,-0.037027,-0.349190,0.074575,-0.933346,-0.855216,0.172661,0.647985
175,0.486111,,,,,,,,-0.036988,-0.349168,0.074602,-0.933353,-0.855220,0.172652,0.647992
176,0.488889,,,,,,,,-0.037054,-0.349199,0.074523,-0.933345,-0.855220,0.172626,0.648006
177,0.491667,,,,,,,,-0.036959,-0.349148,0.074607,-0.933361,-0.855249,0.172705,0.647969
178,0.494444,,,,,,,,-0.036998,-0.349172,0.074596,-0.933352,-0.855225,0.172666,0.647980
179,0.497222,,,,,,,,-0.037064,-0.349199,0.074526,-0.933345,-0.855221,0.172623,0.648002
180,0.500000,,,,,,,,-0.037024,-0.349185,0.074589,-0.933346,-0.855219,0.172654,0.647984
181,0.502778,,,,,,,,-0.036981,-0.349193,0.074582,-0.933346,-0.855227,0.172660,0.647977
182,0.505556,,,,,,,,-0.037224,-0.349312,0.074447,-0.933302,-0.855162,0.172508,0.647977
183,0.508333,,,,,,,,-0.037105,-0.349212,0.074488,-0.933341,-0.855211,0.172600,0.647992
184,0.511111,,,,,,,,-0.037016,-0.349179,0.074561,-0.933351,-0.855225,0.172659,0.647981
185,0.513889,,,,,,,,-0.037062,-0.349203,0.074516,-0.933344,-0.855222,0.172634,0.647993
186,0.516667,,,,,,,,-0.037028,-0.349176,0.074524,-0.933355,-0.855223,0.172649,0.647968
187,0.519444,,,,,,,,-0.037064,-0.349197,0.074498,-0.933348,-0.855219,0.172639,0.647993
188,0.522222,,,,,,,,-0.036950,-0.349160,0.074582,-0.933359,-0.855250,0.172725,0.647966
189,0.525000,,,,,,,,-0.036976,-0.349193,0.074557,-0.933348,-0.855234,0.172681,0.647978
190,0.527778,,,,,,,,-0.037001,-0.349187,0.074536,-0.933351,-0.855219,0.172648,0.647968
191,0.530556,,,,,,,,-0.037091,-0.349199,0.074494,-0.933346,-0.855216,0.172620,0.647978
192,0.533333,,,,,,,,-0.037003,-0.349207,0.074543,-0.933343,-0.855228,0.172651,0.647979
193,0.536111,,,,,,,,-0.037040,-0.349218,0.074500,-0.933341,-0.855226,0.172631,0.647993
194,0.538889,,,,,,,,-0.037023,-0.349190,0.074551,-0.933348,-0.855221,0.172631,0.647972
195,0.541667,,,,,,,,-0.037025,-0.349186,0.074572,-0.933348,-0.855214,0.172635,0.647970
196,0.544444,,,,,,,,-0.037070,-0.349194,0.074526,-0.933346,-0.855222,0.172625,0.647998
197,0.547222,,,,,,,,-0.037058,-0.349221,0.074490,-0.933339,-0.855224,0.172620,0.648005
198,0.550000,,,,,,,,-0.037064,-0.349206,0.074506,-0.933343,-0.855227,0.172616,0.647999
199,0.552778,,,,,,,,-0.037020,-0.349181,0.074551,-0.933351,-0.855226,0.172653,0.647983
200,0.555556,,,,,,,,-0.037015,-0.349180,0.074585,-0.933349,-0.855221,0.172659,0.647978
201,0.558333,,,,,,,,-0.037073,-0.349194,0.074515,-0.933347,-0.855221,0.172629,0.647997
202,0.561111,,,,,,,,-0.037023,-0.349191,0.074563,-0.933346,-0.855224,0.172656,0.647981
203,0.563889,,,,,,,,-0.037080,-0.349197,0.074489,-0.933348,-0.855215,0.172614,0.647984
204,0.566667,,,,,,,,-0.037014,-0.349171,0.074549,-0.933355,-0.855218,0.172659,0.647974
205,0.569444,,,,,,,,-0.036988,-0.349195,0.074565,-0.933346,-0.855226,0.172664,0.647976
206,0.572222,,,,,,,,-0.037000,-0.349196,0.074578,-0.933344,-0.855226,0.172662,0.647979
207,0.575000,,,,,,,,-0.037065,-0.349200,0.074512,-0.933345,-0.855223,0.172636,0.647994
208,0.577778,,,,,,,,-0.036971,-0.349152,0.074588,-0.933361,-0.855252,0.172717,0.647968
209,0.580556,,,,,,,,-0.037055,-0.349188,0.074512,-0.933350,-0.855229,0.172646,0.647989
210,0.583333,,,,,,,,-0.037043,-0.349158,0.074498,-0.933363,-0.855241,0.172663,0.647974
211,0.586111,,,,,,,,-0.036988,-0.349199,0.074544,-0.933346,-0.855231,0.172668,0.647974
212,0.588889,,,,,,,,-0.037048,-0.349205,0.074512,-0.933344,-0.855225,0.172635,0.648001
213,0.591667,,,,,,,,-0.037079,-0.349195,0.074508,-0.933347,-0.855222,0.172629,0.648003
214,0.594444,,,,,,,,-0.036989,-0.349181,0.074565,-0.933351,-0.855218,0.172648,0.647991
215,0.597222,,,,,,,,-0.037078,-0.349194,0.074495,-0.933348,-0.855220,0.172607,0.647988
216,0.600000,,,,,,,,-0.037013,-0.349189,0.074551,-0.933348,-0.855223,0.172646,0.647981
217,0.602778,,,,,,,,-0.037030,-0.349185,0.074521,-0.933352,-0.855226,0.172620,0.648012
218,0.605556,,,,,,,,-0.037017,-0.349177,0.074554,-0.933353,-0.855225,0.172651,0.647987
219,0.608333,,,,,,,,-0.036991,-0.349190,0.074572,-0.933347,-0.855224,0.172660,0.647976
220,0.611111,,,,,,,,-0.036999,-0.349175,0.074563,-0.933353,-0.855221,0.172663,0.647975
221,0.613889,,,,,,,,-0.037077,-0.349190,0.074492,-0.933351,-0.855213,0.172616,0.647987
222,0.616667,,,,,,,,-0.037066,-0.349205,0.074489,-0.933345,-0.855224,0.172622,0.648001
223,0.619444,,,,,,,,-0.037029,-0.349191,0.074552,-0.933347,-0.855220,0.172638,0.647976
224,0.622222,,,,,,,,-0.037082,-0.349203,0.074491,-0.933345,-0.855217,0.172611,0.647987
225,0.625000,,,,,,,,-0.037086,-0.349203,0.074497,-0.933345,-0.855224,0.172622,0.648000
226,0.627778,,,,,,,,-0.037025,-0.349184,0.074555,-0.933349,-0.855225,0.172658,0.647980
227,0.630556,,,,,,,,-0.036981,-0.349201,0.074570,-0.933344,-0.855229,0.172663,0.647978
228,0.633333,,,,,,,,-0.037047,-0.349205,0.074512,-0.933344,-0.855226,0.172634,0.647997
229,0.636111,,,,,,,,-0.037079,-0.349197,0.074456,-0.933351,-0.855226,0.172619,0.647997
230,0.638889,,,,,,,,-0.037071,-0.349194,0.074484,-0.933350,-0.855226,0.172626,0.648000
231,0.641667,,,,,,,,-0.037015,-0.349198,0.074537,-0.933346,-0.855225,0.172634,0.647969
232,0.644444,,,,,,,,-0.036958,-0.349160,0.074585,-0.933359,-0.855246,0.172694,0.647949
233,0.647222,,,,,,,,-0.037065,-0.349191,0.074500,-0.933350,-0.855222,0.172626,0.647981
234,0.650000,,,,,,,,-0.037026,-0.349189,0.074547,-0.933348,-0.855219,0.172651,0.647979
235,0.652778,,,,,,,,-0.037061,-0.349199,0.074514,-0.933346,-0.855217,0.172632,0.647997
236,0.655556,,,,,,,,-0.037007,-0.349184,0.074525,-0.933353,-0.855224,0.172640,0.647976
237,0.658333,,,,,,,,-0.037077,-0.349188,0.074480,-0.933352,-0.855228,0.172615,0.647986
238,0.661111,,,,,,,,-0.037078,-0.349200,0.074486,-0.933347,-0.855224,0.172624,0.647995
239,0.663889,,,,,,,,-0.037100,-0.349206,0.074483,-0.933344,-0.855219,0.172616,0.647988
240,0.666667,,,,,,,,-0.037037,-0.349206,0.074546,-0.933341,-0.855218,0.172631,0.647965
241,0.669444,,,,,,,,-0.037053,-0.349203,0.074497,-0.933346,-0.855223,0.172627,0.647995
242,0.672222,,,,,,,,-0.036981,-0.349188,0.074564,-0.933349,-0.855220,0.172649,0.648001
243,0.675000,,,,,,,,-0.037061,-0.349210,0.074512,-0.933342,-0.855217,0.172614,0.647989
