Format Version,1.22,Take Name,hw3_v2_A_008,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 00:52:31 +0800,Total Frames in Take,629,Total Exported Frames,629,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
8,0.022222,,,,,,,,-0.182055,0.067140,0.168159,-0.966473,-0.940046,0.179233,0.740189
9,0.025000,,,,,,,,-0.182064,0.067127,0.168167,-0.966471,-0.940040,0.179221,0.740186
10,0.027778,,,,,,,,-0.182056,0.067122,0.168139,-0.966478,-0.940050,0.179226,0.740181
11,0.030556,,,,,,,,-0.182083,0.067126,0.168143,-0.966472,-0.940044,0.179234,0.740190
12,0.033333,,,,,,,,-0.182049,0.067135,0.168159,-0.966475,-0.940049,0.179236,0.740188
13,0.036111,,,,,,,,-0.182068,0.067134,0.168132,-0.966476,-0.940046,0.179229,0.740190
14,0.038889,,,,,,,,-0.182066,0.067131,0.168135,-0.966476,-0.940043,0.179223,0.740189
15,0.041667,,,,,,,,-0.182059,0.067104,0.168165,-0.966474,-0.940040,0.179233,0.740187
16,0.044444,,,,,,,,-0.182048,0.067134,0.168142,-0.966478,-0.940045,0.179229,0.740189
17,0.047222,,,,,,,,-0.182086,0.067143,0.168167,-0.966466,-0.940044,0.179233,0.740189
18,0.050000,,,,,,,,-0.182189,0.067333,0.168407,-0.966392,-0.940104,0.179321,0.740160
19,0.052778,,,,,,,,-0.182085,0.067138,0.168142,-0.966471,-0.940040,0.179219,0.740188
20,0.055556,,,,,,,,-0.182177,0.067350,0.168390,-0.966396,-0.940104,0.179329,0.740155
21,0.058333,,,,,,,,-0.182065,0.067124,0.168157,-0.966473,-0.940039,0.179222,0.740188
22,0.061111,,,,,,,,-0.182078,0.067143,0.168162,-0.966468,-0.940044,0.179210,0.740188
23,0.063889,,,,,,,,-0.182162,0.067316,0.168408,-0.966398,-0.940101,0.179307,0.740152
24,0.066667,,,,,,,,-0.182066,0.067144,0.168163,-0.966470,-0.940045,0.179230,0.740191
25,0.069444,,,,,,,,-0.182049,0.067131,0.168152,-0.966476,-0.940042,0.179214,0.740191
26,0.072222,,,,,,,,-0.182063,0.067130,0.168142,-0.966476,-0.940038,0.179218,0.740189
27,0.075000,,,,,,,,-0.182060,0.067117,0.168150,-0.966476,-0.940039,0.179220,0.740191
28,0.077778,,,,,,,,-0.182051,0.067137,0.168130,-0.966479,-0.940034,0.179224,0.740187
29,0.080556,,,,,,,,-0.182073,0.067153,0.168138,-0.966473,-0.940048,0.179217,0.740190
30,0.083333,,,,,,,,-0.182161,0.067312,0.168397,-0.966400,-0.940109,0.179317,0.740150
31,0.086111,,,,,,,,-0.182067,0.067138,0.168182,-0.966467,-0.940043,0.179223,0.740188
32,0.088889,,,,,,,,-0.182063,0.067140,0.168174,-0.966469,-0.940043,0.179236,0.740187
33,0.091667,,,,,,,,-0.182071,0.067140,0.168146,-0.966473,-0.940043,0.179237,0.740184
34,0.094444,,,,,,,,-0.182064,0.067138,0.168155,-0.966473,-0.940040,0.179232,0.740182
35,0.097222,,,,,,,,-0.182053,0.067128,0.168133,-0.966479,-0.940054,0.179234,0.740185
36,0.100000,,,,,,,,-0.182064,0.067128,0.168153,-0.966474,-0.940051,0.179229,0.740187
37,0.102778,,,,,,,,-0.182071,0.067135,0.168153,-0.966472,-0.940041,0.179236,0.740190
38,0.105556,,,,,,,,-0.182071,0.067102,0.168143,-0.966476,-0.940042,0.179226,0.740188
39,0.108333,,,,,,,,-0.182155,0.067320,0.168399,-0.966400,-0.940099,0.179322,0.740157
40,0.111111,,,,,,,,-0.182074,0.067145,0.168154,-0.966470,-0.940056,0.179219,0.740186
41,0.113889,,,,,,,,-0.182070,0.067143,0.168141,-0.966474,-0.940042,0.179221,0.740188
42,0.116667,,,,,,,,-0.182067,0.067132,0.168137,-0.966476,-0.940038,0.179223,0.740193
43,0.119444,,,,,,,,-0.182178,0.067312,0.168380,-0.966400,-0.940095,0.179307,0.740159
44,0.122222,,,,,,,,-0.182082,0.067153,0.168176,-0.966465,-0.940050,0.179222,0.740187
45,0.125000,,,,,,,,-0.182170,0.067311,0.168370,-0.966403,-0.940096,0.179304,0.740163
46,0.127778,,,,,,,,-0.182154,0.067315,0.168398,-0.966401,-0.940107,0.179317,0.740151
47,0.130556,,,,,,,,-0.182188,0.067349,0.168397,-0.966392,-0.940102,0.179325,0.740156
48,0.133333,,,,,,,,-0.182186,0.067323,0.168399,-0.966394,-0.940103,0.179321,0.740161
49,0.136111,,,,,,,,-0.182166,0.067318,0.168414,-0.966395,-0.940102,0.179329,0.740162
50,0.138889,,,,,,,,-0.182163,0.067326,0.168412,-0.966396,-0.940105,0.179334,0.740155
51,0.141667,,,,,,,,-0.182097,0.067157,0.168158,-0.966464,-0.940051,0.179237,0.740189
52,0.144444,,,,,,,,-0.182070,0.067120,0.168151,-0.966473,-0.940058,0.179228,0.740191
53,0.147222,,,,,,,,-0.182057,0.067145,0.168159,-0.966473,-0.940051,0.179238,0.740195
54,0.150000,,,,,,,,-0.182054,0.067116,0.168139,-0.966479,-0.940050,0.179236,0.740191
55,0.152778,,,,,,,,-0.182071,0.067145,0.168148,-0.966472,-0.940045,0.179239,0.740189
56,0.155556,,,,,,,,-0.182049,0.067134,0.168155,-0.966476,-0.940041,0.179232,0.740192
57,0.158333,,,,,,,,-0.182046,0.067126,0.168152,-0.966477,-0.940043,0.179238,0.740191
58,0.161111,,,,,,,,-0.182055,0.067140,0.168156,-0.966474,-0.940037,0.179223,0.740185
59,0.163889,,,,,,,,-0.182164,0.067310,0.168375,-0.966403,-0.940097,0.179315,0.740155
60,0.166667,,,,,,,,-0.182185,0.067343,0.168417,-0.966390,-0.940102,0.179322,0.740153
61,0.169444,,,,,,,,-0.182076,0.067138,0.168207,-0.966461,-0.940046,0.179226,0.740183
62,0.172222,,,,,,,,-0.182063,0.067117,0.168157,-0.966474,-0.940041,0.179218,0.740188
63,0.175000,,,,,,,,-0.182156,0.067309,0.168398,-0.966401,-0.940088,0.179309,0.740156
64,0.177778,,,,,,,,-0.182178,0.067326,0.168395,-0.966396,-0.940103,0.179320,0.740153
65,0.180556,,,,,,,,-0.182164,0.067335,0.168408,-0.966396,-0.940103,0.179320,0.740162
66,0.183333,,,,,,,,-0.182170,0.067337,0.168412,-0.966394,-0.940104,0.179326,0.740165
67,0.186111,,,,,,,,-0.182174,0.067330,0.168430,-0.966391,-0.940113,0.179317,0.740161
68,0.188889,,,,,,,,-0.182181,0.067331,0.168425,-0.966390,-0.940110,0.179322,0.740159
69,0.191667,,,,,,,,-0.182084,0.067157,0.168190,-0.966461,-0.940064,0.179233,0.740189
70,0.194444,,,,,,,,-0.182071,0.067153,0.168186,-0.966465,-0.940060,0.179223,0.740200
71,0.197222,,,,,,,,-0.182158,0.067317,0.168386,-0.966402,-0.940103,0.179319,0.740169
72,0.200000,,,,,,,,-0.182057,0.067151,0.168165,-0.966471,-0.940051,0.179239,0.740192
73,0.202778,,,,,,,,-0.182076,0.067131,0.168129,-0.966475,-0.940045,0.179221,0.740184
74,0.205556,,,,,,,,-0.182143,0.067294,0.168375,-0.966408,-0.940098,0.179313,0.740156
75,0.208333,,,,,,,,-0.182079,0.067144,0.168176,-0.966466,-0.940049,0.179243,0.740184
76,0.211111,,,,,,,,-0.182067,0.067132,0.168138,-0.966475,-0.940042,0.179229,0.740184
77,0.213889,,,,,,,,-0.182063,0.067133,0.168134,-0.966477,-0.940044,0.179231,0.740183
78,0.216667,,,,,,,,-0.182062,0.067123,0.168132,-0.966478,-0.940045,0.179233,0.740187
79,0.219444,,,,,,,,-0.182160,0.067296,0.168377,-0.966405,-0.940104,0.179322,0.740158
80,0.222222,,,,,,,,-0.182182,0.067326,0.168416,-0.966392,-0.940107,0.179328,0.740154
81,0.225000,,,,,,,,-0.182179,0.067332,0.168410,-0.966393,-0.940103,0.179327,0.740155
82,0.227778,,,,,,,,-0.182077,0.067162,0.168174,-0.966465,-0.940053,0.179240,0.740188
83,0.230556,,,,,,,,-0.182170,0.067317,0.168358,-0.966405,-0.940092,0.179323,0.740165
84,0.233333,,,,,,,,-0.182183,0.067340,0.168397,-0.966394,-0.940106,0.179329,0.740162
85,0.236111,,,,,,,,-0.182059,0.067164,0.168182,-0.966467,-0.940053,0.179236,0.740191
86,0.238889,,,,,,,,-0.182161,0.067311,0.168368,-0.966405,-0.940101,0.179307,0.740163
87,0.241667,,,,,,,,-0.182066,0.067158,0.168181,-0.966466,-0.940056,0.179234,0.740192
88,0.244444,,,,,,,,-0.182070,0.067129,0.168133,-0.966476,-0.940050,0.179218,0.740197
89,0.247222,,,,,,,,-0.182158,0.067309,0.168359,-0.966407,-0.940098,0.179302,0.740166
90,0.250000,,,,,,,,-0.182069,0.067158,0.168168,-0.966468,-0.940054,0.179232,0.740185
91,0.252778,,,,,,,,-0.182063,0.067129,0.168142,-0.966476,-0.940045,0.179208,0.740189
92,0.255556,,,,,,,,,,,,,,
93,0.258333,,,,,,,,-0.182082,0.067145,0.168120,-0.966475,-0.940045,0.179219,0.740187
94,0.261111,,,,,,,,-0.182161,0.067305,0.168369,-0.966406,-0.940099,0.179306,0.740160
95,0.263889,,,,,,,,-0.182170,0.067324,0.168418,-0.966394,-0.940110,0.179324,0.740158
96,0.266667,,,,,,,,-0.182073,0.067167,0.168175,-0.966465,-0.940057,0.179234,0.740183
97,0.269444,,,,,,,,-0.182064,0.067136,0.168151,-0.966473,-0.940046,0.179225,0.740190
98,0.272222,,,,,,,,-0.182081,0.067148,0.168162,-0.966467,-0.940044,0.179223,0.740187
99,0.275000,,,,,,,,-0.182064,0.067128,0.168144,-0.966475,-0.940045,0.179224,0.740186
100,0.277778,,,,,,,,-0.182079,0.067140,0.168148,-0.966471,-0.940046,0.179227,0.740188
101,0.280556,,,,,,,,-0.182051,0.067128,0.168140,-0.966478,-0.940046,0.179229,0.740196
102,0.283333,,,,,,,,-0.182069,0.067128,0.168140,-0.966475,-0.940042,0.179222,0.740192
103,0.286111,,,,,,,,-0.182053,0.067125,0.168134,-0.966479,-0.940048,0.179219,0.740195
104,0.288889,,,,,,,,-0.182037,0.067126,0.168133,-0.966482,-0.940043,0.179228,0.740195
105,0.291667,,,,,,,,-0.182037,0.067124,0.168148,-0.966480,-0.940054,0.179226,0.740192
106,0.294444,,,,,,,,-0.182046,0.067122,0.168142,-0.966479,-0.940050,0.179213,0.740186
107,0.297222,,,,,,,,-0.182144,0.067300,0.168366,-0.966410,-0.940098,0.179306,0.740161
108,0.300000,,,,,,,,-0.182079,0.067166,0.168187,-0.966462,-0.940062,0.179241,0.740188
109,0.302778,,,,,,,,-0.182155,0.067298,0.168358,-0.966409,-0.940095,0.179308,0.740166
110,0.305556,,,,,,,,-0.182175,0.067340,0.168429,-0.966390,-0.940108,0.179327,0.740163
111,0.308333,,,,,,,,-0.182181,0.067358,0.168444,-0.966385,-0.940106,0.179326,0.740164
112,0.311111,,,,,,,,-0.182174,0.067329,0.168422,-0.966392,-0.940105,0.179320,0.740164
113,0.313889,,,,,,,,-0.182180,0.067345,0.168398,-0.966394,-0.940103,0.179325,0.740168
114,0.316667,,,,,,,,-0.182082,0.067184,0.168201,-0.966458,-0.940060,0.179246,0.740193
115,0.319444,,,,,,,,-0.182178,0.067319,0.168358,-0.966403,-0.940097,0.179308,0.740167
116,0.322222,,,,,,,,-0.182167,0.067321,0.168398,-0.966398,-0.940108,0.179324,0.740164
117,0.325000,,,,,,,,-0.182070,0.067156,0.168186,-0.966465,-0.940052,0.179248,0.740193
118,0.327778,,,,,,,,-0.182046,0.067133,0.168144,-0.966478,-0.940045,0.179223,0.740194
119,0.330556,,,,,,,,-0.182057,0.067124,0.168149,-0.966476,-0.940041,0.179222,0.740192
120,0.333333,,,,,,,,-0.182142,0.067277,0.168349,-0.966414,-0.940095,0.179302,0.740163
121,0.336111,,,,,,,,-0.182080,0.067159,0.168194,-0.966461,-0.940058,0.179240,0.740185
122,0.338889,,,,,,,,-0.182050,0.067133,0.168161,-0.966474,-0.940046,0.179232,0.740189
123,0.341667,,,,,,,,-0.182142,0.067278,0.168371,-0.966411,-0.940093,0.179308,0.740157
124,0.344444,,,,,,,,-0.182063,0.067163,0.168209,-0.966461,-0.940059,0.179258,0.740190
125,0.347222,,,,,,,,-0.182058,0.067128,0.168158,-0.966474,-0.940053,0.179231,0.740198
126,0.350000,,,,,,,,-0.182062,0.067148,0.168153,-0.966473,-0.940051,0.179238,0.740195
127,0.352778,,,,,,,,-0.182046,0.067119,0.168146,-0.966479,-0.940051,0.179232,0.740194
128,0.355556,,,,,,,,-0.182046,0.067125,0.168161,-0.966476,-0.940054,0.179231,0.740194
129,0.358333,,,,,,,,-0.182057,0.067136,0.168146,-0.966475,-0.940054,0.179225,0.740195
130,0.361111,,,,,,,,-0.182054,0.067139,0.168158,-0.966474,-0.940052,0.179227,0.740199
131,0.363889,,,,,,,,-0.182051,0.067147,0.168148,-0.966476,-0.940046,0.179222,0.740198
132,0.366667,,,,,,,,-0.182044,0.067139,0.168128,-0.966481,-0.940037,0.179228,0.740201
133,0.369444,,,,,,,,-0.182048,0.067137,0.168157,-0.966475,-0.940043,0.179221,0.740198
134,0.372222,,,,,,,,-0.182057,0.067132,0.168155,-0.966474,-0.940042,0.179215,0.740192
135,0.375000,,,,,,,,-0.182045,0.067115,0.168157,-0.966477,-0.940043,0.179207,0.740197
136,0.377778,,,,,,,,-0.182057,0.067130,0.168146,-0.966476,-0.940039,0.179216,0.740200
137,0.380556,,,,,,,,-0.182128,0.067295,0.168333,-0.966419,-0.940090,0.179300,0.740174
138,0.383333,,,,,,,,-0.182145,0.067338,0.168426,-0.966396,-0.940104,0.179318,0.740167
139,0.386111,,,,,,,,-0.182083,0.067172,0.168213,-0.966456,-0.940050,0.179242,0.740190
140,0.388889,,,,,,,,-0.182060,0.067127,0.168164,-0.966473,-0.940039,0.179229,0.740200
141,0.391667,,,,,,,,-0.182137,0.067281,0.168368,-0.966412,-0.940088,0.179310,0.740171
142,0.394444,,,,,,,,-0.182082,0.067176,0.168204,-0.966458,-0.940061,0.179256,0.740187
143,0.397222,,,,,,,,-0.182072,0.067140,0.168118,-0.966477,-0.940042,0.179238,0.740197
144,0.400000,,,,,,,,-0.182054,0.067125,0.168148,-0.966477,-0.940053,0.179236,0.740190
145,0.402778,,,,,,,,-0.182040,0.067126,0.168166,-0.966476,-0.940058,0.179237,0.740201
146,0.405556,,,,,,,,-0.182059,0.067142,0.168147,-0.966475,-0.940048,0.179231,0.740199
147,0.408333,,,,,,,,-0.182070,0.067135,0.168129,-0.966476,-0.940048,0.179234,0.740198
148,0.411111,,,,,,,,-0.182049,0.067138,0.168160,-0.966474,-0.940053,0.179235,0.740196
149,0.413889,,,,,,,,-0.182135,0.067281,0.168345,-0.966416,-0.940099,0.179306,0.740165
150,0.416667,,,,,,,,-0.182095,0.067179,0.168206,-0.966455,-0.940066,0.179250,0.740185
151,0.419444,,,,,,,,-0.182155,0.067284,0.168358,-0.966410,-0.940102,0.179301,0.740168
152,0.422222,,,,,,,,-0.182171,0.067336,0.168426,-0.966391,-0.940116,0.179317,0.740159
153,0.425000,,,,,,,,-0.182164,0.067324,0.168398,-0.966398,-0.940106,0.179322,0.740163
154,0.427778,,,,,,,,-0.182172,0.067330,0.168399,-0.966396,-0.940105,0.179324,0.740163
155,0.430556,,,,,,,,-0.182182,0.067336,0.168413,-0.966392,-0.940111,0.179324,0.740162
156,0.433333,,,,,,,,-0.182081,0.067178,0.168221,-0.966455,-0.940062,0.179244,0.740188
157,0.436111,,,,,,,,-0.182041,0.067127,0.168149,-0.966479,-0.940047,0.179231,0.740201
158,0.438889,,,,,,,,-0.182071,0.067135,0.168158,-0.966471,-0.940054,0.179226,0.740203
159,0.441667,,,,,,,,-0.182155,0.067280,0.168351,-0.966411,-0.940098,0.179296,0.740170
160,0.444444,,,,,,,,-0.182088,0.067186,0.168229,-0.966452,-0.940067,0.179253,0.740189
161,0.447222,,,,,,,,-0.182069,0.067146,0.168157,-0.966471,-0.940052,0.179236,0.740200
162,0.450000,,,,,,,,-0.182058,0.067132,0.168158,-0.966474,-0.940049,0.179229,0.740200
163,0.452778,,,,,,,,-0.182048,0.067124,0.168148,-0.966478,-0.940052,0.179226,0.740193
164,0.455556,,,,,,,,-0.182129,0.067287,0.168344,-0.966417,-0.940097,0.179299,0.740171
165,0.458333,,,,,,,,-0.182151,0.067331,0.168407,-0.966399,-0.940112,0.179332,0.740162
166,0.461111,,,,,,,,-0.182077,0.067191,0.168227,-0.966454,-0.940068,0.179254,0.740185
167,0.463889,,,,,,,,-0.182031,0.067127,0.168145,-0.966481,-0.940056,0.179228,0.740196
168,0.466667,,,,,,,,-0.182121,0.067277,0.168339,-0.966420,-0.940098,0.179300,0.740171
169,0.469444,,,,,,,,-0.182087,0.067185,0.168220,-0.966454,-0.940067,0.179255,0.740187
170,0.472222,,,,,,,,-0.182050,0.067131,0.168151,-0.966476,-0.940049,0.179227,0.740190
171,0.475000,,,,,,,,-0.182045,0.067130,0.168129,-0.966481,-0.940050,0.179227,0.740188
172,0.477778,,,,,,,,-0.182051,0.067137,0.168141,-0.966478,-0.940053,0.179222,0.740188
173,0.480556,,,,,,,,-0.182055,0.067138,0.168145,-0.966476,-0.940046,0.179221,0.740188
174,0.483333,,,,,,,,-0.182055,0.067144,0.168150,-0.966475,-0.940053,0.179225,0.740193
175,0.486111,,,,,,,,-0.182036,0.067123,0.168140,-0.966481,-0.940053,0.179224,0.740193
176,0.488889,,,,,,,,-0.182146,0.067283,0.168338,-0.966415,-0.940094,0.179293,0.740166
177,0.491667,,,,,,,,-0.182090,0.067189,0.168223,-0.966452,-0.940066,0.179249,0.740182
178,0.494444,,,,,,,,-0.182063,0.067134,0.168143,-0.966475,-0.940047,0.179224,0.740194
179,0.497222,,,,,,,,-0.182142,0.067279,0.168336,-0.966417,-0.940091,0.179301,0.740172
180,0.500000,,,,,,,,-0.182084,0.067188,0.168208,-0.966456,-0.940074,0.179252,0.740186
181,0.502778,,,,,,,,-0.182133,0.067279,0.168318,-0.966421,-0.940095,0.179302,0.740171
182,0.505556,,,,,,,,-0.182096,0.067188,0.168224,-0.966451,-0.940067,0.179262,0.740186
183,0.508333,,,,,,,,-0.182047,0.067119,0.168150,-0.966478,-0.940052,0.179227,0.740197
184,0.511111,,,,,,,,-0.182128,0.067272,0.168343,-0.966418,-0.940095,0.179300,0.740171
185,0.513889,,,,,,,,-0.182090,0.067192,0.168240,-0.966449,-0.940075,0.179257,0.740192
186,0.516667,,,,,,,,-0.182069,0.067145,0.168168,-0.966469,-0.940058,0.179234,0.740199
187,0.519444,,,,,,,,-0.182143,0.067277,0.168349,-0.966414,-0.940092,0.179306,0.740169
188,0.522222,,,,,,,,-0.182087,0.067190,0.168236,-0.966450,-0.940072,0.179262,0.740185
189,0.525000,,,,,,,,-0.182059,0.067130,0.168155,-0.966474,-0.940060,0.179223,0.740194
190,0.527778,,,,,,,,-0.182052,0.067124,0.168157,-0.966475,-0.940051,0.179228,0.740191
191,0.530556,,,,,,,,-0.182051,0.067136,0.168155,-0.966475,-0.940056,0.179225,0.740189
192,0.533333,,,,,,,,-0.182046,0.067126,0.168142,-0.966479,-0.940050,0.179223,0.740189
193,0.536111,,,,,,,,-0.182121,0.067269,0.168330,-0.966422,-0.940086,0.179298,0.740166
194,0.538889,,,,,,,,-0.182089,0.067193,0.168234,-0.966450,-0.940068,0.179258,0.740181
195,0.541667,,,,,,,,-0.182132,0.067262,0.168319,-0.966423,-0.940089,0.179295,0.740166
196,0.544444,,,,,,,,-0.182092,0.067195,0.168235,-0.966449,-0.940069,0.179259,0.740181
197,0.547222,,,,,,,,-0.182135,0.067266,0.168324,-0.966421,-0.940093,0.179295,0.740167
198,0.550000,,,,,,,,-0.182166,0.067339,0.168412,-0.966395,-0.940113,0.179325,0.740158
199,0.552778,,,,,,,,-0.182077,0.067200,0.168233,-0.966452,-0.940076,0.179259,0.740183
200,0.555556,,,,,,,,-0.182040,0.067123,0.168168,-0.966476,-0.940059,0.179225,0.740193
201,0.558333,,,,,,,,-0.182045,0.067127,0.168162,-0.966476,-0.940055,0.179229,0.740196
202,0.561111,,,,,,,,-0.182065,0.067135,0.168158,-0.966472,-0.940058,0.179235,0.740196
203,0.563889,,,,,,,,-0.182071,0.067150,0.168167,-0.966468,-0.940053,0.179243,0.740201
204,0.566667,,,,,,,,-0.182060,0.067144,0.168158,-0.966472,-0.940058,0.179236,0.740198
205,0.569444,,,,,,,,-0.182051,0.067131,0.168165,-0.966474,-0.940064,0.179224,0.740194
206,0.572222,,,,,,,,-0.182050,0.067121,0.168173,-0.966473,-0.940060,0.179224,0.740192
207,0.575000,,,,,,,,-0.182063,0.067133,0.168147,-0.966475,-0.940053,0.179228,0.740193
208,0.577778,,,,,,,,-0.182060,0.067126,0.168149,-0.966475,-0.940049,0.179227,0.740191
209,0.580556,,,,,,,,-0.182069,0.067125,0.168133,-0.966476,-0.940046,0.179230,0.740191
210,0.583333,,,,,,,,-0.182090,0.067145,0.168151,-0.966468,-0.940047,0.179229,0.740187
211,0.586111,,,,,,,,-0.182085,0.067139,0.168149,-0.966470,-0.940041,0.179235,0.740187
212,0.588889,,,,,,,,-0.182151,0.067271,0.168317,-0.966419,-0.940091,0.179300,0.740165
213,0.591667,,,,,,,,-0.182106,0.067207,0.168229,-0.966447,-0.940077,0.179260,0.740176
214,0.594444,,,,,,,,-0.182064,0.067134,0.168157,-0.966473,-0.940058,0.179225,0.740192
215,0.597222,,,,,,,,-0.182121,0.067259,0.168330,-0.966423,-0.940097,0.179294,0.740166
216,0.600000,,,,,,,,-0.182088,0.067193,0.168232,-0.966451,-0.940069,0.179263,0.740176
217,0.602778,,,,,,,,-0.182050,0.067139,0.168156,-0.966475,-0.940056,0.179230,0.740195
218,0.605556,,,,,,,,-0.182037,0.067134,0.168171,-0.966475,-0.940057,0.179233,0.740198
219,0.608333,,,,,,,,-0.182042,0.067120,0.168157,-0.966478,-0.940052,0.179233,0.740192
220,0.611111,,,,,,,,-0.182073,0.067125,0.168140,-0.966474,-0.940052,0.179232,0.740192
221,0.613889,,,,,,,,-0.182073,0.067134,0.168158,-0.966470,-0.940052,0.179236,0.740190
222,0.616667,,,,,,,,-0.182143,0.067263,0.168333,-0.966418,-0.940090,0.179301,0.740163
223,0.619444,,,,,,,,-0.182171,0.067334,0.168423,-0.966392,-0.940112,0.179332,0.740154
224,0.622222,,,,,,,,-0.182102,0.067220,0.168255,-0.966442,-0.940077,0.179271,0.740180
225,0.625000,,,,,,,,-0.182145,0.067283,0.168327,-0.966417,-0.940097,0.179307,0.740175
226,0.627778,,,,,,,,-0.182177,0.067338,0.168413,-0.966392,-0.940115,0.179350,0.740163
227,0.630556,,,,,,,,-0.182176,0.067340,0.168415,-0.966392,-0.940114,0.179338,0.740160
228,0.633333,,,,,,,,-0.182163,0.067344,0.168406,-0.966396,-0.940113,0.179341,0.740160
229,0.636111,,,,,,,,-0.182172,0.067346,0.168405,-0.966394,-0.940114,0.179340,0.740157
230,0.638889,,,,,,,,-0.182169,0.067344,0.168405,-0.966395,-0.940115,0.179335,0.740153
231,0.641667,,,,,,,,-0.182096,0.067210,0.168229,-0.966449,-0.940074,0.179267,0.740177
232,0.644444,,,,,,,,-0.182130,0.067269,0.168298,-0.966426,-0.940091,0.179293,0.740168
233,0.647222,,,,,,,,-0.182110,0.067221,0.168245,-0.966442,-0.940073,0.179270,0.740175
234,0.650000,,,,,,,,-0.182049,0.067127,0.168148,-0.966477,-0.940045,0.179234,0.740190
235,0.652778,,,,,,,,-0.182058,0.067128,0.168129,-0.966479,-0.940047,0.179230,0.740189
236,0.655556,,,,,,,,-0.182150,0.067258,0.168310,-0.966421,-0.940086,0.179289,0.740166
237,0.658333,,,,,,,,-0.182109,0.067210,0.168252,-0.966442,-0.940073,0.179264,0.740173
238,0.661111,,,,,,,,-0.182050,0.067126,0.168144,-0.966478,-0.940050,0.179232,0.740187
239,0.663889,,,,,,,,-0.182120,0.067244,0.168314,-0.966427,-0.940089,0.179300,0.740166
240,0.666667,,,,,,,,-0.182098,0.067199,0.168242,-0.966447,-0.940078,0.179273,0.740177
241,0.669444,,,,,,,,-0.182061,0.067125,0.168145,-0.966476,-0.940060,0.179232,0.740196
242,0.672222,,,,,,,,-0.182049,0.067120,0.168151,-0.966477,-0.940058,0.179239,0.740194
243,0.675000,,,,,,,,-0.182117,0.067255,0.168312,-0.966427,-0.940092,0.179295,0.740170
244,0.677778,,,,,,,,-0.182104,0.067213,0.168250,-0.966443,-0.940077,0.179272,0.740179
245,0.680556,,,,,,,,-0.182073,0.067133,0.168133,-0.966475,-0.940052,0.179239,0.740193
246,0.683333,,,,,,,,-0.182064,0.067123,0.168145,-0.966475,-0.940053,0.179234,0.740192
247,0.686111,,,,,,,,-0.182122,0.067249,0.168296,-0.966429,-0.940087,0.179298,0.740170
248,0.688889,,,,,,,,-0.182165,0.067329,0.168385,-0.966400,-0.940110,0.179340,0.740158
