Format Version,1.22,Take Name,hw3_v2_A_004,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 00:49:49 +0800,Total Frames in Take,721,Total Exported Frames,721,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7,0.019444,,,,,,,,-0.055691,-0.441953,0.187725,-0.875406,-0.978817,0.181513,0.504560
8,0.022222,,,,,,,,-0.055689,-0.441954,0.187679,-0.875415,-0.978814,0.181511,0.504556
9,0.025000,,,,,,,,-0.055691,-0.441953,0.187684,-0.875415,-0.978819,0.181504,0.504562
10,0.027778,,,,,,,,-0.055689,-0.441952,0.187705,-0.875411,-0.978820,0.181511,0.504555
11,0.030556,,,,,,,,-0.055685,-0.441956,0.187672,-0.875416,-0.978824,0.181516,0.504555
12,0.033333,,,,,,,,-0.055688,-0.441947,0.187674,-0.875420,-0.978819,0.181503,0.504558
13,0.036111,,,,,,,,-0.055695,-0.441951,0.187702,-0.875412,-0.978810,0.181508,0.504562
14,0.038889,,,,,,,,-0.055697,-0.441951,0.187657,-0.875421,-0.978812,0.181508,0.504550
15,0.041667,,,,,,,,-0.055712,-0.441959,0.187683,-0.875411,-0.978821,0.181516,0.504561
16,0.044444,,,,,,,,-0.055690,-0.441970,0.187695,-0.875404,-0.978818,0.181508,0.504558
17,0.047222,,,,,,,,-0.055682,-0.441973,0.187687,-0.875404,-0.978817,0.181512,0.504560
18,0.050000,,,,,,,,-0.055691,-0.441942,0.187701,-0.875417,-0.978815,0.181518,0.504553
19,0.052778,,,,,,,,-0.055665,-0.441974,0.187694,-0.875404,-0.978819,0.181512,0.504559
20,0.055556,,,,,,,,-0.055700,-0.441953,0.187696,-0.875411,-0.978815,0.181520,0.504557
21,0.058333,,,,,,,,-0.055687,-0.441961,0.187683,-0.875411,-0.978822,0.181508,0.504559
22,0.061111,,,,,,,,-0.055687,-0.441964,0.187702,-0.875406,-0.978815,0.181515,0.504567
23,0.063889,,,,,,,,-0.055706,-0.441960,0.187677,-0.875412,-0.978815,0.181518,0.504559
24,0.066667,,,,,,,,-0.055707,-0.441949,0.187700,-0.875412,-0.978814,0.181518,0.504564
25,0.069444,,,,,,,,-0.055666,-0.441966,0.187694,-0.875408,-0.978817,0.181514,0.504560
26,0.072222,,,,,,,,-0.055689,-0.441949,0.187704,-0.875412,-0.978815,0.181513,0.504558
27,0.075000,,,,,,,,-0.055706,-0.441942,0.187694,-0.875417,-0.978813,0.181513,0.504560
28,0.077778,,,,,,,,-0.055389,-0.441370,0.186896,-0.875896,-0.978521,0.181272,0.504425
29,0.080556,,,,,,,,-0.055691,-0.441929,0.187645,-0.875435,-0.978809,0.181495,0.504551
30,0.083333,,,,,,,,-0.055679,-0.441941,0.187680,-0.875422,-0.978817,0.181512,0.504565
31,0.086111,,,,,,,,-0.055680,-0.441953,0.187683,-0.875416,-0.978821,0.181509,0.504564
32,0.088889,,,,,,,,-0.055710,-0.441939,0.187691,-0.875419,-0.978813,0.181505,0.504559
33,0.091667,,,,,,,,-0.055684,-0.441951,0.187712,-0.875410,-0.978816,0.181510,0.504556
34,0.094444,,,,,,,,-0.055676,-0.441956,0.187710,-0.875409,-0.978815,0.181508,0.504562
35,0.097222,,,,,,,,-0.055695,-0.441960,0.187672,-0.875413,-0.978816,0.181515,0.504552
36,0.100000,,,,,,,,-0.055685,-0.441963,0.187695,-0.875407,-0.978823,0.181509,0.504558
37,0.102778,,,,,,,,-0.055680,-0.441963,0.187689,-0.875409,-0.978817,0.181502,0.504555
38,0.105556,,,,,,,,-0.055685,-0.441957,0.187690,-0.875412,-0.978814,0.181519,0.504563
39,0.108333,,,,,,,,-0.055677,-0.441955,0.187674,-0.875417,-0.978817,0.181505,0.504555
40,0.111111,,,,,,,,-0.055673,-0.441946,0.187692,-0.875418,-0.978819,0.181505,0.504555
41,0.113889,,,,,,,,-0.055684,-0.441960,0.187665,-0.875416,-0.978822,0.181507,0.504562
42,0.116667,,,,,,,,-0.055710,-0.441953,0.187698,-0.875411,-0.978816,0.181520,0.504559
43,0.119444,,,,,,,,-0.055681,-0.441953,0.187686,-0.875415,-0.978811,0.181511,0.504565
44,0.122222,,,,,,,,-0.055674,-0.441956,0.187685,-0.875414,-0.978816,0.181509,0.504556
45,0.125000,,,,,,,,-0.055693,-0.441949,0.187679,-0.875418,-0.978821,0.181504,0.504556
46,0.127778,,,,,,,,-0.055690,-0.441972,0.187695,-0.875403,-0.978820,0.181514,0.504561
47,0.130556,,,,,,,,-0.055690,-0.441959,0.187682,-0.875412,-0.978821,0.181507,0.504558
48,0.133333,,,,,,,,-0.055672,-0.441950,0.187696,-0.875415,-0.978818,0.181510,0.504559
49,0.136111,,,,,,,,-0.055680,-0.441960,0.187706,-0.875407,-0.978816,0.181512,0.504557
50,0.138889,,,,,,,,-0.055686,-0.441981,0.187695,-0.875399,-0.978811,0.181517,0.504561
51,0.141667,,,,,,,,-0.055688,-0.441967,0.187697,-0.875405,-0.978815,0.181513,0.504552
52,0.144444,,,,,,,,-0.055684,-0.441954,0.187698,-0.875412,-0.978820,0.181503,0.504558
53,0.147222,,,,,,,,-0.055685,-0.441953,0.187717,-0.875408,-0.978820,0.181516,0.504561
54,0.150000,,,,,,,,-0.055703,-0.441942,0.187701,-0.875416,-0.978821,0.181508,0.504563
55,0.152778,,,,,,,,-0.055686,-0.441949,0.187676,-0.875419,-0.978819,0.181507,0.504557
56,0.155556,,,,,,,,-0.055682,-0.441964,0.187672,-0.875412,-0.978819,0.181511,0.504553
57,0.158333,,,,,,,,-0.055666,-0.441979,0.187685,-0.875403,-0.978819,0.181510,0.504548
58,0.161111,,,,,,,,-0.055687,-0.441958,0.187697,-0.875409,-0.978822,0.181515,0.504563
59,0.163889,,,,,,,,-0.055684,-0.441966,0.187700,-0.875405,-0.978822,0.181506,0.504560
60,0.166667,,,,,,,,-0.055696,-0.441962,0.187686,-0.875410,-0.978813,0.181513,0.504561
61,0.169444,,,,,,,,-0.055684,-0.441953,0.187687,-0.875414,-0.978811,0.181510,0.504553
62,0.172222,,,,,,,,-0.055702,-0.441940,0.187677,-0.875422,-0.978815,0.181512,0.504553
63,0.175000,,,,,,,,-0.055701,-0.441949,0.187713,-0.875410,-0.978812,0.181510,0.504559
64,0.177778,,,,,,,,-0.055700,-0.441938,0.187694,-0.875420,-0.978814,0.181511,0.504558
65,0.180556,,,,,,,,-0.055691,-0.441947,0.187711,-0.875412,-0.978810,0.181509,0.504558
66,0.183333,,,,,,,,-0.055668,-0.441967,0.187674,-0.875411,-0.978822,0.181510,0.504559
67,0.186111,,,,,,,,-0.055676,-0.441950,0.187692,-0.875415,-0.978814,0.181515,0.504561
68,0.188889,,,,,,,,-0.055670,-0.441949,0.187691,-0.875417,-0.978815,0.181516,0.504562
69,0.191667,,,,,,,,-0.055698,-0.441968,0.187688,-0.875406,-0.978806,0.181521,0.504556
70,0.194444,,,,,,,,-0.055688,-0.441969,0.187678,-0.875408,-0.978826,0.181504,0.504560
71,0.197222,,,,,,,,-0.055674,-0.441967,0.187664,-0.875413,-0.978814,0.181516,0.504555
72,0.200000,,,,,,,,-0.055688,-0.441954,0.187690,-0.875413,-0.978819,0.181511,0.504553
73,0.202778,,,,,,,,-0.055692,-0.441962,0.187702,-0.875406,-0.978821,0.181507,0.504560
74,0.205556,,,,,,,,-0.055685,-0.441964,0.187679,-0.875411,-0.978814,0.181513,0.504556
75,0.208333,,,,,,,,-0.055687,-0.441951,0.187697,-0.875413,-0.978816,0.181510,0.504556
76,0.211111,,,,,,,,-0.055684,-0.441947,0.187694,-0.875416,-0.978820,0.181507,0.504557
77,0.213889,,,,,,,,-0.055689,-0.441951,0.187697,-0.875413,-0.978819,0.181509,0.504558
78,0.216667,,,,,,,,-0.055703,-0.441940,0.187705,-0.875416,-0.978819,0.181506,0.504562
79,0.219444,,,,,,,,-0.055700,-0.441933,0.187703,-0.875420,-0.978813,0.181513,0.504563
80,0.222222,,,,,,,,-0.055669,-0.441954,0.187657,-0.875421,-0.978819,0.181505,0.504559
81,0.225000,,,,,,,,,,,,,,
82,0.227778,,,,,,,,,,,,,,
83,0.230556,,,,,,,,,,,,,,
84,0.233333,,,,,,,,-0.055684,-0.441951,0.187683,-0.875416,-0.978810,0.181519,0.504555
85,0.236111,,,,,,,,-0.055671,-0.441942,0.187699,-0.875418,-0.978818,0.181506,0.504558
86,0.238889,,,,,,,,-0.055680,-0.441966,0.187693,-0.875407,-0.978815,0.181510,0.504563
87,0.241667,,,,,,,,-0.055677,-0.441968,0.187692,-0.875406,-0.978813,0.181513,0.504557
88,0.244444,,,,,,,,-0.055694,-0.441950,0.187692,-0.875414,-0.978822,0.181509,0.504556
89,0.247222,,,,,,,,-0.055709,-0.441955,0.187710,-0.875407,-0.978819,0.181512,0.504560
90,0.250000,,,,,,,,-0.055676,-0.441949,0.187693,-0.875416,-0.978824,0.181507,0.504563
91,0.252778,,,,,,,,-0.055676,-0.441952,0.187699,-0.875413,-0.978814,0.181513,0.504562
92,0.255556,,,,,,,,-0.055687,-0.441956,0.187708,-0.875408,-0.978816,0.181510,0.504557
93,0.258333,,,,,,,,-0.055685,-0.441963,0.187716,-0.875403,-0.978813,0.181504,0.504557
94,0.261111,,,,,,,,-0.055693,-0.441945,0.187679,-0.875420,-0.978813,0.181511,0.504552
95,0.263889,,,,,,,,-0.055686,-0.441952,0.187687,-0.875414,-0.978817,0.181513,0.504556
96,0.266667,,,,,,,,-0.055686,-0.441957,0.187713,-0.875407,-0.978814,0.181509,0.504556
97,0.269444,,,,,,,,-0.055686,-0.441964,0.187708,-0.875404,-0.978817,0.181512,0.504561
98,0.272222,,,,,,,,-0.055701,-0.441957,0.187671,-0.875415,-0.978813,0.181518,0.504552
99,0.275000,,,,,,,,-0.055689,-0.441953,0.187680,-0.875415,-0.978815,0.181515,0.504556
100,0.277778,,,,,,,,-0.055694,-0.441954,0.187680,-0.875415,-0.978818,0.181511,0.504560
101,0.280556,,,,,,,,-0.055700,-0.441953,0.187674,-0.875416,-0.978814,0.181519,0.504556
102,0.283333,,,,,,,,-0.055685,-0.441961,0.187686,-0.875410,-0.978816,0.181511,0.504558
103,0.286111,,,,,,,,-0.055695,-0.441949,0.187705,-0.875412,-0.978813,0.181515,0.504559
104,0.288889,,,,,,,,-0.055679,-0.441950,0.187698,-0.875414,-0.978815,0.181512,0.504560
105,0.291667,,,,,,,,-0.055696,-0.441954,0.187698,-0.875411,-0.978811,0.181509,0.504562
106,0.294444,,,,,,,,-0.055696,-0.441961,0.187702,-0.875407,-0.978813,0.181514,0.504562
107,0.297222,,,,,,,,-0.055699,-0.441958,0.187695,-0.875409,-0.978815,0.181510,0.504557
108,0.300000,,,,,,,,-0.055681,-0.441944,0.187694,-0.875418,-0.978817,0.181509,0.504560
109,0.302778,,,,,,,,-0.055695,-0.441959,0.187681,-0.875412,-0.978818,0.181505,0.504555
110,0.305556,,,,,,,,-0.055689,-0.441965,0.187676,-0.875411,-0.978820,0.181505,0.504558
111,0.308333,,,,,,,,-0.055698,-0.441959,0.187690,-0.875410,-0.978815,0.181508,0.504556
112,0.311111,,,,,,,,-0.055674,-0.441962,0.187683,-0.875411,-0.978812,0.181519,0.504561
113,0.313889,,,,,,,,-0.055678,-0.441956,0.187686,-0.875414,-0.978818,0.181511,0.504556
114,0.316667,,,,,,,,-0.055685,-0.441960,0.187687,-0.875411,-0.978822,0.181508,0.504560
115,0.319444,,,,,,,,-0.055687,-0.441951,0.187700,-0.875412,-0.978815,0.181508,0.504559
116,0.322222,,,,,,,,-0.055690,-0.441965,0.187701,-0.875405,-0.978813,0.181519,0.504558
117,0.325000,,,,,,,,-0.055690,-0.441969,0.187695,-0.875404,-0.978813,0.181515,0.504551
118,0.327778,,,,,,,,-0.055693,-0.441963,0.187682,-0.875410,-0.978812,0.181508,0.504554
119,0.330556,,,,,,,,-0.055697,-0.441942,0.187708,-0.875415,-0.978815,0.181507,0.504556
120,0.333333,,,,,,,,-0.055676,-0.441963,0.187688,-0.875410,-0.978818,0.181508,0.504562
121,0.336111,,,,,,,,-0.055676,-0.441955,0.187697,-0.875412,-0.978817,0.181503,0.504562
122,0.338889,,,,,,,,-0.055678,-0.441951,0.187708,-0.875411,-0.978820,0.181498,0.504561
123,0.341667,,,,,,,,-0.055691,-0.441942,0.187698,-0.875417,-0.978814,0.181510,0.504558
124,0.344444,,,,,,,,-0.055694,-0.441936,0.187704,-0.875419,-0.978815,0.181508,0.504560
125,0.347222,,,,,,,,-0.055660,-0.441950,0.187714,-0.875412,-0.978816,0.181512,0.504557
126,0.350000,,,,,,,,-0.055676,-0.441953,0.187690,-0.875414,-0.978815,0.181510,0.504557
127,0.352778,,,,,,,,-0.055700,-0.441936,0.187694,-0.875421,-0.978811,0.181515,0.504555
128,0.355556,,,,,,,,-0.055690,-0.441950,0.187705,-0.875412,-0.978816,0.181513,0.504554
129,0.358333,,,,,,,,-0.055691,-0.441949,0.187714,-0.875410,-0.978807,0.181519,0.504559
130,0.361111,,,,,,,,-0.055682,-0.441955,0.187720,-0.875407,-0.978808,0.181525,0.504562
131,0.363889,,,,,,,,-0.055703,-0.441953,0.187686,-0.875414,-0.978814,0.181515,0.504559
132,0.366667,,,,,,,,-0.055682,-0.441960,0.187695,-0.875409,-0.978814,0.181513,0.504556
133,0.369444,,,,,,,,-0.055683,-0.441956,0.187696,-0.875411,-0.978818,0.181506,0.504559
134,0.372222,,,,,,,,-0.055688,-0.441958,0.187693,-0.875411,-0.978817,0.181508,0.504562
135,0.375000,,,,,,,,-0.055694,-0.441951,0.187673,-0.875418,-0.978817,0.181513,0.504562
136,0.377778,,,,,,,,-0.055709,-0.441945,0.187680,-0.875419,-0.978812,0.181510,0.504564
137,0.380556,,,,,,,,-0.055684,-0.441956,0.187703,-0.875409,-0.978814,0.181510,0.504559
138,0.383333,,,,,,,,-0.055689,-0.441952,0.187701,-0.875412,-0.978816,0.181510,0.504557
139,0.386111,,,,,,,,-0.055692,-0.441940,0.187696,-0.875419,-0.978817,0.181508,0.504550
140,0.388889,,,,,,,,-0.055689,-0.441968,0.187700,-0.875404,-0.978815,0.181509,0.504556
141,0.391667,,,,,,,,-0.055695,-0.441962,0.187701,-0.875406,-0.978815,0.181515,0.504560
142,0.394444,,,,,,,,-0.055697,-0.441964,0.187682,-0.875409,-0.978821,0.181511,0.504555
143,0.397222,,,,,,,,-0.055699,-0.441971,0.187680,-0.875406,-0.978816,0.181515,0.504552
144,0.400000,,,,,,,,-0.055702,-0.441955,0.187702,-0.875409,-0.978814,0.181512,0.504556
145,0.402778,,,,,,,,-0.055683,-0.441958,0.187678,-0.875414,-0.978810,0.181515,0.504556
146,0.405556,,,,,,,,-0.055701,-0.441953,0.187692,-0.875412,-0.978809,0.181515,0.504560
147,0.408333,,,,,,,,-0.055703,-0.441951,0.187699,-0.875411,-0.978813,0.181513,0.504559
148,0.411111,,,,,,,,-0.055691,-0.441956,0.187699,-0.875410,-0.978809,0.181521,0.504559
149,0.413889,,,,,,,,-0.055684,-0.441944,0.187702,-0.875416,-0.978809,0.181516,0.504559
150,0.416667,,,,,,,,-0.055692,-0.441943,0.187695,-0.875417,-0.978814,0.181503,0.504558
151,0.419444,,,,,,,,-0.055695,-0.441952,0.187694,-0.875413,-0.978815,0.181505,0.504558
152,0.422222,,,,,,,,-0.055690,-0.441962,0.187688,-0.875410,-0.978817,0.181512,0.504553
153,0.425000,,,,,,,,-0.055687,-0.441970,0.187692,-0.875405,-0.978823,0.181507,0.504553
154,0.427778,,,,,,,,-0.055698,-0.441954,0.187679,-0.875415,-0.978814,0.181514,0.504556
155,0.430556,,,,,,,,-0.055701,-0.441962,0.187692,-0.875408,-0.978815,0.181513,0.504556
156,0.433333,,,,,,,,-0.055702,-0.441952,0.187706,-0.875410,-0.978807,0.181519,0.504559
157,0.436111,,,,,,,,-0.055699,-0.441947,0.187698,-0.875414,-0.978813,0.181504,0.504559
158,0.438889,,,,,,,,-0.055698,-0.441942,0.187688,-0.875419,-0.978816,0.181509,0.504555
159,0.441667,,,,,,,,-0.055684,-0.441960,0.187675,-0.875413,-0.978817,0.181503,0.504555
160,0.444444,,,,,,,,-0.055683,-0.441969,0.187687,-0.875407,-0.978815,0.181514,0.504550
161,0.447222,,,,,,,,-0.055681,-0.441964,0.187699,-0.875407,-0.978813,0.181511,0.504552
162,0.450000,,,,,,,,-0.055689,-0.441956,0.187691,-0.875412,-0.978816,0.181515,0.504555
163,0.452778,,,,,,,,-0.055695,-0.441954,0.187695,-0.875411,-0.978818,0.181516,0.504555
164,0.455556,,,,,,,,-0.055687,-0.441950,0.187693,-0.875414,-0.978815,0.181513,0.504555
165,0.458333,,,,,,,,-0.055690,-0.441951,0.187705,-0.875411,-0.978813,0.181516,0.504560
166,0.461111,,,,,,,,-0.055699,-0.441945,0.187702,-0.875414,-0.978812,0.181520,0.504552
167,0.463889,,,,,,,,-0.055686,-0.441955,0.187703,-0.875410,-0.978815,0.181515,0.504553
168,0.466667,,,,,,,,-0.055686,-0.441949,0.187686,-0.875417,-0.978813,0.181514,0.504561
169,0.469444,,,,,,,,-0.055698,-0.441941,0.187682,-0.875421,-0.978813,0.181513,0.504562
170,0.472222,,,,,,,,-0.055692,-0.441952,0.187707,-0.875410,-0.978810,0.181518,0.504560
171,0.475000,,,,,,,,-0.055690,-0.441950,0.187692,-0.875415,-0.978815,0.181516,0.504556
172,0.477778,,,,,,,,-0.055677,-0.441957,0.187682,-0.875414,-0.978816,0.181512,0.504552
173,0.480556,,,,,,,,-0.055682,-0.441956,0.187689,-0.875413,-0.978817,0.181506,0.504557
174,0.483333,,,,,,,,-0.055694,-0.441947,0.187694,-0.875416,-0.978815,0.181505,0.504562
175,0.486111,,,,,,,,-0.055695,-0.441950,0.187685,-0.875416,-0.978817,0.181504,0.504555
176,0.488889,,,,,,,,-0.055697,-0.441951,0.187709,-0.875410,-0.978814,0.181505,0.504555
177,0.491667,,,,,,,,-0.055705,-0.441960,0.187708,-0.875405,-0.978811,0.181510,0.504561
178,0.494444,,,,,,,,-0.055684,-0.441959,0.187691,-0.875410,-0.978810,0.181516,0.504566
179,0.497222,,,,,,,,-0.055698,-0.441949,0.187687,-0.875415,-0.978810,0.181518,0.504557
180,0.500000,,,,,,,,-0.055693,-0.441963,0.187691,-0.875408,-0.978813,0.181517,0.504558
181,0.502778,,,,,,,,-0.055681,-0.441957,0.187696,-0.875411,-0.978812,0.181515,0.504559
182,0.505556,,,,,,,,-0.055690,-0.441953,0.187664,-0.875419,-0.978819,0.181514,0.504550
183,0.508333,,,,,,,,-0.055700,-0.441947,0.187684,-0.875417,-0.978816,0.181509,0.504552
184,0.511111,,,,,,,,-0.055700,-0.441941,0.187666,-0.875424,-0.978812,0.181521,0.504549
185,0.513889,,,,,,,,-0.055691,-0.441942,0.187703,-0.875416,-0.978815,0.181511,0.504553
186,0.516667,,,,,,,,-0.055674,-0.441952,0.187714,-0.875410,-0.978814,0.181514,0.504561
187,0.519444,,,,,,,,-0.055672,-0.441956,0.187697,-0.875412,-0.978814,0.181521,0.504559
188,0.522222,,,,,,,,-0.055693,-0.441954,0.187674,-0.875416,-0.978810,0.181519,0.504560
189,0.525000,,,,,,,,-0.055702,-0.441956,0.187701,-0.875409,-0.978814,0.181515,0.504558
190,0.527778,,,,,,,,-0.055687,-0.441955,0.187706,-0.875409,-0.978815,0.181519,0.504554
191,0.530556,,,,,,,,-0.055698,-0.441965,0.187689,-0.875407,-0.978808,0.181520,0.504551
192,0.533333,,,,,,,,-0.055680,-0.441967,0.187674,-0.875410,-0.978814,0.181515,0.504555
193,0.536111,,,,,,,,-0.055689,-0.441959,0.187668,-0.875415,-0.978817,0.181514,0.504553
194,0.538889,,,,,,,,-0.055688,-0.441952,0.187685,-0.875415,-0.978815,0.181518,0.504559
195,0.541667,,,,,,,,-0.055691,-0.441950,0.187700,-0.875413,-0.978815,0.181513,0.504554
196,0.544444,,,,,,,,-0.055697,-0.441950,0.187705,-0.875411,-0.978811,0.181508,0.504552
197,0.547222,,,,,,,,-0.055686,-0.441952,0.187689,-0.875414,-0.978815,0.181509,0.504563
198,0.550000,,,,,,,,-0.055671,-0.441964,0.187713,-0.875404,-0.978817,0.181518,0.504565
199,0.552778,,,,,,,,-0.055686,-0.441952,0.187707,-0.875410,-0.978818,0.181514,0.504560
200,0.555556,,,,,,,,-0.055684,-0.441958,0.187693,-0.875411,-0.978814,0.181512,0.504560
201,0.558333,,,,,,,,-0.055686,-0.441950,0.187685,-0.875416,-0.978815,0.181517,0.504559
202,0.561111,,,,,,,,-0.055684,-0.441951,0.187690,-0.875415,-0.978812,0.181517,0.504559
203,0.563889,,,,,,,,-0.055679,-0.441950,0.187707,-0.875412,-0.978819,0.181510,0.504557
204,0.566667,,,,,,,,-0.055692,-0.441954,0.187709,-0.875409,-0.978817,0.181510,0.504557
205,0.569444,,,,,,,,-0.055693,-0.441952,0.187707,-0.875410,-0.978810,0.181518,0.504564
206,0.572222,,,,,,,,-0.055689,-0.441957,0.187695,-0.875410,-0.978817,0.181514,0.504561
207,0.575000,,,,,,,,-0.055692,-0.441959,0.187691,-0.875410,-0.978823,0.181508,0.504556
208,0.577778,,,,,,,,-0.055686,-0.441959,0.187683,-0.875412,-0.978818,0.181513,0.504554
209,0.580556,,,,,,,,-0.055691,-0.441946,0.187690,-0.875417,-0.978813,0.181520,0.504554
210,0.583333,,,,,,,,-0.055689,-0.441946,0.187700,-0.875415,-0.978814,0.181512,0.504555
211,0.586111,,,,,,,,-0.055692,-0.441941,0.187694,-0.875419,-0.978817,0.181515,0.504555
212,0.588889,,,,,,,,-0.055693,-0.441952,0.187721,-0.875407,-0.978818,0.181517,0.504556
213,0.591667,,,,,,,,-0.055689,-0.441956,0.187718,-0.875406,-0.978818,0.181514,0.504554
214,0.594444,,,,,,,,-0.055690,-0.441949,0.187713,-0.875410,-0.978818,0.181514,0.504556
215,0.597222,,,,,,,,-0.055699,-0.441956,0.187691,-0.875411,-0.978815,0.181517,0.504550
216,0.600000,,,,,,,,-0.055679,-0.441962,0.187692,-0.875409,-0.978818,0.181507,0.504557
217,0.602778,,,,,,,,-0.055686,-0.441955,0.187693,-0.875412,-0.978813,0.181511,0.504560
218,0.605556,,,,,,,,-0.055693,-0.441958,0.187701,-0.875409,-0.978812,0.181510,0.504555
219,0.608333,,,,,,,,-0.055683,-0.441960,0.187712,-0.875406,-0.978813,0.181505,0.504557
220,0.611111,,,,,,,,-0.055685,-0.441953,0.187708,-0.875410,-0.978811,0.181513,0.504562
221,0.613889,,,,,,,,-0.055681,-0.441961,0.187689,-0.875410,-0.978812,0.181516,0.504559
222,0.616667,,,,,,,,-0.055692,-0.441947,0.187705,-0.875413,-0.978814,0.181513,0.504560
223,0.619444,,,,,,,,-0.055693,-0.441956,0.187690,-0.875412,-0.978813,0.181512,0.504562
224,0.622222,,,,,,,,-0.055706,-0.441951,0.187693,-0.875413,-0.978814,0.181509,0.504556
225,0.625000,,,,,,,,-0.055689,-0.441962,0.187692,-0.875409,-0.978809,0.181512,0.504555
226,0.627778,,,,,,,,-0.055679,-0.441951,0.187705,-0.875412,-0.978814,0.181510,0.504554
227,0.630556,,,,,,,,-0.055671,-0.441968,0.187706,-0.875404,-0.978814,0.181514,0.504553
228,0.633333,,,,,,,,-0.055678,-0.441961,0.187684,-0.875411,-0.978813,0.181513,0.504554
229,0.636111,,,,,,,,-0.055680,-0.441957,0.187710,-0.875408,-0.978818,0.181508,0.504557
230,0.638889,,,,,,,,-0.055681,-0.441959,0.187714,-0.875406,-0.978814,0.181518,0.504560
231,0.641667,,,,,,,,-0.055686,-0.441952,0.187719,-0.875408,-0.978812,0.181520,0.504558
232,0.644444,,,,,,,,-0.055693,-0.441956,0.187716,-0.875406,-0.978810,0.181519,0.504554
233,0.647222,,,,,,,,-0.055693,-0.441939,0.187691,-0.875420,-0.978812,0.181517,0.504553
234,0.650000,,,,,,,,-0.055690,-0.441950,0.187682,-0.875417,-0.978816,0.181512,0.504550
235,0.652778,,,,,,,,-0.055693,-0.441955,0.187694,-0.875411,-0.978816,0.181514,0.504550
236,0.655556,,,,,,,,-0.055695,-0.441959,0.187684,-0.875411,-0.978813,0.181520,0.504558
237,0.658333,,,,,,,,-0.055674,-0.441969,0.187697,-0.875405,-0.978813,0.181515,0.504562
238,0.661111,,,,,,,,-0.055680,-0.441955,0.187691,-0.875413,-0.978820,0.181513,0.504559
239,0.663889,,,,,,,,-0.055683,-0.441950,0.187713,-0.875411,-0.978817,0.181519,0.504559
240,0.666667,,,,,,,,-0.055684,-0.441955,0.187707,-0.875409,-0.978816,0.181516,0.504557
241,0.669444,,,,,,,,-0.055685,-0.441961,0.187699,-0.875408,-0.978819,0.181510,0.504559
242,0.672222,,,,,,,,-0.055694,-0.441971,0.187685,-0.875405,-0.978811,0.181516,0.504556
243,0.675000,,,,,,,,-0.055698,-0.441952,0.187682,-0.875415,-0.978809,0.181519,0.504559
244,0.677778,,,,,,,,-0.055704,-0.441940,0.187676,-0.875422,-0.978814,0.181512,0.504555
