Format Version,1.22,Take Name,hw3_v2_B_005,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 01:13:12 +0800,Total Frames in Take,861,Total Exported Frames,861,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7,0.019444,,,,,,,,-0.020368,-0.365092,0.029345,-0.930286,-0.839591,0.166209,0.768640
8,0.022222,,,,,,,,-0.020294,-0.365074,0.029392,-0.930293,-0.839611,0.166276,0.768640
9,0.025000,,,,,,,,-0.020306,-0.365058,0.029375,-0.930300,-0.839611,0.166268,0.768649
10,0.027778,,,,,,,,-0.020309,-0.365052,0.029375,-0.930302,-0.839613,0.166270,0.768643
11,0.030556,,,,,,,,-0.020303,-0.365048,0.029376,-0.930304,-0.839615,0.166269,0.768644
12,0.033333,,,,,,,,-0.020374,-0.365089,0.029348,-0.930287,-0.839588,0.166229,0.768640
13,0.036111,,,,,,,,-0.020290,-0.365060,0.029377,-0.930299,-0.839608,0.166278,0.768640
14,0.038889,,,,,,,,-0.020312,-0.365063,0.029384,-0.930297,-0.839611,0.166267,0.768642
15,0.041667,,,,,,,,-0.020297,-0.365066,0.029345,-0.930298,-0.839611,0.166270,0.768645
16,0.044444,,,,,,,,-0.020305,-0.365061,0.029364,-0.930299,-0.839612,0.166284,0.768647
17,0.047222,,,,,,,,-0.020310,-0.365045,0.029330,-0.930306,-0.839617,0.166276,0.768644
18,0.050000,,,,,,,,-0.020298,-0.365063,0.029364,-0.930298,-0.839607,0.166273,0.768644
19,0.052778,,,,,,,,-0.020304,-0.365063,0.029363,-0.930298,-0.839616,0.166271,0.768646
20,0.055556,,,,,,,,-0.020248,-0.365057,0.029360,-0.930302,-0.839605,0.166246,0.768630
21,0.058333,,,,,,,,-0.020308,-0.365055,0.029342,-0.930302,-0.839617,0.166270,0.768642
22,0.061111,,,,,,,,-0.020289,-0.365086,0.029350,-0.930290,-0.839627,0.166259,0.768636
23,0.063889,,,,,,,,-0.020367,-0.365088,0.029325,-0.930288,-0.839597,0.166214,0.768639
24,0.066667,,,,,,,,-0.020309,-0.365061,0.029378,-0.930298,-0.839612,0.166272,0.768635
25,0.069444,,,,,,,,-0.020297,-0.365059,0.029346,-0.930301,-0.839615,0.166264,0.768638
26,0.072222,,,,,,,,-0.020293,-0.365068,0.029351,-0.930297,-0.839616,0.166272,0.768633
27,0.075000,,,,,,,,-0.020321,-0.365068,0.029382,-0.930295,-0.839612,0.166271,0.768637
28,0.077778,,,,,,,,-0.020301,-0.365046,0.029379,-0.930304,-0.839612,0.166282,0.768640
29,0.080556,,,,,,,,-0.020293,-0.365072,0.029390,-0.930294,-0.839612,0.166268,0.768645
30,0.083333,,,,,,,,-0.020309,-0.365051,0.029368,-0.930303,-0.839606,0.166280,0.768643
31,0.086111,,,,,,,,-0.020294,-0.365064,0.029376,-0.930298,-0.839615,0.166271,0.768646
32,0.088889,,,,,,,,-0.020290,-0.365090,0.029396,-0.930287,-0.839608,0.166284,0.768645
33,0.091667,,,,,,,,-0.020223,-0.365064,0.029386,-0.930299,-0.839596,0.166250,0.768640
34,0.094444,,,,,,,,-0.020293,-0.365061,0.029371,-0.930299,-0.839615,0.166268,0.768643
35,0.097222,,,,,,,,-0.020301,-0.365056,0.029355,-0.930301,-0.839614,0.166264,0.768649
36,0.100000,,,,,,,,-0.020376,-0.365102,0.029374,-0.930281,-0.839580,0.166221,0.768645
37,0.102778,,,,,,,,-0.020293,-0.365064,0.029353,-0.930298,-0.839610,0.166264,0.768645
38,0.105556,,,,,,,,-0.020304,-0.365065,0.029355,-0.930298,-0.839608,0.166272,0.768641
39,0.108333,,,,,,,,-0.020308,-0.365056,0.029348,-0.930301,-0.839617,0.166264,0.768646
40,0.111111,,,,,,,,-0.020306,-0.365060,0.029379,-0.930299,-0.839613,0.166268,0.768640
41,0.113889,,,,,,,,-0.020312,-0.365054,0.029379,-0.930301,-0.839618,0.166264,0.768641
42,0.116667,,,,,,,,-0.020303,-0.365069,0.029389,-0.930295,-0.839611,0.166271,0.768642
43,0.119444,,,,,,,,-0.020363,-0.365094,0.029367,-0.930285,-0.839582,0.166233,0.768637
44,0.122222,,,,,,,,-0.020319,-0.365068,0.029404,-0.930295,-0.839603,0.166275,0.768636
45,0.125000,,,,,,,,-0.020377,-0.365106,0.029361,-0.930280,-0.839587,0.166235,0.768636
46,0.127778,,,,,,,,-0.020286,-0.365079,0.029333,-0.930293,-0.839621,0.166266,0.768647
47,0.130556,,,,,,,,-0.020310,-0.365056,0.029360,-0.930301,-0.839613,0.166282,0.768637
48,0.133333,,,,,,,,-0.020292,-0.365065,0.029393,-0.930297,-0.839611,0.166285,0.768636
49,0.136111,,,,,,,,-0.020308,-0.365066,0.029386,-0.930296,-0.839613,0.166280,0.768640
50,0.138889,,,,,,,,-0.020304,-0.365078,0.029387,-0.930292,-0.839611,0.166280,0.768643
51,0.141667,,,,,,,,-0.020303,-0.365067,0.029358,-0.930297,-0.839608,0.166276,0.768647
52,0.144444,,,,,,,,-0.020303,-0.365080,0.029346,-0.930292,-0.839577,0.166205,0.768632
53,0.147222,,,,,,,,-0.020290,-0.365054,0.029359,-0.930302,-0.839608,0.166270,0.768650
54,0.150000,,,,,,,,-0.020297,-0.365063,0.029367,-0.930298,-0.839611,0.166277,0.768650
55,0.152778,,,,,,,,-0.020324,-0.365057,0.029362,-0.930300,-0.839613,0.166264,0.768651
56,0.155556,,,,,,,,-0.020296,-0.365066,0.029364,-0.930297,-0.839610,0.166266,0.768650
57,0.158333,,,,,,,,-0.020342,-0.365116,0.029359,-0.930277,-0.839587,0.166224,0.768643
58,0.161111,,,,,,,,-0.020310,-0.365068,0.029357,-0.930296,-0.839607,0.166262,0.768650
59,0.163889,,,,,,,,-0.020295,-0.365038,0.029353,-0.930308,-0.839612,0.166265,0.768651
60,0.166667,,,,,,,,-0.020308,-0.365067,0.029376,-0.930296,-0.839608,0.166276,0.768646
61,0.169444,,,,,,,,-0.020237,-0.365051,0.029375,-0.930304,-0.839601,0.166246,0.768635
62,0.172222,,,,,,,,-0.020308,-0.365063,0.029384,-0.930297,-0.839612,0.166273,0.768647
63,0.175000,,,,,,,,-0.020291,-0.365070,0.029377,-0.930295,-0.839615,0.166273,0.768642
64,0.177778,,,,,,,,-0.020312,-0.365059,0.029382,-0.930299,-0.839607,0.166281,0.768641
65,0.180556,,,,,,,,-0.020324,-0.365053,0.029378,-0.930301,-0.839613,0.166281,0.768643
66,0.183333,,,,,,,,-0.020332,-0.365050,0.029391,-0.930302,-0.839617,0.166281,0.768638
67,0.186111,,,,,,,,-0.020329,-0.365039,0.029376,-0.930307,-0.839614,0.166278,0.768644
68,0.188889,,,,,,,,-0.020311,-0.365057,0.029394,-0.930299,-0.839610,0.166279,0.768643
69,0.191667,,,,,,,,-0.020306,-0.365073,0.029363,-0.930294,-0.839585,0.166210,0.768628
70,0.194444,,,,,,,,-0.020309,-0.365056,0.029357,-0.930301,-0.839617,0.166273,0.768649
71,0.197222,,,,,,,,-0.020326,-0.365042,0.029341,-0.930307,-0.839615,0.166281,0.768643
72,0.200000,,,,,,,,-0.020308,-0.365056,0.029367,-0.930301,-0.839612,0.166279,0.768648
73,0.202778,,,,,,,,-0.020318,-0.365056,0.029369,-0.930300,-0.839613,0.166280,0.768647
74,0.205556,,,,,,,,-0.020319,-0.365041,0.029341,-0.930307,-0.839615,0.166280,0.768652
75,0.208333,,,,,,,,-0.020312,-0.365047,0.029358,-0.930304,-0.839610,0.166285,0.768645
76,0.211111,,,,,,,,-0.020290,-0.365066,0.029391,-0.930296,-0.839609,0.166283,0.768642
77,0.213889,,,,,,,,-0.020306,-0.365051,0.029364,-0.930303,-0.839609,0.166286,0.768650
78,0.216667,,,,,,,,-0.020312,-0.365041,0.029342,-0.930307,-0.839620,0.166284,0.768655
79,0.219444,,,,,,,,-0.020301,-0.365047,0.029373,-0.930304,-0.839613,0.166281,0.768643
80,0.222222,,,,,,,,-0.020313,-0.365039,0.029359,-0.930307,-0.839610,0.166286,0.768652
81,0.225000,,,,,,,,-0.020310,-0.365067,0.029393,-0.930295,-0.839612,0.166281,0.768650
82,0.227778,,,,,,,,-0.020319,-0.365041,0.029356,-0.930307,-0.839610,0.166285,0.768656
83,0.230556,,,,,,,,-0.020361,-0.365091,0.029350,-0.930286,-0.839584,0.166239,0.768649
84,0.233333,,,,,,,,-0.020308,-0.365065,0.029366,-0.930297,-0.839606,0.166280,0.768648
85,0.236111,,,,,,,,-0.020320,-0.365054,0.029363,-0.930301,-0.839611,0.166281,0.768651
86,0.238889,,,,,,,,-0.020313,-0.365049,0.029348,-0.930304,-0.839619,0.166278,0.768650
87,0.241667,,,,,,,,-0.020298,-0.365049,0.029373,-0.930303,-0.839618,0.166281,0.768649
88,0.244444,,,,,,,,-0.020305,-0.365053,0.029391,-0.930301,-0.839609,0.166291,0.768647
89,0.247222,,,,,,,,-0.020316,-0.365056,0.029372,-0.930301,-0.839612,0.166284,0.768649
90,0.250000,,,,,,,,-0.020306,-0.365060,0.029361,-0.930299,-0.839616,0.166283,0.768648
91,0.252778,,,,,,,,-0.020306,-0.365065,0.029361,-0.930297,-0.839617,0.166284,0.768647
92,0.255556,,,,,,,,-0.020312,-0.365052,0.029369,-0.930302,-0.839607,0.166285,0.768642
93,0.258333,,,,,,,,-0.020303,-0.365065,0.029375,-0.930297,-0.839607,0.166283,0.768646
94,0.261111,,,,,,,,-0.020312,-0.365051,0.029377,-0.930302,-0.839611,0.166295,0.768649
95,0.263889,,,,,,,,-0.020301,-0.365060,0.029378,-0.930299,-0.839614,0.166286,0.768647
96,0.266667,,,,,,,,-0.020304,-0.365056,0.029384,-0.930300,-0.839611,0.166288,0.768645
97,0.269444,,,,,,,,-0.020222,-0.365064,0.029364,-0.930300,-0.839605,0.166265,0.768636
98,0.272222,,,,,,,,-0.020277,-0.365055,0.029365,-0.930302,-0.839618,0.166280,0.768647
99,0.275000,,,,,,,,-0.020360,-0.365092,0.029357,-0.930286,-0.839593,0.166247,0.768644
100,0.277778,,,,,,,,-0.020305,-0.365062,0.029360,-0.930299,-0.839612,0.166280,0.768641
101,0.280556,,,,,,,,,,,,,,
102,0.283333,,,,,,,,,,,,,,
103,0.286111,,,,,,,,-0.020338,-0.365114,0.029352,-0.930278,-0.839595,0.166238,0.768643
104,0.288889,,,,,,,,-0.020355,-0.365096,0.029346,-0.930285,-0.839590,0.166239,0.768643
105,0.291667,,,,,,,,-0.020309,-0.365061,0.029369,-0.930299,-0.839608,0.166277,0.768650
106,0.294444,,,,,,,,-0.020242,-0.365045,0.029369,-0.930306,-0.839606,0.166250,0.768644
107,0.297222,,,,,,,,-0.020288,-0.365065,0.029376,-0.930297,-0.839617,0.166271,0.768641
108,0.300000,,,,,,,,-0.020306,-0.365050,0.029378,-0.930303,-0.839609,0.166287,0.768646
109,0.302778,,,,,,,,-0.020303,-0.365065,0.029391,-0.930297,-0.839613,0.166286,0.768644
110,0.305556,,,,,,,,-0.020299,-0.365060,0.029367,-0.930299,-0.839617,0.166283,0.768645
111,0.308333,,,,,,,,-0.020305,-0.365062,0.029376,-0.930298,-0.839616,0.166281,0.768646
112,0.311111,,,,,,,,-0.020320,-0.365062,0.029393,-0.930297,-0.839613,0.166285,0.768644
113,0.313889,,,,,,,,-0.020300,-0.365060,0.029378,-0.930299,-0.839613,0.166289,0.768641
114,0.316667,,,,,,,,-0.020287,-0.365081,0.029364,-0.930291,-0.839619,0.166287,0.768637
115,0.319444,,,,,,,,-0.020311,-0.365060,0.029357,-0.930299,-0.839615,0.166283,0.768641
116,0.322222,,,,,,,,-0.020308,-0.365060,0.029392,-0.930298,-0.839613,0.166291,0.768640
117,0.325000,,,,,,,,-0.020306,-0.365062,0.029369,-0.930298,-0.839617,0.166280,0.768647
118,0.327778,,,,,,,,-0.020357,-0.365053,0.029356,-0.930301,-0.839620,0.166303,0.768656
119,0.330556,,,,,,,,-0.020312,-0.365051,0.029392,-0.930302,-0.839613,0.166283,0.768646
120,0.333333,,,,,,,,-0.020309,-0.365056,0.029365,-0.930301,-0.839617,0.166276,0.768650
121,0.336111,,,,,,,,-0.020303,-0.365047,0.029382,-0.930304,-0.839615,0.166278,0.768647
122,0.338889,,,,,,,,-0.020307,-0.365042,0.029377,-0.930306,-0.839616,0.166281,0.768641
123,0.341667,,,,,,,,-0.020375,-0.365077,0.029370,-0.930291,-0.839597,0.166237,0.768641
124,0.344444,,,,,,,,-0.020298,-0.365076,0.029375,-0.930293,-0.839618,0.166265,0.768645
125,0.347222,,,,,,,,-0.020296,-0.365050,0.029363,-0.930304,-0.839620,0.166279,0.768650
126,0.350000,,,,,,,,-0.020375,-0.365089,0.029379,-0.930286,-0.839595,0.166237,0.768641
127,0.352778,,,,,,,,-0.020314,-0.365052,0.029373,-0.930302,-0.839618,0.166268,0.768644
128,0.355556,,,,,,,,-0.020298,-0.365072,0.029400,-0.930294,-0.839610,0.166282,0.768643
129,0.358333,,,,,,,,-0.020305,-0.365059,0.029380,-0.930299,-0.839613,0.166286,0.768645
130,0.361111,,,,,,,,-0.020310,-0.365051,0.029376,-0.930302,-0.839617,0.166281,0.768647
131,0.363889,,,,,,,,-0.020348,-0.365101,0.029388,-0.930282,-0.839588,0.166241,0.768637
132,0.366667,,,,,,,,-0.020318,-0.365067,0.029368,-0.930296,-0.839609,0.166272,0.768642
133,0.369444,,,,,,,,-0.020304,-0.365070,0.029349,-0.930296,-0.839621,0.166274,0.768640
134,0.372222,,,,,,,,-0.020300,-0.365054,0.029359,-0.930302,-0.839614,0.166277,0.768643
135,0.375000,,,,,,,,-0.020319,-0.365054,0.029358,-0.930302,-0.839616,0.166282,0.768639
136,0.377778,,,,,,,,-0.020308,-0.365066,0.029362,-0.930297,-0.839614,0.166280,0.768636
137,0.380556,,,,,,,,-0.020292,-0.365078,0.029352,-0.930293,-0.839618,0.166280,0.768642
138,0.383333,,,,,,,,-0.020318,-0.365068,0.029379,-0.930295,-0.839615,0.166283,0.768643
139,0.386111,,,,,,,,-0.020324,-0.365061,0.029372,-0.930298,-0.839613,0.166282,0.768646
140,0.388889,,,,,,,,-0.020373,-0.365085,0.029353,-0.930288,-0.839594,0.166239,0.768635
141,0.391667,,,,,,,,-0.020334,-0.365055,0.029336,-0.930301,-0.839616,0.166270,0.768642
142,0.394444,,,,,,,,-0.020370,-0.365092,0.029379,-0.930285,-0.839598,0.166246,0.768637
143,0.397222,,,,,,,,-0.020393,-0.365084,0.029346,-0.930288,-0.839592,0.166238,0.768638
144,0.400000,,,,,,,,-0.020327,-0.365062,0.029361,-0.930298,-0.839614,0.166274,0.768644
145,0.402778,,,,,,,,-0.020321,-0.365046,0.029382,-0.930304,-0.839615,0.166277,0.768641
146,0.405556,,,,,,,,-0.020325,-0.365049,0.029394,-0.930302,-0.839613,0.166282,0.768648
147,0.408333,,,,,,,,-0.020309,-0.365049,0.029387,-0.930303,-0.839609,0.166282,0.768645
148,0.411111,,,,,,,,-0.020301,-0.365062,0.029360,-0.930299,-0.839620,0.166280,0.768644
149,0.413889,,,,,,,,-0.020364,-0.365084,0.029342,-0.930289,-0.839594,0.166249,0.768644
150,0.416667,,,,,,,,-0.020314,-0.365056,0.029366,-0.930301,-0.839613,0.166272,0.768641
151,0.419444,,,,,,,,-0.020308,-0.365046,0.029360,-0.930305,-0.839615,0.166279,0.768646
152,0.422222,,,,,,,,-0.020311,-0.365062,0.029397,-0.930297,-0.839610,0.166280,0.768644
153,0.425000,,,,,,,,-0.020304,-0.365063,0.029381,-0.930297,-0.839609,0.166284,0.768646
154,0.427778,,,,,,,,-0.020304,-0.365056,0.029378,-0.930301,-0.839613,0.166274,0.768644
155,0.430556,,,,,,,,-0.020317,-0.365057,0.029370,-0.930300,-0.839613,0.166277,0.768643
156,0.433333,,,,,,,,-0.020356,-0.365090,0.029347,-0.930287,-0.839597,0.166237,0.768647
157,0.436111,,,,,,,,-0.020390,-0.365071,0.029364,-0.930293,-0.839588,0.166228,0.768637
158,0.438889,,,,,,,,-0.020333,-0.365045,0.029353,-0.930305,-0.839614,0.166265,0.768643
159,0.441667,,,,,,,,-0.020321,-0.365047,0.029363,-0.930304,-0.839621,0.166276,0.768642
160,0.444444,,,,,,,,-0.020319,-0.365055,0.029392,-0.930300,-0.839612,0.166282,0.768639
161,0.447222,,,,,,,,-0.020311,-0.365043,0.029367,-0.930306,-0.839622,0.166282,0.768637
162,0.450000,,,,,,,,-0.020313,-0.365038,0.029344,-0.930309,-0.839615,0.166282,0.768641
163,0.452778,,,,,,,,-0.020310,-0.365039,0.029358,-0.930308,-0.839613,0.166286,0.768646
164,0.455556,,,,,,,,-0.020318,-0.365046,0.029366,-0.930304,-0.839616,0.166282,0.768639
165,0.458333,,,,,,,,-0.020327,-0.365052,0.029378,-0.930301,-0.839613,0.166280,0.768642
166,0.461111,,,,,,,,-0.020313,-0.365056,0.029377,-0.930300,-0.839614,0.166279,0.768639
167,0.463889,,,,,,,,-0.020312,-0.365064,0.029386,-0.930297,-0.839610,0.166283,0.768638
168,0.466667,,,,,,,,-0.020352,-0.365091,0.029364,-0.930286,-0.839598,0.166241,0.768638
169,0.469444,,,,,,,,-0.020319,-0.365055,0.029362,-0.930301,-0.839612,0.166275,0.768639
170,0.472222,,,,,,,,-0.020310,-0.365046,0.029345,-0.930305,-0.839613,0.166283,0.768642
171,0.475000,,,,,,,,-0.020307,-0.365057,0.029348,-0.930301,-0.839611,0.166278,0.768638
172,0.477778,,,,,,,,-0.020315,-0.365057,0.029332,-0.930301,-0.839616,0.166272,0.768640
173,0.480556,,,,,,,,-0.020361,-0.365085,0.029361,-0.930288,-0.839591,0.166241,0.768638
174,0.483333,,,,,,,,-0.020324,-0.365058,0.029379,-0.930299,-0.839602,0.166267,0.768641
175,0.486111,,,,,,,,-0.020312,-0.365064,0.029379,-0.930297,-0.839610,0.166279,0.768641
176,0.488889,,,,,,,,-0.020312,-0.365048,0.029346,-0.930304,-0.839610,0.166282,0.768644
177,0.491667,,,,,,,,-0.020262,-0.365039,0.029362,-0.930308,-0.839608,0.166255,0.768639
178,0.494444,,,,,,,,-0.020303,-0.365045,0.029361,-0.930305,-0.839613,0.166268,0.768641
179,0.497222,,,,,,,,-0.020365,-0.365093,0.029359,-0.930285,-0.839590,0.166246,0.768641
180,0.500000,,,,,,,,-0.020269,-0.365062,0.029366,-0.930299,-0.839607,0.166239,0.768630
181,0.502778,,,,,,,,-0.020353,-0.365081,0.029367,-0.930290,-0.839594,0.166234,0.768632
182,0.505556,,,,,,,,-0.020318,-0.365082,0.029356,-0.930290,-0.839579,0.166215,0.768629
183,0.508333,,,,,,,,-0.020344,-0.365086,0.029314,-0.930290,-0.839590,0.166229,0.768636
184,0.511111,,,,,,,,-0.020327,-0.365053,0.029332,-0.930303,-0.839614,0.166272,0.768640
185,0.513889,,,,,,,,-0.020293,-0.365061,0.029328,-0.930300,-0.839626,0.166274,0.768639
186,0.516667,,,,,,,,-0.020350,-0.365084,0.029319,-0.930290,-0.839597,0.166243,0.768642
187,0.519444,,,,,,,,-0.020316,-0.365066,0.029368,-0.930296,-0.839608,0.166276,0.768640
188,0.522222,,,,,,,,-0.020363,-0.365085,0.029359,-0.930288,-0.839593,0.166249,0.768639
189,0.525000,,,,,,,,-0.020341,-0.365103,0.029335,-0.930282,-0.839591,0.166232,0.768642
190,0.527778,,,,,,,,-0.020323,-0.365057,0.029345,-0.930300,-0.839611,0.166269,0.768637
191,0.530556,,,,,,,,-0.020309,-0.365053,0.029360,-0.930302,-0.839616,0.166291,0.768639
192,0.533333,,,,,,,,-0.020269,-0.365050,0.029371,-0.930304,-0.839610,0.166261,0.768632
193,0.536111,,,,,,,,-0.020306,-0.365049,0.029362,-0.930304,-0.839617,0.166276,0.768636
194,0.538889,,,,,,,,-0.020303,-0.365070,0.029335,-0.930296,-0.839589,0.166217,0.768633
195,0.541667,,,,,,,,-0.020301,-0.365062,0.029349,-0.930299,-0.839604,0.166262,0.768640
196,0.544444,,,,,,,,-0.020305,-0.365047,0.029342,-0.930305,-0.839618,0.166276,0.768641
197,0.547222,,,,,,,,-0.020289,-0.365076,0.029333,-0.930295,-0.839625,0.166274,0.768638
198,0.550000,,,,,,,,-0.020311,-0.365052,0.029356,-0.930303,-0.839619,0.166280,0.768638
199,0.552778,,,,,,,,-0.020302,-0.365050,0.029374,-0.930303,-0.839615,0.166280,0.768637
200,0.555556,,,,,,,,-0.020353,-0.365090,0.029349,-0.930287,-0.839593,0.166244,0.768639
201,0.558333,,,,,,,,-0.020330,-0.365064,0.029367,-0.930297,-0.839607,0.166268,0.768646
202,0.561111,,,,,,,,-0.020318,-0.365058,0.029388,-0.930299,-0.839615,0.166272,0.768642
203,0.563889,,,,,,,,-0.020311,-0.365055,0.029383,-0.930300,-0.839613,0.166278,0.768639
204,0.566667,,,,,,,,-0.020303,-0.365073,0.029374,-0.930294,-0.839618,0.166275,0.768637
205,0.569444,,,,,,,,-0.020330,-0.365057,0.029366,-0.930300,-0.839617,0.166270,0.768640
206,0.572222,,,,,,,,-0.020363,-0.365088,0.029356,-0.930287,-0.839594,0.166247,0.768637
207,0.575000,,,,,,,,-0.020412,-0.365100,0.029350,-0.930282,-0.839591,0.166252,0.768643
208,0.577778,,,,,,,,-0.020352,-0.365058,0.029368,-0.930299,-0.839604,0.166279,0.768643
209,0.580556,,,,,,,,-0.020317,-0.365044,0.029380,-0.930305,-0.839605,0.166296,0.768640
210,0.583333,,,,,,,,-0.020357,-0.365080,0.029361,-0.930290,-0.839585,0.166263,0.768641
211,0.586111,,,,,,,,-0.020314,-0.365070,0.029345,-0.930296,-0.839610,0.166270,0.768642
212,0.588889,,,,,,,,-0.020294,-0.365057,0.029355,-0.930301,-0.839611,0.166283,0.768646
213,0.591667,,,,,,,,-0.020311,-0.365068,0.029368,-0.930296,-0.839606,0.166283,0.768647
214,0.594444,,,,,,,,-0.020300,-0.365070,0.029371,-0.930295,-0.839607,0.166288,0.768645
215,0.597222,,,,,,,,-0.020307,-0.365053,0.029367,-0.930302,-0.839608,0.166289,0.768643
216,0.600000,,,,,,,,-0.020311,-0.365060,0.029363,-0.930299,-0.839605,0.166285,0.768644
217,0.602778,,,,,,,,-0.020303,-0.365072,0.029342,-0.930295,-0.839613,0.166276,0.768645
218,0.605556,,,,,,,,-0.020357,-0.365095,0.029363,-0.930285,-0.839586,0.166247,0.768642
219,0.608333,,,,,,,,-0.020360,-0.365088,0.029361,-0.930287,-0.839605,0.166286,0.768654
220,0.611111,,,,,,,,-0.020323,-0.365060,0.029366,-0.930299,-0.839611,0.166290,0.768645
221,0.613889,,,,,,,,-0.020261,-0.365054,0.029375,-0.930302,-0.839602,0.166257,0.768636
222,0.616667,,,,,,,,-0.020311,-0.365050,0.029359,-0.930303,-0.839607,0.166272,0.768644
223,0.619444,,,,,,,,-0.020320,-0.365053,0.029355,-0.930302,-0.839610,0.166284,0.768639
224,0.622222,,,,,,,,-0.020321,-0.365048,0.029372,-0.930303,-0.839604,0.166288,0.768642
225,0.625000,,,,,,,,-0.020320,-0.365048,0.029369,-0.930304,-0.839602,0.166294,0.768645
226,0.627778,,,,,,,,-0.020298,-0.365083,0.029356,-0.930291,-0.839606,0.166294,0.768644
227,0.630556,,,,,,,,-0.020293,-0.365074,0.029324,-0.930295,-0.839613,0.166287,0.768646
228,0.633333,,,,,,,,-0.020289,-0.365075,0.029368,-0.930293,-0.839610,0.166295,0.768638
229,0.636111,,,,,,,,-0.020313,-0.365043,0.029375,-0.930305,-0.839604,0.166293,0.768639
230,0.638889,,,,,,,,-0.020301,-0.365042,0.029362,-0.930306,-0.839604,0.166292,0.768645
231,0.641667,,,,,,,,-0.020313,-0.365053,0.029348,-0.930302,-0.839605,0.166290,0.768647
232,0.644444,,,,,,,,-0.020305,-0.365059,0.029353,-0.930300,-0.839602,0.166287,0.768641
233,0.647222,,,,,,,,-0.020295,-0.365072,0.029334,-0.930296,-0.839611,0.166282,0.768639
234,0.650000,,,,,,,,-0.020301,-0.365055,0.029333,-0.930302,-0.839608,0.166287,0.768642
235,0.652778,,,,,,,,-0.020306,-0.365055,0.029348,-0.930302,-0.839609,0.166282,0.768640
236,0.655556,,,,,,,,-0.020260,-0.365064,0.029370,-0.930299,-0.839606,0.166259,0.768636
237,0.658333,,,,,,,,-0.020293,-0.365064,0.029361,-0.930298,-0.839607,0.166274,0.768639
238,0.661111,,,,,,,,-0.020294,-0.365077,0.029337,-0.930294,-0.839614,0.166282,0.768640
239,0.663889,,,,,,,,-0.020247,-0.365061,0.029362,-0.930300,-0.839602,0.166265,0.768631
240,0.666667,,,,,,,,-0.020276,-0.365053,0.029335,-0.930304,-0.839604,0.166273,0.768639
241,0.669444,,,,,,,,-0.020306,-0.365056,0.029341,-0.930302,-0.839607,0.166283,0.768642
242,0.672222,,,,,,,,-0.020318,-0.365062,0.029384,-0.930297,-0.839601,0.166286,0.768642
243,0.675000,,,,,,,,-0.020307,-0.365065,0.029377,-0.930297,-0.839608,0.166287,0.768644
244,0.677778,,,,,,,,-0.020275,-0.365081,0.029362,-0.930292,-0.839616,0.166284,0.768643
