Format Version,1.22,Take Name,hw3_v2_B_003,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 01:12:11 +0800,Total Frames in Take,755,Total Exported Frames,755,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7,0.019444,,,,,,,,-0.085424,-0.398157,0.255366,-0.876905,-0.896436,0.177566,0.690918
8,0.022222,,,,,,,,-0.085417,-0.398148,0.255403,-0.876899,-0.896434,0.177566,0.690919
9,0.025000,,,,,,,,-0.085435,-0.398122,0.255390,-0.876912,-0.896439,0.177566,0.690919
10,0.027778,,,,,,,,-0.085464,-0.398127,0.255388,-0.876908,-0.896428,0.177629,0.690959
11,0.030556,,,,,,,,-0.085415,-0.398133,0.255395,-0.876908,-0.896433,0.177570,0.690915
12,0.033333,,,,,,,,-0.085422,-0.398133,0.255385,-0.876910,-0.896437,0.177550,0.690917
13,0.036111,,,,,,,,-0.085461,-0.398118,0.255359,-0.876921,-0.896421,0.177634,0.690962
14,0.038889,,,,,,,,-0.085432,-0.398132,0.255395,-0.876907,-0.896443,0.177557,0.690917
15,0.041667,,,,,,,,-0.085456,-0.398117,0.255369,-0.876919,-0.896424,0.177631,0.690964
16,0.044444,,,,,,,,-0.085418,-0.398140,0.255371,-0.876912,-0.896439,0.177557,0.690910
17,0.047222,,,,,,,,-0.085433,-0.398126,0.255374,-0.876915,-0.896435,0.177555,0.690912
18,0.050000,,,,,,,,-0.085418,-0.398143,0.255383,-0.876907,-0.896447,0.177559,0.690913
19,0.052778,,,,,,,,-0.085423,-0.398142,0.255397,-0.876903,-0.896441,0.177557,0.690916
20,0.055556,,,,,,,,-0.085431,-0.398141,0.255403,-0.876901,-0.896447,0.177553,0.690907
21,0.058333,,,,,,,,-0.085413,-0.398145,0.255392,-0.876903,-0.896444,0.177559,0.690910
22,0.061111,,,,,,,,-0.085419,-0.398150,0.255379,-0.876905,-0.896441,0.177563,0.690913
23,0.063889,,,,,,,,-0.085412,-0.398140,0.255393,-0.876906,-0.896447,0.177552,0.690910
24,0.066667,,,,,,,,-0.085454,-0.398131,0.255360,-0.876915,-0.896429,0.177627,0.690953
25,0.069444,,,,,,,,-0.085426,-0.398130,0.255405,-0.876906,-0.896445,0.177560,0.690916
26,0.072222,,,,,,,,-0.085420,-0.398141,0.255384,-0.876907,-0.896446,0.177561,0.690913
27,0.075000,,,,,,,,-0.085454,-0.398135,0.255366,-0.876912,-0.896429,0.177622,0.690956
28,0.077778,,,,,,,,-0.085423,-0.398148,0.255384,-0.876904,-0.896446,0.177552,0.690922
29,0.080556,,,,,,,,-0.085428,-0.398139,0.255386,-0.876907,-0.896442,0.177551,0.690917
30,0.083333,,,,,,,,-0.085431,-0.398119,0.255389,-0.876915,-0.896441,0.177553,0.690906
31,0.086111,,,,,,,,-0.085408,-0.398153,0.255370,-0.876907,-0.896438,0.177559,0.690915
32,0.088889,,,,,,,,-0.085423,-0.398139,0.255363,-0.876914,-0.896442,0.177557,0.690917
33,0.091667,,,,,,,,-0.085448,-0.398112,0.255362,-0.876924,-0.896421,0.177632,0.690966
34,0.094444,,,,,,,,-0.085419,-0.398151,0.255371,-0.876907,-0.896436,0.177564,0.690915
35,0.097222,,,,,,,,-0.085429,-0.398127,0.255399,-0.876908,-0.896440,0.177561,0.690910
36,0.100000,,,,,,,,-0.085428,-0.398145,0.255385,-0.876905,-0.896437,0.177564,0.690915
37,0.102778,,,,,,,,-0.085408,-0.398137,0.255373,-0.876913,-0.896441,0.177563,0.690914
38,0.105556,,,,,,,,-0.085407,-0.398151,0.255378,-0.876906,-0.896438,0.177563,0.690917
39,0.108333,,,,,,,,-0.085441,-0.398128,0.255359,-0.876918,-0.896428,0.177641,0.690959
40,0.111111,,,,,,,,-0.085462,-0.398135,0.255349,-0.876916,-0.896428,0.177637,0.690957
41,0.113889,,,,,,,,-0.085460,-0.398134,0.255354,-0.876915,-0.896425,0.177637,0.690953
42,0.116667,,,,,,,,-0.085473,-0.398129,0.255356,-0.876916,-0.896425,0.177633,0.690957
43,0.119444,,,,,,,,-0.085457,-0.398130,0.255343,-0.876921,-0.896423,0.177635,0.690962
44,0.122222,,,,,,,,-0.085462,-0.398128,0.255363,-0.876915,-0.896422,0.177636,0.690960
45,0.125000,,,,,,,,-0.085414,-0.398136,0.255388,-0.876909,-0.896444,0.177558,0.690918
46,0.127778,,,,,,,,-0.085388,-0.398155,0.255382,-0.876905,-0.896436,0.177556,0.690916
47,0.130556,,,,,,,,-0.085423,-0.398130,0.255384,-0.876912,-0.896441,0.177548,0.690915
48,0.133333,,,,,,,,-0.085420,-0.398140,0.255407,-0.876901,-0.896444,0.177546,0.690919
49,0.136111,,,,,,,,-0.085405,-0.398142,0.255399,-0.876904,-0.896436,0.177560,0.690923
50,0.138889,,,,,,,,-0.085419,-0.398140,0.255407,-0.876901,-0.896435,0.177552,0.690919
51,0.141667,,,,,,,,-0.085418,-0.398158,0.255386,-0.876899,-0.896440,0.177554,0.690921
52,0.144444,,,,,,,,-0.085415,-0.398142,0.255380,-0.876908,-0.896438,0.177563,0.690917
53,0.147222,,,,,,,,-0.085430,-0.398135,0.255397,-0.876905,-0.896437,0.177563,0.690916
54,0.150000,,,,,,,,-0.085401,-0.398137,0.255378,-0.876912,-0.896435,0.177566,0.690917
55,0.152778,,,,,,,,-0.085412,-0.398148,0.255380,-0.876906,-0.896438,0.177570,0.690915
56,0.155556,,,,,,,,-0.085414,-0.398135,0.255371,-0.876914,-0.896442,0.177568,0.690915
57,0.158333,,,,,,,,-0.085452,-0.398135,0.255344,-0.876918,-0.896425,0.177633,0.690956
58,0.161111,,,,,,,,-0.085455,-0.398131,0.255356,-0.876917,-0.896429,0.177633,0.690962
59,0.163889,,,,,,,,-0.085419,-0.398139,0.255380,-0.876909,-0.896443,0.177567,0.690918
60,0.166667,,,,,,,,-0.085411,-0.398142,0.255389,-0.876906,-0.896439,0.177561,0.690921
61,0.169444,,,,,,,,-0.085455,-0.398132,0.255356,-0.876916,-0.896428,0.177621,0.690956
62,0.172222,,,,,,,,-0.085420,-0.398135,0.255383,-0.876910,-0.896447,0.177560,0.690921
63,0.175000,,,,,,,,-0.085425,-0.398134,0.255391,-0.876908,-0.896446,0.177553,0.690915
64,0.177778,,,,,,,,-0.085444,-0.398134,0.255390,-0.876906,-0.896448,0.177552,0.690915
65,0.180556,,,,,,,,-0.085414,-0.398139,0.255383,-0.876909,-0.896442,0.177554,0.690919
66,0.183333,,,,,,,,-0.085416,-0.398134,0.255407,-0.876904,-0.896446,0.177555,0.690919
67,0.186111,,,,,,,,-0.085425,-0.398137,0.255411,-0.876901,-0.896448,0.177549,0.690914
68,0.188889,,,,,,,,-0.085427,-0.398141,0.255395,-0.876903,-0.896442,0.177559,0.690917
69,0.191667,,,,,,,,-0.085421,-0.398145,0.255376,-0.876908,-0.896445,0.177551,0.690910
70,0.194444,,,,,,,,-0.085436,-0.398137,0.255381,-0.876908,-0.896446,0.177556,0.690910
71,0.197222,,,,,,,,-0.085457,-0.398124,0.255350,-0.876921,-0.896425,0.177625,0.690946
72,0.200000,,,,,,,,-0.085432,-0.398139,0.255354,-0.876916,-0.896428,0.177631,0.690956
73,0.202778,,,,,,,,-0.085421,-0.398144,0.255384,-0.876906,-0.896446,0.177563,0.690920
74,0.205556,,,,,,,,-0.085403,-0.398158,0.255378,-0.876903,-0.896439,0.177560,0.690920
75,0.208333,,,,,,,,-0.085440,-0.398141,0.255351,-0.876915,-0.896431,0.177623,0.690958
76,0.211111,,,,,,,,-0.085420,-0.398142,0.255377,-0.876909,-0.896441,0.177570,0.690927
77,0.213889,,,,,,,,-0.085417,-0.398144,0.255349,-0.876917,-0.896427,0.177622,0.690971
78,0.216667,,,,,,,,-0.085411,-0.398125,0.255394,-0.876913,-0.896437,0.177568,0.690930
79,0.219444,,,,,,,,-0.085419,-0.398131,0.255405,-0.876905,-0.896445,0.177558,0.690926
80,0.222222,,,,,,,,-0.085427,-0.398142,0.255386,-0.876906,-0.896444,0.177550,0.690926
81,0.225000,,,,,,,,-0.085416,-0.398156,0.255392,-0.876898,-0.896444,0.177553,0.690920
82,0.227778,,,,,,,,-0.085430,-0.398124,0.255407,-0.876907,-0.896441,0.177561,0.690922
83,0.230556,,,,,,,,-0.085425,-0.398129,0.255422,-0.876901,-0.896447,0.177551,0.690917
84,0.233333,,,,,,,,-0.085413,-0.398141,0.255393,-0.876905,-0.896444,0.177553,0.690914
85,0.236111,,,,,,,,-0.085416,-0.398144,0.255403,-0.876901,-0.896442,0.177558,0.690908
86,0.238889,,,,,,,,-0.085431,-0.398121,0.255390,-0.876913,-0.896438,0.177558,0.690914
87,0.241667,,,,,,,,-0.085409,-0.398128,0.255388,-0.876913,-0.896439,0.177559,0.690912
88,0.244444,,,,,,,,-0.085420,-0.398149,0.255380,-0.876905,-0.896438,0.177563,0.690911
89,0.247222,,,,,,,,-0.085427,-0.398140,0.255378,-0.876909,-0.896444,0.177556,0.690917
90,0.250000,,,,,,,,-0.085448,-0.398139,0.255351,-0.876915,-0.896424,0.177624,0.690952
91,0.252778,,,,,,,,-0.085427,-0.398155,0.255381,-0.876901,-0.896445,0.177565,0.690924
92,0.255556,,,,,,,,-0.085414,-0.398142,0.255371,-0.876911,-0.896442,0.177558,0.690911
93,0.258333,,,,,,,,-0.085436,-0.398129,0.255399,-0.876907,-0.896445,0.177553,0.690921
94,0.261111,,,,,,,,-0.085449,-0.398119,0.255380,-0.876915,-0.896431,0.177610,0.690967
95,0.263889,,,,,,,,-0.085401,-0.398152,0.255374,-0.876907,-0.896437,0.177557,0.690927
96,0.266667,,,,,,,,-0.085416,-0.398136,0.255409,-0.876903,-0.896444,0.177553,0.690921
97,0.269444,,,,,,,,,,,,,,
98,0.272222,,,,,,,,-0.085433,-0.398139,0.255399,-0.876903,-0.896439,0.177552,0.690911
99,0.275000,,,,,,,,-0.085438,-0.398125,0.255396,-0.876909,-0.896445,0.177551,0.690915
100,0.277778,,,,,,,,-0.085429,-0.398138,0.255406,-0.876901,-0.896447,0.177552,0.690918
101,0.280556,,,,,,,,-0.085456,-0.398130,0.255366,-0.876914,-0.896427,0.177619,0.690959
102,0.283333,,,,,,,,-0.085427,-0.398133,0.255372,-0.876914,-0.896435,0.177575,0.690925
103,0.286111,,,,,,,,-0.085418,-0.398148,0.255391,-0.876902,-0.896439,0.177561,0.690916
104,0.288889,,,,,,,,-0.085417,-0.398130,0.255399,-0.876908,-0.896442,0.177566,0.690920
105,0.291667,,,,,,,,-0.085416,-0.398140,0.255398,-0.876904,-0.896444,0.177557,0.690919
106,0.294444,,,,,,,,-0.085457,-0.398117,0.255371,-0.876918,-0.896428,0.177625,0.690957
107,0.297222,,,,,,,,-0.085463,-0.398125,0.255362,-0.876917,-0.896432,0.177624,0.690966
108,0.300000,,,,,,,,-0.085433,-0.398128,0.255393,-0.876909,-0.896441,0.177569,0.690924
109,0.302778,,,,,,,,-0.085417,-0.398155,0.255386,-0.876901,-0.896443,0.177557,0.690915
110,0.305556,,,,,,,,-0.085418,-0.398122,0.255392,-0.876914,-0.896438,0.177564,0.690922
111,0.308333,,,,,,,,-0.085416,-0.398146,0.255390,-0.876904,-0.896443,0.177554,0.690918
112,0.311111,,,,,,,,-0.085418,-0.398141,0.255389,-0.876906,-0.896441,0.177553,0.690920
113,0.313889,,,,,,,,-0.085435,-0.398123,0.255416,-0.876905,-0.896441,0.177547,0.690917
114,0.316667,,,,,,,,-0.085420,-0.398142,0.255387,-0.876906,-0.896441,0.177549,0.690917
115,0.319444,,,,,,,,-0.085418,-0.398132,0.255372,-0.876915,-0.896439,0.177555,0.690921
116,0.322222,,,,,,,,-0.085425,-0.398136,0.255389,-0.876908,-0.896444,0.177552,0.690913
117,0.325000,,,,,,,,-0.085407,-0.398138,0.255373,-0.876913,-0.896438,0.177556,0.690923
118,0.327778,,,,,,,,-0.085430,-0.398137,0.255406,-0.876902,-0.896448,0.177558,0.690915
119,0.330556,,,,,,,,-0.085435,-0.398131,0.255403,-0.876905,-0.896443,0.177558,0.690919
120,0.333333,,,,,,,,-0.085469,-0.398108,0.255368,-0.876923,-0.896429,0.177623,0.690959
121,0.336111,,,,,,,,-0.085433,-0.398133,0.255388,-0.876908,-0.896437,0.177566,0.690919
122,0.338889,,,,,,,,-0.085399,-0.398143,0.255376,-0.876910,-0.896447,0.177568,0.690921
123,0.341667,,,,,,,,-0.085465,-0.398118,0.255367,-0.876918,-0.896430,0.177624,0.690953
124,0.344444,,,,,,,,-0.085428,-0.398139,0.255384,-0.876907,-0.896440,0.177569,0.690925
125,0.347222,,,,,,,,-0.085464,-0.398121,0.255356,-0.876920,-0.896433,0.177614,0.690954
126,0.350000,,,,,,,,-0.085424,-0.398135,0.255387,-0.876908,-0.896438,0.177569,0.690929
127,0.352778,,,,,,,,-0.085415,-0.398130,0.255399,-0.876908,-0.896441,0.177554,0.690929
128,0.355556,,,,,,,,-0.085461,-0.398113,0.255377,-0.876918,-0.896429,0.177613,0.690960
129,0.358333,,,,,,,,-0.085416,-0.398137,0.255376,-0.876911,-0.896441,0.177561,0.690926
130,0.361111,,,,,,,,-0.085421,-0.398151,0.255394,-0.876899,-0.896442,0.177545,0.690912
131,0.363889,,,,,,,,-0.085435,-0.398128,0.255405,-0.876906,-0.896448,0.177542,0.690921
132,0.366667,,,,,,,,-0.085435,-0.398130,0.255404,-0.876905,-0.896448,0.177546,0.690912
133,0.369444,,,,,,,,-0.085424,-0.398146,0.255406,-0.876898,-0.896444,0.177554,0.690913
134,0.372222,,,,,,,,-0.085418,-0.398147,0.255402,-0.876900,-0.896443,0.177555,0.690918
135,0.375000,,,,,,,,-0.085449,-0.398126,0.255382,-0.876912,-0.896431,0.177615,0.690953
136,0.377778,,,,,,,,-0.085429,-0.398141,0.255380,-0.876908,-0.896439,0.177574,0.690920
137,0.380556,,,,,,,,-0.085459,-0.398119,0.255368,-0.876918,-0.896428,0.177622,0.690949
138,0.383333,,,,,,,,-0.085474,-0.398113,0.255370,-0.876919,-0.896434,0.177630,0.690956
139,0.386111,,,,,,,,-0.085473,-0.398124,0.255353,-0.876919,-0.896426,0.177637,0.690959
140,0.388889,,,,,,,,-0.085421,-0.398144,0.255383,-0.876906,-0.896441,0.177576,0.690924
141,0.391667,,,,,,,,-0.085456,-0.398138,0.255376,-0.876907,-0.896428,0.177622,0.690953
142,0.394444,,,,,,,,-0.085428,-0.398147,0.255373,-0.876907,-0.896436,0.177576,0.690923
143,0.397222,,,,,,,,-0.085459,-0.398122,0.255376,-0.876915,-0.896428,0.177620,0.690951
144,0.400000,,,,,,,,-0.085426,-0.398133,0.255387,-0.876910,-0.896437,0.177572,0.690929
145,0.402778,,,,,,,,-0.085411,-0.398145,0.255400,-0.876902,-0.896443,0.177557,0.690924
146,0.405556,,,,,,,,-0.085405,-0.398147,0.255391,-0.876904,-0.896438,0.177550,0.690917
147,0.408333,,,,,,,,-0.085418,-0.398134,0.255391,-0.876908,-0.896440,0.177551,0.690920
148,0.411111,,,,,,,,-0.085440,-0.398120,0.255371,-0.876918,-0.896433,0.177608,0.690957
149,0.413889,,,,,,,,-0.085419,-0.398139,0.255385,-0.876908,-0.896437,0.177560,0.690929
150,0.416667,,,,,,,,-0.085417,-0.398139,0.255400,-0.876904,-0.896447,0.177544,0.690921
151,0.419444,,,,,,,,-0.085421,-0.398141,0.255385,-0.876907,-0.896439,0.177550,0.690917
152,0.422222,,,,,,,,-0.085459,-0.398131,0.255372,-0.876911,-0.896424,0.177612,0.690951
153,0.425000,,,,,,,,-0.085411,-0.398139,0.255394,-0.876906,-0.896436,0.177568,0.690929
154,0.427778,,,,,,,,-0.085426,-0.398131,0.255396,-0.876907,-0.896443,0.177548,0.690916
155,0.430556,,,,,,,,-0.085414,-0.398142,0.255388,-0.876906,-0.896443,0.177560,0.690919
156,0.433333,,,,,,,,-0.085415,-0.398145,0.255391,-0.876904,-0.896437,0.177563,0.690920
157,0.436111,,,,,,,,-0.085453,-0.398128,0.255377,-0.876912,-0.896428,0.177621,0.690946
158,0.438889,,,,,,,,-0.085465,-0.398119,0.255362,-0.876919,-0.896429,0.177632,0.690957
159,0.441667,,,,,,,,-0.085426,-0.398144,0.255389,-0.876904,-0.896436,0.177577,0.690920
160,0.444444,,,,,,,,-0.085421,-0.398140,0.255394,-0.876905,-0.896441,0.177565,0.690915
161,0.447222,,,,,,,,-0.085420,-0.398142,0.255398,-0.876903,-0.896440,0.177562,0.690913
162,0.450000,,,,,,,,-0.085412,-0.398138,0.255386,-0.876909,-0.896438,0.177565,0.690913
163,0.452778,,,,,,,,-0.085418,-0.398147,0.255380,-0.876906,-0.896443,0.177555,0.690913
164,0.455556,,,,,,,,-0.085419,-0.398148,0.255392,-0.876902,-0.896440,0.177557,0.690913
165,0.458333,,,,,,,,-0.085430,-0.398123,0.255399,-0.876910,-0.896437,0.177561,0.690916
166,0.461111,,,,,,,,-0.085450,-0.398125,0.255365,-0.876917,-0.896425,0.177615,0.690951
167,0.463889,,,,,,,,-0.085457,-0.398137,0.255360,-0.876912,-0.896426,0.177634,0.690962
168,0.466667,,,,,,,,-0.085438,-0.398129,0.255401,-0.876906,-0.896439,0.177575,0.690929
169,0.469444,,,,,,,,-0.085420,-0.398137,0.255399,-0.876905,-0.896436,0.177558,0.690924
170,0.472222,,,,,,,,-0.085422,-0.398141,0.255380,-0.876908,-0.896437,0.177554,0.690921
171,0.475000,,,,,,,,-0.085422,-0.398137,0.255395,-0.876906,-0.896442,0.177554,0.690917
172,0.477778,,,,,,,,-0.085447,-0.398126,0.255381,-0.876912,-0.896428,0.177617,0.690958
173,0.480556,,,,,,,,-0.085427,-0.398139,0.255378,-0.876909,-0.896437,0.177572,0.690933
174,0.483333,,,,,,,,-0.085446,-0.398145,0.255356,-0.876911,-0.896430,0.177613,0.690953
175,0.486111,,,,,,,,-0.085462,-0.398134,0.255362,-0.876913,-0.896421,0.177628,0.690961
176,0.488889,,,,,,,,-0.085421,-0.398160,0.255373,-0.876902,-0.896435,0.177577,0.690930
177,0.491667,,,,,,,,-0.085423,-0.398139,0.255381,-0.876909,-0.896440,0.177557,0.690915
178,0.494444,,,,,,,,-0.085409,-0.398134,0.255380,-0.876913,-0.896443,0.177565,0.690916
179,0.497222,,,,,,,,-0.085412,-0.398144,0.255380,-0.876908,-0.896442,0.177555,0.690914
180,0.500000,,,,,,,,-0.085424,-0.398138,0.255396,-0.876905,-0.896444,0.177560,0.690917
181,0.502778,,,,,,,,-0.085419,-0.398130,0.255380,-0.876913,-0.896444,0.177560,0.690915
182,0.505556,,,,,,,,-0.085412,-0.398131,0.255408,-0.876906,-0.896441,0.177563,0.690918
183,0.508333,,,,,,,,-0.085424,-0.398121,0.255392,-0.876913,-0.896437,0.177566,0.690919
184,0.511111,,,,,,,,-0.085428,-0.398125,0.255388,-0.876913,-0.896442,0.177566,0.690914
185,0.513889,,,,,,,,-0.085455,-0.398122,0.255363,-0.876919,-0.896436,0.177613,0.690941
186,0.516667,,,,,,,,-0.085460,-0.398131,0.255355,-0.876917,-0.896428,0.177636,0.690954
187,0.519444,,,,,,,,-0.085448,-0.398142,0.255361,-0.876911,-0.896428,0.177633,0.690959
188,0.522222,,,,,,,,-0.085416,-0.398147,0.255385,-0.876905,-0.896439,0.177576,0.690928
189,0.525000,,,,,,,,-0.085447,-0.398139,0.255358,-0.876913,-0.896429,0.177612,0.690952
190,0.527778,,,,,,,,-0.085456,-0.398134,0.255364,-0.876913,-0.896423,0.177629,0.690961
191,0.530556,,,,,,,,-0.085444,-0.398126,0.255380,-0.876913,-0.896433,0.177577,0.690928
192,0.533333,,,,,,,,-0.085416,-0.398140,0.255400,-0.876903,-0.896440,0.177558,0.690924
193,0.536111,,,,,,,,-0.085425,-0.398148,0.255380,-0.876905,-0.896439,0.177558,0.690922
194,0.538889,,,,,,,,-0.085438,-0.398133,0.255396,-0.876905,-0.896445,0.177546,0.690920
195,0.541667,,,,,,,,-0.085417,-0.398144,0.255392,-0.876904,-0.896439,0.177552,0.690923
196,0.544444,,,,,,,,-0.085426,-0.398154,0.255389,-0.876899,-0.896439,0.177555,0.690920
197,0.547222,,,,,,,,-0.085428,-0.398140,0.255406,-0.876901,-0.896444,0.177553,0.690921
198,0.550000,,,,,,,,-0.085411,-0.398134,0.255401,-0.876906,-0.896441,0.177556,0.690920
199,0.552778,,,,,,,,-0.085394,-0.398156,0.255393,-0.876900,-0.896438,0.177558,0.690913
200,0.555556,,,,,,,,-0.085435,-0.398146,0.255372,-0.876907,-0.896431,0.177612,0.690950
201,0.558333,,,,,,,,-0.085424,-0.398151,0.255390,-0.876900,-0.896439,0.177574,0.690924
202,0.561111,,,,,,,,-0.085456,-0.398121,0.255377,-0.876915,-0.896427,0.177621,0.690951
203,0.563889,,,,,,,,-0.085436,-0.398131,0.255382,-0.876911,-0.896428,0.177591,0.690925
204,0.566667,,,,,,,,-0.085414,-0.398156,0.255385,-0.876901,-0.896435,0.177571,0.690911
205,0.569444,,,,,,,,-0.085420,-0.398150,0.255392,-0.876901,-0.896439,0.177565,0.690914
206,0.572222,,,,,,,,-0.085417,-0.398140,0.255389,-0.876907,-0.896441,0.177572,0.690922
207,0.575000,,,,,,,,-0.085415,-0.398147,0.255389,-0.876904,-0.896438,0.177569,0.690916
208,0.577778,,,,,,,,-0.085422,-0.398130,0.255406,-0.876906,-0.896441,0.177559,0.690914
209,0.580556,,,,,,,,-0.085443,-0.398138,0.255373,-0.876910,-0.896427,0.177611,0.690951
210,0.583333,,,,,,,,-0.085445,-0.398138,0.255347,-0.876917,-0.896422,0.177630,0.690961
211,0.586111,,,,,,,,-0.085413,-0.398150,0.255385,-0.876904,-0.896434,0.177576,0.690930
212,0.588889,,,,,,,,-0.085422,-0.398147,0.255387,-0.876903,-0.896436,0.177554,0.690917
213,0.591667,,,,,,,,-0.085416,-0.398144,0.255389,-0.876905,-0.896437,0.177549,0.690918
214,0.594444,,,,,,,,-0.085429,-0.398138,0.255398,-0.876903,-0.896441,0.177549,0.690917
215,0.597222,,,,,,,,-0.085427,-0.398140,0.255413,-0.876899,-0.896443,0.177550,0.690915
216,0.600000,,,,,,,,-0.085447,-0.398138,0.255371,-0.876910,-0.896429,0.177605,0.690946
217,0.602778,,,,,,,,-0.085459,-0.398130,0.255357,-0.876916,-0.896429,0.177627,0.690960
218,0.605556,,,,,,,,-0.085444,-0.398124,0.255354,-0.876921,-0.896424,0.177633,0.690960
219,0.608333,,,,,,,,-0.085423,-0.398137,0.255385,-0.876908,-0.896435,0.177583,0.690932
220,0.611111,,,,,,,,-0.085434,-0.398135,0.255385,-0.876908,-0.896441,0.177562,0.690917
221,0.613889,,,,,,,,-0.085426,-0.398144,0.255382,-0.876906,-0.896438,0.177559,0.690915
222,0.616667,,,,,,,,-0.085448,-0.398141,0.255364,-0.876911,-0.896434,0.177607,0.690946
223,0.619444,,,,,,,,-0.085441,-0.398153,0.255343,-0.876912,-0.896428,0.177632,0.690960
224,0.622222,,,,,,,,-0.085453,-0.398142,0.255361,-0.876910,-0.896425,0.177633,0.690963
225,0.625000,,,,,,,,-0.085427,-0.398148,0.255391,-0.876901,-0.896434,0.177581,0.690934
226,0.627778,,,,,,,,-0.085418,-0.398147,0.255386,-0.876904,-0.896437,0.177558,0.690916
227,0.630556,,,,,,,,-0.085447,-0.398133,0.255383,-0.876908,-0.896433,0.177601,0.690946
228,0.633333,,,,,,,,-0.085455,-0.398132,0.255371,-0.876912,-0.896422,0.177631,0.690960
229,0.636111,,,,,,,,-0.085424,-0.398136,0.255369,-0.876913,-0.896431,0.177584,0.690924
230,0.638889,,,,,,,,-0.085414,-0.398132,0.255384,-0.876912,-0.896438,0.177556,0.690908
231,0.641667,,,,,,,,-0.085429,-0.398135,0.255407,-0.876902,-0.896444,0.177556,0.690914
232,0.644444,,,,,,,,-0.085422,-0.398142,0.255393,-0.876904,-0.896440,0.177560,0.690916
233,0.647222,,,,,,,,-0.085417,-0.398145,0.255368,-0.876910,-0.896439,0.177568,0.690915
234,0.650000,,,,,,,,-0.085409,-0.398139,0.255381,-0.876910,-0.896446,0.177562,0.690920
235,0.652778,,,,,,,,-0.085412,-0.398136,0.255386,-0.876910,-0.896445,0.177555,0.690916
236,0.655556,,,,,,,,-0.085412,-0.398141,0.255397,-0.876904,-0.896445,0.177554,0.690918
237,0.658333,,,,,,,,-0.085421,-0.398141,0.255402,-0.876902,-0.896441,0.177557,0.690919
238,0.661111,,,,,,,,-0.085424,-0.398143,0.255381,-0.876907,-0.896439,0.177554,0.690915
239,0.663889,,,,,,,,-0.085420,-0.398141,0.255391,-0.876905,-0.896441,0.177554,0.690917
240,0.666667,,,,,,,,-0.085439,-0.398132,0.255370,-0.876913,-0.896428,0.177601,0.690956
241,0.669444,,,,,,,,-0.085427,-0.398131,0.255391,-0.876909,-0.896435,0.177574,0.690937
242,0.672222,,,,,,,,-0.085412,-0.398149,0.255394,-0.876901,-0.896440,0.177553,0.690921
243,0.675000,,,,,,,,-0.085444,-0.398139,0.255370,-0.876910,-0.896431,0.177601,0.690950
