Format Version,1.22,Take Name,hw3_v2_A_001,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 00:46:41 +0800,Total Frames in Take,669,Total Exported Frames,669,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7,0.019444,,,,,,,,-0.074932,-0.399284,0.213094,-0.888566,-0.961882,0.178682,0.895122
8,0.022222,,,,,,,,-0.074919,-0.399283,0.213062,-0.888575,-0.961884,0.178671,0.895114
9,0.025000,,,,,,,,-0.074942,-0.399271,0.213076,-0.888575,-0.961874,0.178691,0.895124
10,0.027778,,,,,,,,-0.074937,-0.399272,0.213058,-0.888579,-0.961872,0.178688,0.895127
11,0.030556,,,,,,,,-0.074926,-0.399270,0.213089,-0.888574,-0.961875,0.178667,0.895126
12,0.033333,,,,,,,,-0.074927,-0.399267,0.213051,-0.888584,-0.961879,0.178676,0.895130
13,0.036111,,,,,,,,-0.074948,-0.399259,0.213057,-0.888584,-0.961875,0.178678,0.895124
14,0.038889,,,,,,,,-0.074928,-0.399272,0.213085,-0.888573,-0.961883,0.178679,0.895128
15,0.041667,,,,,,,,-0.074939,-0.399278,0.213080,-0.888571,-0.961880,0.178680,0.895119
16,0.044444,,,,,,,,-0.074937,-0.399271,0.213085,-0.888573,-0.961875,0.178670,0.895121
17,0.047222,,,,,,,,-0.074919,-0.399274,0.213049,-0.888582,-0.961876,0.178683,0.895124
18,0.050000,,,,,,,,-0.074942,-0.399275,0.213074,-0.888573,-0.961876,0.178682,0.895116
19,0.052778,,,,,,,,-0.074936,-0.399280,0.213061,-0.888575,-0.961873,0.178693,0.895121
20,0.055556,,,,,,,,-0.074917,-0.399283,0.213076,-0.888572,-0.961876,0.178683,0.895115
21,0.058333,,,,,,,,-0.074926,-0.399274,0.213066,-0.888577,-0.961873,0.178687,0.895117
22,0.061111,,,,,,,,-0.074925,-0.399283,0.213083,-0.888569,-0.961879,0.178682,0.895113
23,0.063889,,,,,,,,-0.074929,-0.399281,0.213095,-0.888567,-0.961879,0.178690,0.895115
24,0.066667,,,,,,,,-0.074946,-0.399273,0.213076,-0.888573,-0.961881,0.178682,0.895109
25,0.069444,,,,,,,,-0.074924,-0.399280,0.213082,-0.888571,-0.961876,0.178692,0.895119
26,0.072222,,,,,,,,-0.074932,-0.399273,0.213075,-0.888575,-0.961879,0.178689,0.895115
27,0.075000,,,,,,,,-0.074933,-0.399281,0.213082,-0.888569,-0.961881,0.178685,0.895116
28,0.077778,,,,,,,,-0.074939,-0.399282,0.213105,-0.888563,-0.961884,0.178682,0.895119
29,0.080556,,,,,,,,-0.074947,-0.399262,0.213068,-0.888580,-0.961881,0.178687,0.895114
30,0.083333,,,,,,,,-0.074940,-0.399283,0.213094,-0.888565,-0.961875,0.178688,0.895119
31,0.086111,,,,,,,,-0.074945,-0.399269,0.213078,-0.888575,-0.961883,0.178681,0.895120
32,0.088889,,,,,,,,-0.074937,-0.399270,0.213086,-0.888573,-0.961877,0.178680,0.895121
33,0.091667,,,,,,,,-0.074926,-0.399277,0.213058,-0.888578,-0.961877,0.178678,0.895121
34,0.094444,,,,,,,,-0.074940,-0.399260,0.213075,-0.888580,-0.961876,0.178680,0.895119
35,0.097222,,,,,,,,-0.074953,-0.399267,0.213085,-0.888574,-0.961883,0.178667,0.895121
36,0.100000,,,,,,,,-0.074949,-0.399259,0.213057,-0.888584,-0.961878,0.178679,0.895118
37,0.102778,,,,,,,,-0.074929,-0.399298,0.213135,-0.888550,-0.961863,0.178694,0.895131
38,0.105556,,,,,,,,-0.074934,-0.399285,0.213096,-0.888564,-0.961877,0.178670,0.895123
39,0.108333,,,,,,,,-0.074954,-0.399276,0.213099,-0.888566,-0.961877,0.178671,0.895121
40,0.111111,,,,,,,,-0.074950,-0.399263,0.213060,-0.888581,-0.961877,0.178683,0.895125
41,0.113889,,,,,,,,-0.074940,-0.399272,0.213091,-0.888571,-0.961879,0.178678,0.895123
42,0.116667,,,,,,,,-0.074955,-0.399273,0.213082,-0.888571,-0.961880,0.178677,0.895115
43,0.119444,,,,,,,,-0.074941,-0.399265,0.213067,-0.888580,-0.961872,0.178685,0.895121
44,0.122222,,,,,,,,-0.074942,-0.399280,0.213090,-0.888567,-0.961875,0.178683,0.895117
45,0.125000,,,,,,,,-0.074950,-0.399277,0.213072,-0.888573,-0.961873,0.178682,0.895120
46,0.127778,,,,,,,,-0.074932,-0.399288,0.213080,-0.888567,-0.961883,0.178679,0.895119
47,0.130556,,,,,,,,-0.074917,-0.399293,0.213070,-0.888568,-0.961879,0.178675,0.895113
48,0.133333,,,,,,,,-0.074925,-0.399292,0.213076,-0.888567,-0.961880,0.178684,0.895115
49,0.136111,,,,,,,,-0.074943,-0.399268,0.213099,-0.888570,-0.961888,0.178684,0.895110
50,0.138889,,,,,,,,-0.074950,-0.399262,0.213068,-0.888580,-0.961876,0.178687,0.895114
51,0.141667,,,,,,,,-0.074952,-0.399278,0.213069,-0.888573,-0.961875,0.178683,0.895117
52,0.144444,,,,,,,,-0.074944,-0.399272,0.213067,-0.888576,-0.961870,0.178693,0.895116
53,0.147222,,,,,,,,-0.074949,-0.399269,0.213071,-0.888576,-0.961876,0.178693,0.895113
54,0.150000,,,,,,,,-0.074933,-0.399264,0.213066,-0.888581,-0.961873,0.178689,0.895119
55,0.152778,,,,,,,,-0.074933,-0.399261,0.213068,-0.888582,-0.961881,0.178678,0.895118
56,0.155556,,,,,,,,-0.074954,-0.399275,0.213061,-0.888575,-0.961876,0.178677,0.895118
57,0.158333,,,,,,,,-0.074932,-0.399276,0.213066,-0.888576,-0.961876,0.178677,0.895121
58,0.161111,,,,,,,,-0.074920,-0.399266,0.213076,-0.888579,-0.961872,0.178681,0.895119
59,0.163889,,,,,,,,-0.074925,-0.399284,0.213065,-0.888573,-0.961873,0.178676,0.895127
60,0.166667,,,,,,,,-0.074920,-0.399279,0.213080,-0.888572,-0.961876,0.178674,0.895120
61,0.169444,,,,,,,,-0.074937,-0.399272,0.213076,-0.888575,-0.961879,0.178674,0.895122
62,0.172222,,,,,,,,-0.074962,-0.399265,0.213061,-0.888580,-0.961877,0.178675,0.895125
63,0.175000,,,,,,,,-0.074945,-0.399287,0.213091,-0.888563,-0.961876,0.178680,0.895119
64,0.177778,,,,,,,,-0.074940,-0.399280,0.213077,-0.888570,-0.961876,0.178678,0.895124
65,0.180556,,,,,,,,-0.074926,-0.399275,0.213095,-0.888570,-0.961881,0.178674,0.895124
66,0.183333,,,,,,,,-0.074929,-0.399268,0.213070,-0.888579,-0.961878,0.178674,0.895120
67,0.186111,,,,,,,,-0.074929,-0.399278,0.213072,-0.888574,-0.961880,0.178680,0.895123
68,0.188889,,,,,,,,-0.074936,-0.399271,0.213076,-0.888575,-0.961881,0.178673,0.895118
69,0.191667,,,,,,,,-0.074940,-0.399265,0.213071,-0.888579,-0.961876,0.178686,0.895117
70,0.194444,,,,,,,,-0.074933,-0.399282,0.213104,-0.888564,-0.961872,0.178683,0.895115
71,0.197222,,,,,,,,-0.074943,-0.399274,0.213059,-0.888577,-0.961877,0.178685,0.895117
72,0.200000,,,,,,,,-0.074941,-0.399281,0.213067,-0.888572,-0.961873,0.178694,0.895119
73,0.202778,,,,,,,,-0.074945,-0.399278,0.213081,-0.888570,-0.961879,0.178686,0.895119
74,0.205556,,,,,,,,-0.074943,-0.399278,0.213080,-0.888571,-0.961875,0.178689,0.895113
75,0.208333,,,,,,,,-0.074930,-0.399278,0.213075,-0.888573,-0.961882,0.178689,0.895117
76,0.211111,,,,,,,,-0.074930,-0.399285,0.213067,-0.888572,-0.961878,0.178689,0.895115
77,0.213889,,,,,,,,-0.074924,-0.399277,0.213073,-0.888574,-0.961880,0.178679,0.895120
78,0.216667,,,,,,,,-0.074933,-0.399266,0.213079,-0.888577,-0.961875,0.178686,0.895118
79,0.219444,,,,,,,,,,,,,,
80,0.222222,,,,,,,,,,,,,,
81,0.225000,,,,,,,,-0.074942,-0.399258,0.213074,-0.888581,-0.961880,0.178674,0.895117
82,0.227778,,,,,,,,-0.074953,-0.399272,0.213062,-0.888577,-0.961881,0.178679,0.895123
83,0.230556,,,,,,,,-0.074949,-0.399266,0.213067,-0.888578,-0.961884,0.178674,0.895124
84,0.233333,,,,,,,,-0.074931,-0.399264,0.213066,-0.888581,-0.961877,0.178682,0.895124
85,0.236111,,,,,,,,-0.074936,-0.399269,0.213059,-0.888580,-0.961878,0.178669,0.895123
86,0.238889,,,,,,,,-0.074954,-0.399267,0.213071,-0.888577,-0.961878,0.178673,0.895125
87,0.241667,,,,,,,,-0.074939,-0.399284,0.213081,-0.888568,-0.961875,0.178674,0.895121
88,0.244444,,,,,,,,-0.074947,-0.399279,0.213077,-0.888570,-0.961876,0.178674,0.895122
89,0.247222,,,,,,,,-0.074949,-0.399277,0.213078,-0.888571,-0.961877,0.178674,0.895123
90,0.250000,,,,,,,,-0.074951,-0.399263,0.213090,-0.888574,-0.961874,0.178673,0.895118
91,0.252778,,,,,,,,-0.074940,-0.399271,0.213074,-0.888576,-0.961879,0.178683,0.895119
92,0.255556,,,,,,,,-0.074919,-0.399297,0.213082,-0.888564,-0.961878,0.178682,0.895122
93,0.258333,,,,,,,,-0.074925,-0.399275,0.213080,-0.888573,-0.961879,0.178679,0.895117
94,0.261111,,,,,,,,-0.074944,-0.399278,0.213100,-0.888566,-0.961887,0.178674,0.895114
95,0.263889,,,,,,,,-0.074948,-0.399273,0.213083,-0.888572,-0.961878,0.178691,0.895112
96,0.266667,,,,,,,,-0.074932,-0.399274,0.213071,-0.888576,-0.961874,0.178692,0.895115
97,0.269444,,,,,,,,-0.074930,-0.399291,0.213087,-0.888564,-0.961877,0.178693,0.895116
98,0.272222,,,,,,,,-0.074923,-0.399285,0.213073,-0.888571,-0.961884,0.178684,0.895118
99,0.275000,,,,,,,,-0.074937,-0.399278,0.213072,-0.888573,-0.961876,0.178684,0.895115
100,0.277778,,,,,,,,-0.074932,-0.399271,0.213072,-0.888576,-0.961881,0.178680,0.895116
101,0.280556,,,,,,,,-0.074932,-0.399277,0.213055,-0.888578,-0.961883,0.178684,0.895116
102,0.283333,,,,,,,,-0.074961,-0.399267,0.213047,-0.888582,-0.961876,0.178684,0.895118
103,0.286111,,,,,,,,-0.074942,-0.399268,0.213069,-0.888578,-0.961876,0.178684,0.895117
104,0.288889,,,,,,,,-0.074948,-0.399266,0.213092,-0.888573,-0.961879,0.178673,0.895116
105,0.291667,,,,,,,,-0.074947,-0.399267,0.213071,-0.888577,-0.961877,0.178677,0.895122
106,0.294444,,,,,,,,-0.074943,-0.399268,0.213096,-0.888571,-0.961879,0.178668,0.895129
107,0.297222,,,,,,,,-0.074949,-0.399256,0.213063,-0.888584,-0.961878,0.178677,0.895126
108,0.300000,,,,,,,,-0.074947,-0.399269,0.213073,-0.888576,-0.961878,0.178672,0.895122
109,0.302778,,,,,,,,-0.074950,-0.399271,0.213076,-0.888574,-0.961879,0.178671,0.895127
110,0.305556,,,,,,,,-0.074940,-0.399266,0.213077,-0.888577,-0.961879,0.178675,0.895125
111,0.308333,,,,,,,,-0.074928,-0.399278,0.213072,-0.888574,-0.961880,0.178678,0.895121
112,0.311111,,,,,,,,-0.074931,-0.399282,0.213064,-0.888574,-0.961880,0.178678,0.895119
113,0.313889,,,,,,,,-0.074940,-0.399279,0.213079,-0.888571,-0.961877,0.178675,0.895117
114,0.316667,,,,,,,,-0.074933,-0.399291,0.213095,-0.888562,-0.961883,0.178672,0.895116
115,0.319444,,,,,,,,-0.074936,-0.399278,0.213101,-0.888566,-0.961885,0.178680,0.895115
116,0.322222,,,,,,,,-0.074936,-0.399272,0.213062,-0.888578,-0.961881,0.178682,0.895117
117,0.325000,,,,,,,,-0.074921,-0.399283,0.213088,-0.888568,-0.961879,0.178692,0.895122
118,0.327778,,,,,,,,-0.074920,-0.399290,0.213079,-0.888567,-0.961877,0.178688,0.895117
119,0.330556,,,,,,,,-0.074926,-0.399277,0.213069,-0.888575,-0.961874,0.178691,0.895116
120,0.333333,,,,,,,,-0.074936,-0.399278,0.213078,-0.888572,-0.961877,0.178692,0.895113
121,0.336111,,,,,,,,-0.074915,-0.399283,0.213072,-0.888572,-0.961876,0.178690,0.895113
122,0.338889,,,,,,,,-0.074928,-0.399274,0.213072,-0.888576,-0.961877,0.178687,0.895113
123,0.341667,,,,,,,,-0.074921,-0.399285,0.213066,-0.888573,-0.961874,0.178685,0.895118
124,0.344444,,,,,,,,-0.074924,-0.399272,0.213063,-0.888579,-0.961880,0.178682,0.895120
125,0.347222,,,,,,,,-0.074932,-0.399276,0.213074,-0.888574,-0.961881,0.178677,0.895119
126,0.350000,,,,,,,,-0.074932,-0.399278,0.213087,-0.888570,-0.961873,0.178680,0.895121
127,0.352778,,,,,,,,-0.074938,-0.399282,0.213073,-0.888571,-0.961875,0.178674,0.895115
128,0.355556,,,,,,,,-0.074939,-0.399281,0.213070,-0.888572,-0.961880,0.178677,0.895120
129,0.358333,,,,,,,,-0.074951,-0.399263,0.213082,-0.888576,-0.961882,0.178670,0.895126
130,0.361111,,,,,,,,-0.074936,-0.399270,0.213096,-0.888571,-0.961874,0.178674,0.895118
131,0.363889,,,,,,,,-0.074956,-0.399266,0.213075,-0.888576,-0.961881,0.178680,0.895122
132,0.366667,,,,,,,,-0.074951,-0.399270,0.213072,-0.888575,-0.961882,0.178672,0.895121
133,0.369444,,,,,,,,-0.074943,-0.399267,0.213076,-0.888576,-0.961877,0.178676,0.895123
134,0.372222,,,,,,,,-0.074929,-0.399282,0.213078,-0.888570,-0.961878,0.178686,0.895124
135,0.375000,,,,,,,,-0.074925,-0.399281,0.213071,-0.888573,-0.961878,0.178683,0.895123
136,0.377778,,,,,,,,-0.074933,-0.399281,0.213077,-0.888571,-0.961878,0.178687,0.895124
137,0.380556,,,,,,,,-0.074928,-0.399285,0.213076,-0.888569,-0.961871,0.178696,0.895123
138,0.383333,,,,,,,,-0.074934,-0.399269,0.213078,-0.888576,-0.961876,0.178691,0.895121
139,0.386111,,,,,,,,-0.074942,-0.399276,0.213072,-0.888573,-0.961878,0.178687,0.895119
140,0.388889,,,,,,,,-0.074952,-0.399273,0.213068,-0.888575,-0.961881,0.178685,0.895118
141,0.391667,,,,,,,,-0.074949,-0.399276,0.213074,-0.888573,-0.961878,0.178684,0.895114
142,0.394444,,,,,,,,-0.074927,-0.399283,0.213078,-0.888570,-0.961881,0.178683,0.895115
143,0.397222,,,,,,,,-0.074929,-0.399279,0.213081,-0.888571,-0.961878,0.178697,0.895117
144,0.400000,,,,,,,,-0.074929,-0.399283,0.213067,-0.888572,-0.961875,0.178696,0.895115
145,0.402778,,,,,,,,-0.074946,-0.399268,0.213089,-0.888573,-0.961878,0.178684,0.895114
146,0.405556,,,,,,,,-0.074944,-0.399272,0.213071,-0.888576,-0.961879,0.178680,0.895117
147,0.408333,,,,,,,,-0.074928,-0.399279,0.213069,-0.888574,-0.961878,0.178682,0.895120
148,0.411111,,,,,,,,-0.074943,-0.399261,0.213096,-0.888574,-0.961876,0.178682,0.895118
149,0.413889,,,,,,,,-0.074934,-0.399282,0.213069,-0.888572,-0.961880,0.178681,0.895123
150,0.416667,,,,,,,,-0.074928,-0.399277,0.213071,-0.888574,-0.961876,0.178682,0.895121
151,0.419444,,,,,,,,-0.074938,-0.399277,0.213073,-0.888573,-0.961876,0.178679,0.895120
152,0.422222,,,,,,,,-0.074937,-0.399273,0.213074,-0.888575,-0.961880,0.178672,0.895125
153,0.425000,,,,,,,,-0.074935,-0.399276,0.213083,-0.888571,-0.961876,0.178678,0.895126
154,0.427778,,,,,,,,-0.074927,-0.399275,0.213058,-0.888579,-0.961876,0.178676,0.895126
155,0.430556,,,,,,,,-0.074933,-0.399265,0.213085,-0.888576,-0.961878,0.178677,0.895125
156,0.433333,,,,,,,,-0.074944,-0.399269,0.213089,-0.888572,-0.961884,0.178675,0.895126
157,0.436111,,,,,,,,-0.074943,-0.399270,0.213072,-0.888576,-0.961882,0.178674,0.895123
158,0.438889,,,,,,,,-0.074935,-0.399270,0.213073,-0.888577,-0.961882,0.178671,0.895124
159,0.441667,,,,,,,,-0.074934,-0.399274,0.213073,-0.888575,-0.961881,0.178676,0.895121
160,0.444444,,,,,,,,-0.074933,-0.399284,0.213090,-0.888566,-0.961877,0.178677,0.895118
161,0.447222,,,,,,,,-0.074926,-0.399285,0.213089,-0.888567,-0.961872,0.178685,0.895115
162,0.450000,,,,,,,,-0.074930,-0.399284,0.213078,-0.888570,-0.961878,0.178682,0.895118
163,0.452778,,,,,,,,-0.074934,-0.399279,0.213065,-0.888574,-0.961877,0.178687,0.895117
164,0.455556,,,,,,,,-0.074935,-0.399285,0.213062,-0.888572,-0.961880,0.178682,0.895115
165,0.458333,,,,,,,,-0.074930,-0.399279,0.213071,-0.888573,-0.961875,0.178681,0.895113
166,0.461111,,,,,,,,-0.074927,-0.399274,0.213063,-0.888578,-0.961875,0.178692,0.895111
167,0.463889,,,,,,,,-0.074933,-0.399272,0.213081,-0.888574,-0.961878,0.178690,0.895113
168,0.466667,,,,,,,,-0.074927,-0.399277,0.213075,-0.888574,-0.961882,0.178689,0.895114
169,0.469444,,,,,,,,-0.074942,-0.399274,0.213057,-0.888578,-0.961880,0.178691,0.895112
170,0.472222,,,,,,,,-0.074933,-0.399272,0.213068,-0.888577,-0.961880,0.178684,0.895117
171,0.475000,,,,,,,,-0.074928,-0.399275,0.213066,-0.888576,-0.961879,0.178683,0.895118
172,0.477778,,,,,,,,-0.074938,-0.399275,0.213082,-0.888572,-0.961880,0.178679,0.895114
173,0.480556,,,,,,,,-0.074931,-0.399274,0.213084,-0.888572,-0.961878,0.178679,0.895120
174,0.483333,,,,,,,,-0.074930,-0.399284,0.213081,-0.888568,-0.961875,0.178681,0.895124
175,0.486111,,,,,,,,-0.074953,-0.399278,0.213078,-0.888570,-0.961877,0.178678,0.895126
176,0.488889,,,,,,,,-0.074940,-0.399274,0.213068,-0.888576,-0.961882,0.178672,0.895127
177,0.491667,,,,,,,,-0.074951,-0.399265,0.213073,-0.888577,-0.961884,0.178672,0.895124
178,0.494444,,,,,,,,-0.074946,-0.399269,0.213069,-0.888577,-0.961879,0.178675,0.895125
179,0.497222,,,,,,,,-0.074935,-0.399278,0.213077,-0.888572,-0.961875,0.178675,0.895122
180,0.500000,,,,,,,,-0.074938,-0.399277,0.213081,-0.888571,-0.961874,0.178675,0.895124
181,0.502778,,,,,,,,-0.074940,-0.399273,0.213082,-0.888573,-0.961879,0.178673,0.895123
182,0.505556,,,,,,,,-0.074929,-0.399274,0.213094,-0.888570,-0.961881,0.178672,0.895116
183,0.508333,,,,,,,,-0.074943,-0.399272,0.213074,-0.888575,-0.961880,0.178677,0.895118
184,0.511111,,,,,,,,-0.074946,-0.399279,0.213080,-0.888570,-0.961877,0.178683,0.895116
185,0.513889,,,,,,,,-0.074916,-0.399296,0.213101,-0.888560,-0.961876,0.178686,0.895119
186,0.516667,,,,,,,,-0.074934,-0.399279,0.213096,-0.888567,-0.961873,0.178681,0.895119
187,0.519444,,,,,,,,-0.074944,-0.399266,0.213080,-0.888576,-0.961878,0.178680,0.895117
188,0.522222,,,,,,,,-0.074935,-0.399269,0.213077,-0.888576,-0.961877,0.178682,0.895112
189,0.525000,,,,,,,,-0.074925,-0.399279,0.213087,-0.888570,-0.961877,0.178690,0.895114
190,0.527778,,,,,,,,-0.074926,-0.399279,0.213077,-0.888572,-0.961877,0.178692,0.895116
191,0.530556,,,,,,,,-0.074934,-0.399271,0.213067,-0.888578,-0.961877,0.178689,0.895113
192,0.533333,,,,,,,,-0.074923,-0.399283,0.213062,-0.888574,-0.961875,0.178688,0.895111
193,0.536111,,,,,,,,-0.074934,-0.399274,0.213081,-0.888573,-0.961880,0.178683,0.895113
194,0.538889,,,,,,,,-0.074944,-0.399289,0.213088,-0.888564,-0.961880,0.178683,0.895114
195,0.541667,,,,,,,,-0.074949,-0.399271,0.213078,-0.888574,-0.961882,0.178678,0.895115
196,0.544444,,,,,,,,-0.074952,-0.399274,0.213067,-0.888575,-0.961877,0.178685,0.895116
197,0.547222,,,,,,,,-0.074939,-0.399269,0.213065,-0.888579,-0.961880,0.178680,0.895118
198,0.550000,,,,,,,,-0.074939,-0.399280,0.213069,-0.888573,-0.961882,0.178676,0.895118
199,0.552778,,,,,,,,-0.074936,-0.399288,0.213091,-0.888564,-0.961882,0.178666,0.895120
200,0.555556,,,,,,,,-0.074932,-0.399283,0.213081,-0.888569,-0.961880,0.178671,0.895125
201,0.558333,,,,,,,,-0.074935,-0.399279,0.213053,-0.888577,-0.961875,0.178676,0.895126
202,0.561111,,,,,,,,-0.074949,-0.399278,0.213046,-0.888578,-0.961875,0.178673,0.895130
203,0.563889,,,,,,,,-0.074951,-0.399261,0.213068,-0.888580,-0.961875,0.178671,0.895127
204,0.566667,,,,,,,,-0.074941,-0.399270,0.213078,-0.888575,-0.961880,0.178674,0.895121
205,0.569444,,,,,,,,-0.074956,-0.399269,0.213077,-0.888574,-0.961880,0.178671,0.895120
206,0.572222,,,,,,,,-0.074944,-0.399272,0.213093,-0.888570,-0.961886,0.178676,0.895119
207,0.575000,,,,,,,,-0.074933,-0.399278,0.213078,-0.888572,-0.961880,0.178682,0.895122
208,0.577778,,,,,,,,-0.074929,-0.399272,0.213085,-0.888573,-0.961880,0.178677,0.895119
209,0.580556,,,,,,,,-0.074923,-0.399279,0.213073,-0.888574,-0.961874,0.178684,0.895116
210,0.583333,,,,,,,,-0.074928,-0.399282,0.213055,-0.888576,-0.961877,0.178685,0.895116
211,0.586111,,,,,,,,-0.074937,-0.399285,0.213069,-0.888571,-0.961877,0.178686,0.895113
212,0.588889,,,,,,,,-0.074942,-0.399272,0.213074,-0.888575,-0.961880,0.178689,0.895110
213,0.591667,,,,,,,,-0.074938,-0.399275,0.213064,-0.888576,-0.961880,0.178694,0.895114
214,0.594444,,,,,,,,-0.074934,-0.399274,0.213065,-0.888577,-0.961876,0.178687,0.895113
215,0.597222,,,,,,,,-0.074935,-0.399269,0.213072,-0.888577,-0.961875,0.178685,0.895112
216,0.600000,,,,,,,,-0.074941,-0.399263,0.213063,-0.888581,-0.961876,0.178686,0.895112
217,0.602778,,,,,,,,-0.074945,-0.399269,0.213063,-0.888578,-0.961876,0.178690,0.895117
218,0.605556,,,,,,,,-0.074939,-0.399268,0.213061,-0.888580,-0.961877,0.178682,0.895118
219,0.608333,,,,,,,,-0.074939,-0.399272,0.213069,-0.888576,-0.961873,0.178688,0.895119
220,0.611111,,,,,,,,-0.074932,-0.399284,0.213062,-0.888573,-0.961873,0.178687,0.895120
221,0.613889,,,,,,,,-0.074938,-0.399280,0.213065,-0.888574,-0.961875,0.178680,0.895123
222,0.616667,,,,,,,,-0.074946,-0.399274,0.213082,-0.888572,-0.961880,0.178676,0.895124
223,0.619444,,,,,,,,-0.074954,-0.399265,0.213085,-0.888574,-0.961879,0.178678,0.895121
224,0.622222,,,,,,,,-0.074943,-0.399269,0.213094,-0.888571,-0.961881,0.178676,0.895126
225,0.625000,,,,,,,,-0.074945,-0.399263,0.213080,-0.888577,-0.961881,0.178677,0.895131
226,0.627778,,,,,,,,-0.074935,-0.399270,0.213076,-0.888576,-0.961878,0.178676,0.895125
227,0.630556,,,,,,,,-0.074938,-0.399271,0.213066,-0.888577,-0.961879,0.178672,0.895125
228,0.633333,,,,,,,,-0.074946,-0.399264,0.213071,-0.888579,-0.961881,0.178672,0.895121
229,0.636111,,,,,,,,-0.074945,-0.399262,0.213092,-0.888575,-0.961881,0.178674,0.895119
230,0.638889,,,,,,,,-0.074934,-0.399281,0.213080,-0.888570,-0.961877,0.178680,0.895116
231,0.641667,,,,,,,,-0.074937,-0.399279,0.213078,-0.888571,-0.961881,0.178683,0.895119
232,0.644444,,,,,,,,-0.074941,-0.399269,0.213085,-0.888574,-0.961883,0.178678,0.895114
233,0.647222,,,,,,,,-0.074938,-0.399277,0.213078,-0.888572,-0.961879,0.178681,0.895114
234,0.650000,,,,,,,,-0.074943,-0.399280,0.213076,-0.888571,-0.961875,0.178683,0.895113
235,0.652778,,,,,,,,-0.074928,-0.399284,0.213084,-0.888568,-0.961874,0.178689,0.895111
236,0.655556,,,,,,,,-0.074926,-0.399275,0.213088,-0.888571,-0.961874,0.178692,0.895109
237,0.658333,,,,,,,,-0.074944,-0.399273,0.213083,-0.888572,-0.961876,0.178691,0.895104
238,0.661111,,,,,,,,-0.074941,-0.399273,0.213073,-0.888574,-0.961878,0.178690,0.895113
239,0.663889,,,,,,,,-0.074931,-0.399274,0.213085,-0.888572,-0.961878,0.178687,0.895115
240,0.666667,,,,,,,,-0.074921,-0.399284,0.213081,-0.888569,-0.961878,0.178684,0.895119
241,0.669444,,,,,,,,-0.074934,-0.399274,0.213083,-0.888572,-0.961876,0.178683,0.895120
242,0.672222,,,,,,,,-0.074940,-0.399267,0.213085,-0.888575,-0.961877,0.178687,0.895118
243,0.675000,,,,,,,,-0.074945,-0.399271,0.213072,-0.888575,-0.961879,0.178677,0.895119
244,0.677778,,,,,,,,-0.074945,-0.399270,0.213071,-0.888576,-0.961875,0.178673,0.895121
