Format Version,1.22,Take Name,hw3_v2_A_005,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,29 Dec 1969 00:50:27 +0800,Total Frames in Take,586,Total Exported Frames,586,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7,0.019444,,,,,,,,-0.082533,-0.374666,0.218986,-0.897139,-1.177539,0.180767,0.492417
8,0.022222,,,,,,,,-0.082532,-0.374658,0.218998,-0.897140,-1.177529,0.180763,0.492415
9,0.025000,,,,,,,,-0.082524,-0.374678,0.218965,-0.897140,-1.177542,0.180757,0.492415
10,0.027778,,,,,,,,-0.082536,-0.374656,0.218995,-0.897141,-1.177529,0.180763,0.492410
11,0.030556,,,,,,,,-0.082517,-0.374675,0.218979,-0.897139,-1.177538,0.180763,0.492413
12,0.033333,,,,,,,,-0.082531,-0.374675,0.218978,-0.897138,-1.177534,0.180770,0.492418
13,0.036111,,,,,,,,-0.082516,-0.374683,0.218987,-0.897133,-1.177541,0.180769,0.492414
14,0.038889,,,,,,,,-0.082519,-0.374666,0.218961,-0.897147,-1.177538,0.180772,0.492411
15,0.041667,,,,,,,,-0.082526,-0.374667,0.218983,-0.897140,-1.177537,0.180777,0.492413
16,0.044444,,,,,,,,-0.082530,-0.374663,0.218975,-0.897143,-1.177531,0.180778,0.492411
17,0.047222,,,,,,,,-0.082531,-0.374666,0.218979,-0.897141,-1.177540,0.180781,0.492407
18,0.050000,,,,,,,,-0.082523,-0.374683,0.218990,-0.897132,-1.177533,0.180780,0.492412
19,0.052778,,,,,,,,-0.082506,-0.374697,0.218983,-0.897129,-1.177540,0.180767,0.492420
20,0.055556,,,,,,,,-0.082525,-0.374680,0.218974,-0.897137,-1.177540,0.180763,0.492416
21,0.058333,,,,,,,,-0.082533,-0.374652,0.218982,-0.897146,-1.177539,0.180772,0.492417
22,0.061111,,,,,,,,-0.082536,-0.374662,0.218979,-0.897142,-1.177543,0.180764,0.492418
23,0.063889,,,,,,,,-0.082538,-0.374668,0.218974,-0.897141,-1.177533,0.180771,0.492418
24,0.066667,,,,,,,,-0.082521,-0.374653,0.219000,-0.897143,-1.177534,0.180765,0.492419
25,0.069444,,,,,,,,-0.082532,-0.374677,0.218998,-0.897132,-1.177533,0.180759,0.492423
26,0.072222,,,,,,,,-0.082548,-0.374675,0.219016,-0.897127,-1.177537,0.180758,0.492416
27,0.075000,,,,,,,,-0.082521,-0.374665,0.218973,-0.897144,-1.177533,0.180764,0.492416
28,0.077778,,,,,,,,-0.082507,-0.374680,0.218984,-0.897136,-1.177537,0.180768,0.492414
29,0.080556,,,,,,,,-0.082516,-0.374681,0.219012,-0.897128,-1.177533,0.180762,0.492412
30,0.083333,,,,,,,,-0.082539,-0.374662,0.218983,-0.897141,-1.177536,0.180767,0.492415
31,0.086111,,,,,,,,-0.082534,-0.374661,0.218972,-0.897145,-1.177535,0.180776,0.492409
32,0.088889,,,,,,,,-0.082517,-0.374684,0.219001,-0.897130,-1.177537,0.180766,0.492415
33,0.091667,,,,,,,,-0.082541,-0.374661,0.218980,-0.897142,-1.177538,0.180764,0.492415
34,0.094444,,,,,,,,-0.082527,-0.374664,0.218975,-0.897143,-1.177532,0.180777,0.492410
35,0.097222,,,,,,,,-0.082537,-0.374668,0.218986,-0.897138,-1.177535,0.180774,0.492416
36,0.100000,,,,,,,,-0.082512,-0.374678,0.218976,-0.897139,-1.177531,0.180777,0.492409
37,0.102778,,,,,,,,-0.082521,-0.374676,0.218987,-0.897136,-1.177536,0.180778,0.492409
38,0.105556,,,,,,,,-0.082522,-0.374674,0.218981,-0.897138,-1.177535,0.180768,0.492415
39,0.108333,,,,,,,,-0.082538,-0.374656,0.218979,-0.897145,-1.177539,0.180771,0.492406
40,0.111111,,,,,,,,-0.082525,-0.374686,0.218961,-0.897138,-1.177538,0.180767,0.492414
41,0.113889,,,,,,,,-0.082525,-0.374672,0.218986,-0.897137,-1.177533,0.180769,0.492413
42,0.116667,,,,,,,,-0.082537,-0.374665,0.218999,-0.897136,-1.177532,0.180768,0.492415
43,0.119444,,,,,,,,-0.082515,-0.374671,0.218961,-0.897145,-1.177539,0.180760,0.492413
44,0.122222,,,,,,,,-0.082532,-0.374662,0.218986,-0.897141,-1.177535,0.180756,0.492409
45,0.125000,,,,,,,,-0.082522,-0.374674,0.218975,-0.897140,-1.177538,0.180760,0.492416
46,0.127778,,,,,,,,-0.082524,-0.374667,0.218982,-0.897141,-1.177544,0.180756,0.492413
47,0.130556,,,,,,,,-0.082497,-0.374694,0.218980,-0.897132,-1.177538,0.180762,0.492419
48,0.133333,,,,,,,,-0.082514,-0.374674,0.218973,-0.897141,-1.177539,0.180761,0.492412
49,0.136111,,,,,,,,-0.082535,-0.374689,0.218986,-0.897130,-1.177532,0.180766,0.492414
50,0.138889,,,,,,,,-0.082516,-0.374682,0.218984,-0.897134,-1.177532,0.180765,0.492412
51,0.141667,,,,,,,,-0.082514,-0.374674,0.218981,-0.897139,-1.177534,0.180769,0.492407
52,0.144444,,,,,,,,-0.082529,-0.374665,0.218983,-0.897141,-1.177529,0.180762,0.492415
53,0.147222,,,,,,,,-0.082533,-0.374658,0.218989,-0.897142,-1.177537,0.180767,0.492412
54,0.150000,,,,,,,,-0.082540,-0.374651,0.218987,-0.897144,-1.177531,0.180772,0.492413
55,0.152778,,,,,,,,-0.082532,-0.374683,0.218976,-0.897135,-1.177534,0.180773,0.492412
56,0.155556,,,,,,,,-0.082548,-0.374653,0.218972,-0.897147,-1.177542,0.180771,0.492411
57,0.158333,,,,,,,,-0.082557,-0.374690,0.218987,-0.897127,-1.177545,0.180769,0.492389
58,0.161111,,,,,,,,-0.082542,-0.374678,0.218992,-0.897132,-1.177540,0.180769,0.492406
59,0.163889,,,,,,,,-0.082527,-0.374672,0.218999,-0.897134,-1.177542,0.180768,0.492414
60,0.166667,,,,,,,,-0.082535,-0.374658,0.218988,-0.897142,-1.177542,0.180769,0.492409
61,0.169444,,,,,,,,-0.082533,-0.374666,0.218975,-0.897142,-1.177538,0.180773,0.492408
62,0.172222,,,,,,,,-0.082531,-0.374671,0.218968,-0.897142,-1.177542,0.180764,0.492412
63,0.175000,,,,,,,,-0.082535,-0.374656,0.218979,-0.897145,-1.177543,0.180767,0.492412
64,0.177778,,,,,,,,-0.082523,-0.374675,0.218965,-0.897142,-1.177543,0.180762,0.492409
65,0.180556,,,,,,,,-0.082532,-0.374665,0.218993,-0.897138,-1.177534,0.180764,0.492409
66,0.183333,,,,,,,,-0.082524,-0.374668,0.218985,-0.897140,-1.177537,0.180769,0.492413
67,0.186111,,,,,,,,-0.082523,-0.374669,0.218974,-0.897142,-1.177532,0.180769,0.492415
68,0.188889,,,,,,,,-0.082526,-0.374660,0.218988,-0.897142,-1.177533,0.180763,0.492410
69,0.191667,,,,,,,,-0.082522,-0.374676,0.218981,-0.897137,-1.177536,0.180765,0.492417
70,0.194444,,,,,,,,-0.082532,-0.374663,0.218979,-0.897143,-1.177533,0.180764,0.492414
71,0.197222,,,,,,,,-0.082520,-0.374682,0.218974,-0.897137,-1.177536,0.180759,0.492414
72,0.200000,,,,,,,,-0.082533,-0.374682,0.218984,-0.897133,-1.177539,0.180758,0.492413
73,0.202778,,,,,,,,-0.082510,-0.374672,0.218964,-0.897144,-1.177544,0.180755,0.492412
74,0.205556,,,,,,,,-0.082511,-0.374673,0.218964,-0.897144,-1.177540,0.180760,0.492416
75,0.208333,,,,,,,,-0.082530,-0.374665,0.218978,-0.897142,-1.177539,0.180766,0.492413
76,0.211111,,,,,,,,-0.082539,-0.374668,0.218977,-0.897140,-1.177533,0.180768,0.492414
77,0.213889,,,,,,,,-0.082531,-0.374673,0.218972,-0.897140,-1.177539,0.180768,0.492408
78,0.216667,,,,,,,,-0.082525,-0.374682,0.218979,-0.897135,-1.177535,0.180774,0.492413
79,0.219444,,,,,,,,-0.082537,-0.374676,0.218982,-0.897136,-1.177539,0.180771,0.492414
80,0.222222,,,,,,,,-0.082545,-0.374670,0.218969,-0.897141,-1.177536,0.180770,0.492413
81,0.225000,,,,,,,,-0.082542,-0.374663,0.218978,-0.897142,-1.177539,0.180768,0.492405
82,0.227778,,,,,,,,-0.082526,-0.374670,0.218984,-0.897139,-1.177533,0.180776,0.492415
83,0.230556,,,,,,,,,,,,,,
84,0.233333,,,,,,,,,,,,,,
85,0.236111,,,,,,,,,,,,,,
86,0.238889,,,,,,,,-0.082534,-0.374672,0.218988,-0.897136,-1.177535,0.180768,0.492411
87,0.241667,,,,,,,,-0.082536,-0.374658,0.218987,-0.897142,-1.177533,0.180778,0.492415
88,0.244444,,,,,,,,-0.082543,-0.374655,0.218992,-0.897142,-1.177532,0.180774,0.492414
89,0.247222,,,,,,,,-0.082544,-0.374659,0.218998,-0.897138,-1.177536,0.180775,0.492413
90,0.250000,,,,,,,,-0.082516,-0.374665,0.218969,-0.897145,-1.177536,0.180766,0.492415
91,0.252778,,,,,,,,-0.082514,-0.374663,0.218967,-0.897147,-1.177541,0.180760,0.492413
92,0.255556,,,,,,,,-0.082527,-0.374659,0.218974,-0.897146,-1.177540,0.180764,0.492414
93,0.258333,,,,,,,,-0.082531,-0.374680,0.218994,-0.897132,-1.177542,0.180766,0.492420
94,0.261111,,,,,,,,-0.082536,-0.374667,0.218996,-0.897136,-1.177534,0.180771,0.492413
95,0.263889,,,,,,,,-0.082522,-0.374670,0.218981,-0.897140,-1.177534,0.180763,0.492415
96,0.266667,,,,,,,,-0.082527,-0.374673,0.218997,-0.897134,-1.177539,0.180765,0.492417
97,0.269444,,,,,,,,-0.082531,-0.374657,0.218985,-0.897143,-1.177538,0.180767,0.492413
98,0.272222,,,,,,,,-0.082528,-0.374661,0.218977,-0.897144,-1.177539,0.180761,0.492410
99,0.275000,,,,,,,,-0.082523,-0.374667,0.218981,-0.897141,-1.177529,0.180769,0.492417
100,0.277778,,,,,,,,-0.082514,-0.374685,0.218984,-0.897134,-1.177534,0.180771,0.492416
101,0.280556,,,,,,,,-0.082529,-0.374677,0.218980,-0.897137,-1.177536,0.180777,0.492411
102,0.283333,,,,,,,,-0.082525,-0.374668,0.218995,-0.897137,-1.177539,0.180772,0.492411
103,0.286111,,,,,,,,-0.082537,-0.374663,0.218995,-0.897138,-1.177539,0.180776,0.492419
104,0.288889,,,,,,,,-0.082516,-0.374670,0.218964,-0.897144,-1.177535,0.180773,0.492415
105,0.291667,,,,,,,,-0.082542,-0.374673,0.218968,-0.897140,-1.177535,0.180765,0.492412
106,0.294444,,,,,,,,-0.082541,-0.374665,0.218973,-0.897142,-1.177528,0.180773,0.492413
107,0.297222,,,,,,,,-0.082524,-0.374669,0.218980,-0.897140,-1.177534,0.180771,0.492411
108,0.300000,,,,,,,,-0.082542,-0.374674,0.218976,-0.897138,-1.177536,0.180767,0.492409
109,0.302778,,,,,,,,-0.082522,-0.374679,0.218959,-0.897141,-1.177537,0.180768,0.492407
110,0.305556,,,,,,,,-0.082530,-0.374664,0.218984,-0.897141,-1.177536,0.180767,0.492413
111,0.308333,,,,,,,,-0.082529,-0.374679,0.218975,-0.897137,-1.177536,0.180766,0.492410
112,0.311111,,,,,,,,-0.082532,-0.374666,0.218975,-0.897142,-1.177535,0.180762,0.492410
113,0.313889,,,,,,,,-0.082533,-0.374672,0.218991,-0.897135,-1.177537,0.180771,0.492411
114,0.316667,,,,,,,,-0.082523,-0.374665,0.219009,-0.897135,-1.177537,0.180769,0.492414
115,0.319444,,,,,,,,-0.082538,-0.374671,0.218987,-0.897137,-1.177538,0.180761,0.492416
116,0.322222,,,,,,,,-0.082539,-0.374657,0.218956,-0.897150,-1.177536,0.180762,0.492411
117,0.325000,,,,,,,,-0.082528,-0.374675,0.218972,-0.897139,-1.177539,0.180765,0.492414
118,0.327778,,,,,,,,-0.082522,-0.374678,0.218990,-0.897134,-1.177538,0.180767,0.492416
119,0.330556,,,,,,,,-0.082525,-0.374677,0.218986,-0.897136,-1.177530,0.180771,0.492412
120,0.333333,,,,,,,,-0.082519,-0.374672,0.218984,-0.897138,-1.177536,0.180765,0.492410
121,0.336111,,,,,,,,-0.082522,-0.374668,0.218982,-0.897140,-1.177535,0.180773,0.492409
122,0.338889,,,,,,,,-0.082529,-0.374669,0.218994,-0.897136,-1.177535,0.180767,0.492414
123,0.341667,,,,,,,,-0.082534,-0.374665,0.219001,-0.897136,-1.177529,0.180768,0.492413
124,0.344444,,,,,,,,-0.082533,-0.374664,0.218986,-0.897140,-1.177536,0.180766,0.492408
125,0.347222,,,,,,,,-0.082532,-0.374676,0.218977,-0.897137,-1.177538,0.180760,0.492409
126,0.350000,,,,,,,,-0.082537,-0.374679,0.218980,-0.897135,-1.177538,0.180760,0.492411
127,0.352778,,,,,,,,-0.082534,-0.374680,0.218981,-0.897135,-1.177539,0.180764,0.492409
128,0.355556,,,,,,,,-0.082532,-0.374672,0.218991,-0.897136,-1.177536,0.180769,0.492409
129,0.358333,,,,,,,,-0.082530,-0.374678,0.218988,-0.897134,-1.177540,0.180772,0.492416
130,0.361111,,,,,,,,-0.082525,-0.374681,0.218990,-0.897133,-1.177539,0.180771,0.492413
131,0.363889,,,,,,,,-0.082536,-0.374681,0.218982,-0.897134,-1.177540,0.180769,0.492405
132,0.366667,,,,,,,,-0.082527,-0.374677,0.218962,-0.897141,-1.177540,0.180772,0.492407
133,0.369444,,,,,,,,-0.082513,-0.374679,0.218982,-0.897137,-1.177540,0.180773,0.492409
134,0.372222,,,,,,,,-0.082524,-0.374679,0.218994,-0.897133,-1.177538,0.180773,0.492407
135,0.375000,,,,,,,,-0.082537,-0.374672,0.219002,-0.897132,-1.177534,0.180779,0.492410
136,0.377778,,,,,,,,-0.082524,-0.374672,0.218966,-0.897142,-1.177543,0.180770,0.492407
137,0.380556,,,,,,,,-0.082517,-0.374679,0.218971,-0.897139,-1.177537,0.180772,0.492413
138,0.383333,,,,,,,,-0.082530,-0.374679,0.218983,-0.897135,-1.177537,0.180771,0.492410
139,0.386111,,,,,,,,-0.082557,-0.374670,0.218985,-0.897136,-1.177539,0.180761,0.492416
140,0.388889,,,,,,,,-0.082527,-0.374681,0.218991,-0.897132,-1.177539,0.180767,0.492413
141,0.391667,,,,,,,,-0.082523,-0.374678,0.218985,-0.897136,-1.177537,0.180768,0.492410
142,0.394444,,,,,,,,-0.082536,-0.374668,0.218983,-0.897139,-1.177536,0.180767,0.492414
143,0.397222,,,,,,,,-0.082539,-0.374661,0.218995,-0.897139,-1.177539,0.180767,0.492414
144,0.400000,,,,,,,,-0.082528,-0.374670,0.218989,-0.897137,-1.177538,0.180763,0.492407
145,0.402778,,,,,,,,-0.082527,-0.374668,0.218977,-0.897141,-1.177541,0.180766,0.492406
146,0.405556,,,,,,,,-0.082528,-0.374662,0.218994,-0.897139,-1.177539,0.180768,0.492410
147,0.408333,,,,,,,,-0.082522,-0.374662,0.218987,-0.897142,-1.177534,0.180772,0.492412
148,0.411111,,,,,,,,-0.082533,-0.374673,0.218984,-0.897137,-1.177535,0.180774,0.492409
149,0.413889,,,,,,,,-0.082524,-0.374668,0.218979,-0.897141,-1.177535,0.180770,0.492404
150,0.416667,,,,,,,,-0.082530,-0.374655,0.218985,-0.897144,-1.177538,0.180772,0.492404
151,0.419444,,,,,,,,-0.082548,-0.374667,0.218998,-0.897135,-1.177533,0.180779,0.492415
152,0.422222,,,,,,,,-0.082545,-0.374670,0.219003,-0.897132,-1.177534,0.180775,0.492406
153,0.425000,,,,,,,,-0.082550,-0.374660,0.218999,-0.897137,-1.177529,0.180782,0.492409
154,0.427778,,,,,,,,-0.082526,-0.374675,0.218972,-0.897140,-1.177535,0.180774,0.492407
155,0.430556,,,,,,,,-0.082528,-0.374679,0.218991,-0.897133,-1.177535,0.180771,0.492409
156,0.433333,,,,,,,,-0.082533,-0.374669,0.218992,-0.897137,-1.177539,0.180770,0.492411
157,0.436111,,,,,,,,-0.082537,-0.374663,0.218972,-0.897144,-1.177541,0.180767,0.492405
158,0.438889,,,,,,,,-0.082544,-0.374668,0.218975,-0.897140,-1.177540,0.180770,0.492411
159,0.441667,,,,,,,,-0.082522,-0.374673,0.218998,-0.897134,-1.177541,0.180767,0.492413
160,0.444444,,,,,,,,-0.082546,-0.374668,0.219002,-0.897134,-1.177531,0.180770,0.492409
161,0.447222,,,,,,,,-0.082539,-0.374671,0.219002,-0.897133,-1.177527,0.180776,0.492409
162,0.450000,,,,,,,,-0.082528,-0.374674,0.218985,-0.897137,-1.177535,0.180771,0.492409
163,0.452778,,,,,,,,-0.082534,-0.374677,0.218986,-0.897135,-1.177537,0.180768,0.492412
164,0.455556,,,,,,,,-0.082528,-0.374674,0.218996,-0.897134,-1.177537,0.180772,0.492415
165,0.458333,,,,,,,,-0.082529,-0.374677,0.218994,-0.897133,-1.177541,0.180770,0.492407
166,0.461111,,,,,,,,-0.082528,-0.374680,0.218981,-0.897135,-1.177542,0.180772,0.492409
167,0.463889,,,,,,,,-0.082538,-0.374671,0.218990,-0.897136,-1.177537,0.180774,0.492413
168,0.466667,,,,,,,,-0.082529,-0.374673,0.218987,-0.897136,-1.177537,0.180774,0.492414
169,0.469444,,,,,,,,-0.082527,-0.374670,0.218989,-0.897138,-1.177534,0.180770,0.492411
170,0.472222,,,,,,,,-0.082519,-0.374662,0.218984,-0.897143,-1.177539,0.180767,0.492407
171,0.475000,,,,,,,,-0.082531,-0.374660,0.218983,-0.897143,-1.177543,0.180769,0.492411
172,0.477778,,,,,,,,-0.082540,-0.374667,0.218987,-0.897138,-1.177540,0.180767,0.492413
173,0.480556,,,,,,,,-0.082535,-0.374652,0.218984,-0.897145,-1.177541,0.180769,0.492409
174,0.483333,,,,,,,,-0.082526,-0.374670,0.218982,-0.897139,-1.177537,0.180770,0.492409
175,0.486111,,,,,,,,-0.082527,-0.374677,0.218990,-0.897134,-1.177533,0.180773,0.492405
176,0.488889,,,,,,,,-0.082542,-0.374664,0.218999,-0.897136,-1.177536,0.180767,0.492405
177,0.491667,,,,,,,,-0.082539,-0.374673,0.218993,-0.897134,-1.177533,0.180777,0.492409
178,0.494444,,,,,,,,-0.082547,-0.374664,0.218983,-0.897140,-1.177529,0.180782,0.492412
179,0.497222,,,,,,,,-0.082547,-0.374656,0.218982,-0.897143,-1.177536,0.180776,0.492405
180,0.500000,,,,,,,,-0.082533,-0.374672,0.218986,-0.897137,-1.177537,0.180774,0.492408
181,0.502778,,,,,,,,-0.082528,-0.374674,0.218997,-0.897134,-1.177537,0.180777,0.492406
182,0.505556,,,,,,,,-0.082536,-0.374661,0.218997,-0.897138,-1.177533,0.180780,0.492413
183,0.508333,,,,,,,,-0.082547,-0.374661,0.218970,-0.897144,-1.177537,0.180773,0.492411
184,0.511111,,,,,,,,-0.082541,-0.374661,0.218973,-0.897144,-1.177540,0.180767,0.492411
185,0.513889,,,,,,,,-0.082537,-0.374668,0.218983,-0.897139,-1.177540,0.180769,0.492411
186,0.516667,,,,,,,,-0.082537,-0.374676,0.218997,-0.897132,-1.177542,0.180770,0.492411
187,0.519444,,,,,,,,-0.082536,-0.374675,0.218991,-0.897134,-1.177536,0.180769,0.492416
188,0.522222,,,,,,,,-0.082515,-0.374674,0.218997,-0.897135,-1.177537,0.180763,0.492415
189,0.525000,,,,,,,,-0.082535,-0.374676,0.218975,-0.897138,-1.177533,0.180758,0.492410
190,0.527778,,,,,,,,-0.082532,-0.374673,0.218979,-0.897138,-1.177534,0.180758,0.492412
191,0.530556,,,,,,,,-0.082544,-0.374680,0.219002,-0.897129,-1.177536,0.180763,0.492411
192,0.533333,,,,,,,,-0.082535,-0.374681,0.219005,-0.897128,-1.177537,0.180766,0.492412
193,0.536111,,,,,,,,-0.082538,-0.374672,0.219007,-0.897131,-1.177536,0.180770,0.492407
194,0.538889,,,,,,,,-0.082540,-0.374672,0.218985,-0.897136,-1.177533,0.180770,0.492404
195,0.541667,,,,,,,,-0.082549,-0.374666,0.218994,-0.897136,-1.177538,0.180766,0.492411
196,0.544444,,,,,,,,-0.082544,-0.374670,0.218997,-0.897134,-1.177540,0.180769,0.492414
197,0.547222,,,,,,,,-0.082526,-0.374667,0.218992,-0.897138,-1.177538,0.180777,0.492409
198,0.550000,,,,,,,,-0.082535,-0.374663,0.218986,-0.897141,-1.177538,0.180777,0.492410
199,0.552778,,,,,,,,-0.082540,-0.374683,0.218980,-0.897133,-1.177537,0.180779,0.492415
200,0.555556,,,,,,,,-0.082530,-0.374674,0.218980,-0.897138,-1.177542,0.180772,0.492411
201,0.558333,,,,,,,,-0.082534,-0.374664,0.218988,-0.897139,-1.177537,0.180776,0.492406
202,0.561111,,,,,,,,-0.082554,-0.374662,0.219010,-0.897133,-1.177537,0.180777,0.492406
203,0.563889,,,,,,,,-0.082546,-0.374662,0.219000,-0.897136,-1.177540,0.180773,0.492409
204,0.566667,,,,,,,,-0.082524,-0.374674,0.218979,-0.897138,-1.177543,0.180772,0.492408
205,0.569444,,,,,,,,-0.082544,-0.374675,0.218973,-0.897138,-1.177542,0.180776,0.492410
206,0.572222,,,,,,,,-0.082523,-0.374685,0.218968,-0.897137,-1.177544,0.180771,0.492406
207,0.575000,,,,,,,,-0.082518,-0.374680,0.218982,-0.897136,-1.177542,0.180766,0.492407
208,0.577778,,,,,,,,-0.082525,-0.374659,0.218985,-0.897143,-1.177543,0.180762,0.492410
209,0.580556,,,,,,,,-0.082539,-0.374657,0.218996,-0.897140,-1.177544,0.180763,0.492413
210,0.583333,,,,,,,,-0.082535,-0.374673,0.218985,-0.897136,-1.177542,0.180768,0.492418
211,0.586111,,,,,,,,-0.082520,-0.374677,0.218988,-0.897135,-1.177541,0.180771,0.492419
212,0.588889,,,,,,,,-0.082536,-0.374663,0.218988,-0.897140,-1.177538,0.180770,0.492413
213,0.591667,,,,,,,,-0.082534,-0.374678,0.218977,-0.897136,-1.177539,0.180769,0.492412
214,0.594444,,,,,,,,-0.082528,-0.374673,0.218975,-0.897139,-1.177543,0.180763,0.492415
215,0.597222,,,,,,,,-0.082530,-0.374665,0.218984,-0.897140,-1.177542,0.180761,0.492412
216,0.600000,,,,,,,,-0.082547,-0.374665,0.218967,-0.897143,-1.177540,0.180768,0.492411
217,0.602778,,,,,,,,-0.082531,-0.374669,0.218978,-0.897140,-1.177541,0.180767,0.492409
218,0.605556,,,,,,,,-0.082528,-0.374671,0.218985,-0.897138,-1.177538,0.180772,0.492408
219,0.608333,,,,,,,,-0.082540,-0.374673,0.218987,-0.897135,-1.177539,0.180768,0.492410
220,0.611111,,,,,,,,-0.082537,-0.374684,0.218963,-0.897137,-1.177536,0.180754,0.492405
221,0.613889,,,,,,,,-0.082526,-0.374672,0.218959,-0.897144,-1.177540,0.180760,0.492405
222,0.616667,,,,,,,,-0.082511,-0.374689,0.218985,-0.897132,-1.177541,0.180771,0.492413
223,0.619444,,,,,,,,-0.082524,-0.374684,0.218986,-0.897132,-1.177540,0.180772,0.492408
224,0.622222,,,,,,,,-0.082538,-0.374669,0.218978,-0.897139,-1.177543,0.180765,0.492406
225,0.625000,,,,,,,,-0.082525,-0.374674,0.218983,-0.897137,-1.177541,0.180765,0.492411
226,0.627778,,,,,,,,-0.082529,-0.374670,0.218989,-0.897137,-1.177542,0.180764,0.492409
227,0.630556,,,,,,,,-0.082536,-0.374677,0.218989,-0.897134,-1.177545,0.180763,0.492407
228,0.633333,,,,,,,,-0.082534,-0.374675,0.218987,-0.897135,-1.177541,0.180768,0.492411
229,0.636111,,,,,,,,-0.082527,-0.374675,0.218988,-0.897135,-1.177537,0.180773,0.492412
230,0.638889,,,,,,,,-0.082527,-0.374674,0.218979,-0.897138,-1.177535,0.180772,0.492411
231,0.641667,,,,,,,,-0.082522,-0.374675,0.218978,-0.897138,-1.177539,0.180768,0.492410
232,0.644444,,,,,,,,-0.082518,-0.374673,0.218996,-0.897135,-1.177538,0.180772,0.492411
233,0.647222,,,,,,,,-0.082529,-0.374669,0.218982,-0.897140,-1.177534,0.180773,0.492414
234,0.650000,,,,,,,,-0.082535,-0.374668,0.218978,-0.897140,-1.177538,0.180769,0.492414
235,0.652778,,,,,,,,-0.082521,-0.374676,0.218981,-0.897137,-1.177542,0.180768,0.492413
236,0.655556,,,,,,,,-0.082517,-0.374669,0.218968,-0.897144,-1.177546,0.180763,0.492414
237,0.658333,,,,,,,,-0.082531,-0.374664,0.218987,-0.897140,-1.177542,0.180763,0.492413
238,0.661111,,,,,,,,-0.082526,-0.374669,0.218972,-0.897142,-1.177539,0.180759,0.492413
239,0.663889,,,,,,,,-0.082528,-0.374666,0.218965,-0.897145,-1.177536,0.180758,0.492413
240,0.666667,,,,,,,,-0.082546,-0.374665,0.218989,-0.897138,-1.177538,0.180760,0.492414
241,0.669444,,,,,,,,-0.082541,-0.374677,0.218983,-0.897135,-1.177541,0.180759,0.492413
242,0.672222,,,,,,,,-0.082532,-0.374679,0.218981,-0.897135,-1.177536,0.180757,0.492411
243,0.675000,,,,,,,,-0.082529,-0.374687,0.218975,-0.897133,-1.177534,0.180761,0.492409
244,0.677778,,,,,,,,-0.082538,-0.374675,0.218970,-0.897139,-1.177535,0.180768,0.492411
